대중교통,역(정류장),호선(명),노선(수),x_좌표,y_좌표,지하철 여부(Y/N),버스 여부(Y/N),따릉이 여부(Y/N),동_이름,GID,NODE_ID,주소,도로명
버스,대림프라자.사당3동주민센터,,1,126.973876,37.483926,N,Y,N,사당동,11590107,119900065,서울 동작구 사당동 708-402,서울특별시 동작구 사당로17길 17 (사당동)
버스,동작대교남단(가상),,3,126.97396,37.506141,N,Y,N,동작동,11590106,119000297,서울 동작구 동작동 322-3,-
버스,삼일공원,,2,126.974016,37.486973,N,Y,N,사당동,11590107,119900187,서울 동작구 사당동 708-829,-
버스,극동상가,,2,126.974096,37.491687,N,Y,N,사당동,11590107,119900256,서울 동작구 사당동 105,"서울특별시 동작구 동작대로29길 91 (사당동, 사당우성아파트)"
버스,극동아파트110동,,1,126.974121,37.490847,N,Y,N,사당동,11590107,119900258,서울 동작구 사당동 105,"서울특별시 동작구 동작대로29길 91 (사당동, 사당우성아파트)"
버스,극동아파트110동,,1,126.974672,37.490364,N,Y,N,사당동,11590107,119900257,서울 동작구 사당동 105,"서울특별시 동작구 동작대로29길 91 (사당동, 사당우성아파트)"
버스,동작삼일수영장,,2,126.974787,37.487177,N,Y,N,사당동,11590107,119900178,서울 동작구 사당동 164-56,-
버스,동작삼일수영장,,2,126.974798,37.487394,N,Y,N,사당동,11590107,119900039,서울 동작구 사당동 164-72,-
버스,남성초등학교.사당청소년문화의집,,4,126.974841,37.48601,N,Y,N,사당동,11590107,119900050,서울 동작구 사당동 산 24-17,서울특별시 동작구 사당로23길 57-7 (사당동)
버스,남성초등학교.사당청소년문화의집,,4,126.974976,37.486138,N,Y,N,사당동,11590107,119900195,서울 동작구 사당동 708-642,-
버스,사당시장,,3,126.975127,37.48309,N,Y,N,사당동,11590107,119900055,서울 동작구 사당동 318-8,서울특별시 동작구 사당로 244 (사당동)
버스,삼일초등학교앞,,2,126.975663,37.488106,N,Y,N,사당동,11590107,119900233,서울 동작구 사당동 105-22,서울특별시 동작구 사당로23나길 27 (사당동)
버스,테니스장.우성아파트304동,,2,126.975936,37.490619,N,Y,N,사당동,11590107,119900259,서울 동작구 사당동 105,"서울특별시 동작구 동작대로29길 91 (사당동, 사당우성아파트)"
버스,우성201동.극동112동,,2,126.976021,37.488171,N,Y,N,사당동,11590107,119900174,서울 동작구 사당동 105,"서울특별시 동작구 동작대로29길 91 (사당동, 사당우성아파트)"
버스,사당동대아신협앞,,5,126.97629,37.483377,N,Y,N,사당동,11590107,119000296,서울 동작구 사당동 708-360,-
버스,극동아파트112동,,2,126.976344,37.488596,N,Y,N,사당동,11590107,119900260,서울 동작구 사당동 105,"서울특별시 동작구 동작대로29길 91 (사당동, 사당우성아파트)"
버스,신동아아파트,,2,126.976579,37.490007,N,Y,N,사당동,11590107,119900160,서울 동작구 사당동 105-2,"서울특별시 동작구 동작대로29길 91 (사당동, 사당우성아파트)"
버스,동작역.국립현충원,,12,126.976653,37.503189,N,Y,N,동작동,11590106,119000041,서울 동작구 동작동 131-1,-
버스,동작역.국립현충원,,12,126.976865,37.502586,N,Y,N,동작동,11590106,119000040,서울 동작구 동작동 131-1,-
버스,남성초등학교입구,,4,126.976923,37.483756,N,Y,N,사당동,11590107,119900310,서울 동작구 사당동 323-6,-
버스,삼거리우편물취급소,,4,126.977055,37.484165,N,Y,N,사당동,11590107,119900038,서울 동작구 사당동 324-20,서울특별시 동작구 사당로23길 57-14 (사당동)
버스,시장입구,,2,126.977158,37.489472,N,Y,N,사당동,11590107,119900167,서울 동작구 사당동 105-6,-
버스,삼거리우편물취급소,,4,126.977269,37.484218,N,Y,N,사당동,11590107,119900201,서울 동작구 사당동 708-624,-
버스,남성초등학교,,4,126.97843,37.484299,N,Y,N,사당동,11590107,119000090,서울 동작구 사당동 152-9,-
버스,남성초등학교,,4,126.978585,37.484075,N,Y,N,사당동,11590107,119000089,서울 동작구 사당동 1003-49,-
버스,사당1동주민센터입구,,7,126.978743,37.484087,N,Y,N,사당동,11590107,119900209,서울 동작구 사당동 1003-49,-
버스,동작대교(가상),,14,126.979676,37.50452,N,Y,N,동작동,11590106,119000305,서울 동작구 동작동 316-2,-
버스,동작대교(가상),,15,126.979734,37.505119,N,Y,N,동작동,11590106,119000304,서울 동작구 동작동 316-3,서울특별시 동작구 동작대로 335 (동작동)
버스,이수역9번출구,,4,126.979895,37.484445,N,Y,N,사당동,11590107,119000091,서울 동작구 사당동 148-40,-
버스,이수역,,2,126.979985,37.484516,N,Y,N,사당동,11590107,119900022,서울 동작구 사당동 144-4,서울특별시 동작구 동작대로 105-2 (사당동)
버스,이수역10번출구,,4,126.980188,37.484833,N,Y,N,사당동,11590107,119000092,서울 동작구 사당동 144-4,서울특별시 동작구 동작대로 105-2 (사당동)
버스,동작대교전망카페,,2,126.980279,37.505763,N,Y,N,동작동,11590106,121000314,서울 동작구 동작동 316-3,서울특별시 동작구 동작대로 335 (동작동)
버스,이수역,,6,126.980626,37.485001,N,Y,N,사당동,11590107,119900075,서울 동작구 사당동 144-4,서울특별시 동작구 동작대로 105-2 (사당동)
버스,정금마을,,1,126.981218,37.493839,N,Y,N,동작동,11590106,119900305,서울 동작구 동작동 333-6,-
버스,정금마을,,1,126.981243,37.493744,N,Y,N,동작동,11590106,119900306,서울 동작구 동작동 산 4-2,서울특별시 동작구 동작대로 171 (동작동)
버스,사당역9번출구앞,,7,126.981396,37.477393,N,Y,N,사당동,11590107,119000302,서울 동작구 사당동 1042-22,-
버스,사당역10번출구,,1,126.981581,37.478687,N,Y,N,사당동,11590107,119900083,서울 동작구 사당동 1112,서울특별시 동작구 동작대로 43-2 (사당동)
버스,방배노인종합복지관,,19,126.981815,37.480679,N,Y,N,사당동,11590107,119000284,서울 동작구 사당동 345-15,-
버스,이수시너스.이수역7번출구,,3,126.981878,37.483918,N,Y,N,사당동,11590107,119900044,서울 동작구 사당동 1112,서울특별시 동작구 동작대로 43-2 (사당동)
버스,사당동우체국앞,,16,126.981945,37.483227,N,Y,N,사당동,11590107,119000285,서울 동작구 사당동 339-23,-
버스,총신대역,,2,126.982049,37.487354,N,Y,N,사당동,11590107,119900196,서울 동작구 사당동 134-1,서울특별시 동작구 동작대로 113-2 (사당동)
버스,이수역,,1,126.982089,37.486574,N,Y,N,사당동,11590107,119900184,서울 동작구 사당동 144-4,서울특별시 동작구 동작대로 105-2 (사당동)
버스,총신대입구역.남성시장입구앞,,16,126.982224,37.488217,N,Y,N,사당동,11590107,119000286,서울 동작구 사당동 736-1,서울특별시 동작구 동작대로 지하117 (사당동)
버스,경문고등학교,,2,126.982453,37.49018,N,Y,N,사당동,11590107,119900202,서울 동작구 사당동 82-5,-
버스,갯마을,,1,126.982546,37.496232,N,Y,N,동작동,11590106,119900204,서울 동작구 동작동 102-65,서울특별시 동작구 동작대로 213 (동작동)
버스,정금마을,,1,126.982565,37.494339,N,Y,N,동작동,11590106,119900199,서울 동작구 동작동 66-29,-
버스,경문고교.배나무골앞,,16,126.982587,37.491595,N,Y,N,사당동,11590107,119000287,서울 동작구 사당동 산 1-9,-
버스,정금마을.방배경찰서,,16,126.982614,37.494234,N,Y,N,동작동,11590106,119000288,서울 동작구 동작동 55-3,-
버스,정금마을,,17,126.982748,37.493297,N,Y,N,동작동,11590106,121000530,서울 동작구 동작동 56-1,-
버스,갯마을앞,,13,126.983312,37.497555,N,Y,N,동작동,11590106,119000289,서울 동작구 동작동 94-1,-
