GID,위도,경도,생활인구수
다사524439,37.49358061,126.9620918,
다사482434,37.48884813,126.9146167,
다사536448,37.5017536,126.9756095,
다사500457,37.50967768,126.9348207,
다사488436,37.4906842,126.9213896,
다사522449,37.50258356,126.9597644,
다사515465,37.51696825,126.9517396,
다사493451,37.5042316,126.926942,
다사544447,37.5008921,126.9846663,
다사520450,37.50347451,126.9574953,
다사495451,37.50424255,126.9292047,
다사517453,37.50616285,126.9540815,
다사532446,37.49993077,126.9710969,
다사526444,37.49809753,126.964322,
다사505441,37.49528344,126.9405856,
다사488441,37.49519081,126.9213548,
다사525452,37.50530301,126.9631391,
다사502462,37.51419509,126.9370498,
다사494455,37.50784236,126.9280459,
다사526425,37.48097228,126.9644443,
다사544444,37.49818811,126.9846849,
다사528435,37.48999581,126.9666422,
다사543444,37.49818317,126.9835536,
다사530420,37.47648605,126.9690002,
다사504454,37.50699528,126.9393667,
다사477430,37.48521468,126.9089895,
다사538449,37.50266495,126.9778659,
다사496452,37.50514933,126.9303292,
다사522442,37.49627427,126.9598099,
다사539445,37.49906463,126.9790223,
다사480431,37.48613293,126.9123757,
다사505451,37.50429668,126.9405183,
다사533448,37.50173849,126.9722155,
다사529447,37.50081685,126.9676966,
다사526428,37.48367627,126.964425,
다사526427,37.48277494,126.9644314,
다사536444,37.49814829,126.9756347,
다사492437,37.4916076,126.9259073,
다사503464,37.51600312,126.9381678,
다사516462,37.51426953,126.9528909,
다사496453,37.50605066,126.9303224,
다사534455,37.50805283,126.9733025,
다사492453,37.50602874,126.9257969,
다사527440,37.49449734,126.965479,
다사525426,37.48186848,126.9633068,
다사479442,37.49604182,126.9111668,
다사541437,37.49186395,126.9813347,
다사499463,37.51508018,126.9336484,
다사522461,37.51339946,126.9596865,
다사506438,37.49258482,126.9417369,
다사488440,37.49428949,126.9213617,
다사524430,37.48546866,126.9621499,
다사516463,37.51517085,126.9528843,
다사507462,37.51422192,126.9427073,
다사520437,37.49175727,126.95758,
다사489436,37.49068974,126.9225207,
다사515437,37.49173116,126.9519241,
다사484438,37.4924646,126.9168509,
다사500438,37.49255255,126.9349498,
다사536440,37.49454297,126.9756599,
다사542437,37.49186891,126.9824659,
다사537454,37.50716659,126.9767031,
다사505440,37.49438212,126.9405923,
다사532444,37.49812811,126.9711096,
다사499462,37.51417886,126.9336552,
다사499457,37.50967226,126.9336893,
다사483434,37.48885373,126.9157479,
다사542428,37.48375692,126.9825219,
다사512439,37.49351802,126.9485174,
다사538453,37.50627027,126.9778408,
다사485437,37.49156886,126.9179891,
다사523460,37.51250331,126.9608245,
다사542448,37.50178354,126.9823975,
다사491459,37.51143116,126.924624,
다사491438,37.49250342,126.9247692,
다사521445,37.49897307,126.9586591,
다사525429,37.48457247,126.9632875,
다사523427,37.48275951,126.9610383,
다사531449,37.50262968,126.9699465,
다사524428,37.483666,126.9621629,
다사535452,37.50535389,126.9744529,
다사519448,37.50166666,126.956377,
다사528437,37.49179847,126.9666294,
다사493463,37.51504744,126.9268593,
다사484437,37.49156328,126.916858,
다사518436,37.49084553,126.9553242,
다사524461,37.51340979,126.9619495,
다사534440,37.49453291,126.9733975,
다사526456,37.50891345,126.9642447,
다사502437,37.49166203,126.9372189,
다사485438,37.49247018,126.9179821,
다사485435,37.48976621,126.9180031,
다사542433,37.48826358,126.9824908,
다사485441,37.49517414,126.9179611,
다사538451,37.50446761,126.9778533,
다사503449,37.50248329,126.9382691,
다사527455,37.50801725,126.9653826,
다사511439,37.49351274,126.9473862,
다사541448,37.50177858,126.9812661,
다사506440,37.49438747,126.9417235,
다사512464,37.51605113,126.9483516,
다사512438,37.4926167,126.948524,
다사516457,37.50976291,126.9529238,
다사518462,37.51427999,126.9551539,
다사504439,37.49347543,126.9394678,
다사508464,37.5160299,126.9438255,
다사532449,37.50263475,126.9710778,
다사539451,37.50447261,126.9789847,
다사488437,37.49158553,126.9213826,
다사510439,37.49350744,126.946255,
다사493461,37.5132448,126.9268731,
다사538442,37.49635565,126.9779098,
다사537440,37.49454799,126.9767911,
다사529444,37.49811287,126.9677158,
다사522450,37.50348488,126.959758,
다사515463,37.51516561,126.9517528,
다사481432,37.48703987,126.9134997,
다사523447,37.50078607,126.9609087,
다사494464,37.51595424,126.927984,
다사526432,37.48728159,126.9643992,
다사498463,37.51507475,126.9325169,
다사530449,37.5026246,126.9688152,
다사521460,37.51249295,126.9585615,
다사472431,37.48608758,126.903327,
다사505439,37.49348079,126.940599,
다사506465,37.51692054,126.9415557,
다사528444,37.49810777,126.9665845,
다사534446,37.49994088,126.9733595,
다사532439,37.49362147,126.9711414,
다사518442,37.49625349,126.9552849,
다사499458,37.51057358,126.9336825,
다사504462,37.51420586,126.9393128,
다사542430,37.48555959,126.9825094,
다사544445,37.49908944,126.9846787,
다사513465,37.51695773,126.9494765,
다사486442,37.49608103,126.9190854,
다사482433,37.4879468,126.9146238,
다사506463,37.5151179,126.9415691,
다사531440,37.49451773,126.9700038,
다사523442,37.49627944,126.9609411,
다사502463,37.51509641,126.937043,
다사530456,37.50893389,126.9687705,
다사530442,37.49631531,126.9688598,
다사518450,37.5034641,126.9552326,
다사501455,37.50788045,126.9359657,
다사525431,37.48637513,126.9632746,
다사497462,37.51416799,126.9313922,
다사536443,37.49724696,126.975641,
다사529436,37.49090224,126.967767,
다사516453,37.50615762,126.9529501,
다사491439,37.49340474,126.9247623,
다사512463,37.5151498,126.9483582,
다사531447,37.50082703,126.9699592,
다사487442,37.49608659,126.9202166,
다사479441,37.4951405,126.9111738,
다사493455,37.50783688,126.9269145,
다사508438,37.49259549,126.9439993,
다사542431,37.48646092,126.9825032,
다사498458,37.51056815,126.932551,
다사541446,37.49997592,126.9812786,
다사510465,37.51694186,126.9460819,
다사527439,37.49359601,126.9654854,
다사538444,37.49815831,126.9778973,
다사519450,37.50346931,126.9563639,
다사494440,37.49432254,126.928149,
다사533441,37.49542919,126.9722599,
다사490457,37.509623,126.9235064,
다사525458,37.51071096,126.9631004,
다사488435,37.48978288,126.9213965,
다사494453,37.50603972,126.9280596,
다사489453,37.50601219,126.9224027,
다사513461,37.51335244,126.949503,
다사526459,37.51161743,126.9642254,
다사536430,37.48552967,126.9757229,
다사522441,37.49537294,126.9598164,
다사526445,37.49899886,126.9643156,
다사527458,37.51072123,126.9653633,
다사528458,37.51072634,126.9664948,
다사489448,37.50150559,126.9224374,
다사536453,37.50626024,126.975578,
다사536441,37.4954443,126.9756536,
다사486440,37.49427839,126.9190993,
다사536451,37.50445759,126.9755906,
다사529442,37.49631021,126.9677286,
다사476430,37.48520902,126.9078585,
다사527423,37.47917474,126.9655881,
다사478440,37.49423354,126.9100497,
다사532440,37.4945228,126.9711351,
다사519462,37.51428521,126.9562855,
다사519451,37.50437064,126.9563574,
다사527447,37.50080664,126.965434,
다사500463,37.51508561,126.93478,
다사537441,37.49544931,126.9767849,
다사540441,37.4954643,126.9801786,
다사523443,37.49718076,126.9609347,
다사542446,37.49998088,126.9824099,
다사537447,37.50085729,126.9767471,
다사523439,37.49357546,126.9609606,
다사540446,37.49997095,126.9801473,
다사512466,37.51785377,126.9483383,
다사538420,37.47652636,126.9780478,
다사519464,37.51608785,126.9562724,
다사537450,37.50356128,126.9767283,
다사525438,37.49268443,126.9632294,
다사524427,37.48276467,126.9621693,
다사535443,37.49724193,126.9745098,
다사530444,37.49811796,126.9688471,
다사541449,37.50267991,126.9812599,
다사495454,37.50694651,126.9291841,
다사534445,37.49903955,126.9733658,
다사538447,37.5008623,126.9778784,
다사525457,37.50980964,126.9631068,
다사526441,37.49539355,126.9643413,
다사542432,37.48736225,126.982497,
다사542427,37.48285559,126.9825281,
다사504438,37.49257411,126.9394745,
다사534453,37.50625018,126.9733152,
다사531456,37.50893897,126.9699019,
다사496451,37.50424801,126.9303361,
다사502464,37.51599773,126.9370362,
다사521461,37.51339428,126.958555,
다사490448,37.50151112,126.9235687,
다사528456,37.50892369,126.9665076,
다사522444,37.49807692,126.9597969,
다사499464,37.51598151,126.9336416,
다사535450,37.50355123,126.9744655,
다사525443,37.49719107,126.9631972,
다사531446,37.4999257,126.9699656,
다사527430,37.48548405,126.9655432,
다사517464,37.51607741,126.9540093,
다사528457,37.50982502,126.9665012,
다사524459,37.51160714,126.9619624,
다사525459,37.51161229,126.9630939,
다사524452,37.50529786,126.9620077,
다사535449,37.5026499,126.9744719,
다사486444,37.49788367,126.9190714,
다사521462,37.5142956,126.9585485,
다사525432,37.48727646,126.9632681,
다사531448,37.50172836,126.9699529,
다사523436,37.49087147,126.96098,
다사517456,37.50886682,126.9540618,
다사534442,37.49633556,126.9733848,
다사543447,37.50088716,126.983535,
다사526423,37.47916962,126.9644571,
다사540450,37.50357626,126.9801223,
다사542447,37.50088221,126.9824037,
다사541445,37.49907459,126.9812849,
다사486438,37.49247574,126.9191133,
다사526429,37.4845776,126.9644185,
다사541447,37.50087725,126.9812724,
다사533437,37.49182387,126.9722853,
다사529457,37.50983012,126.9676326,
다사523445,37.49898342,126.9609217,
다사489439,37.4933937,126.9224999,
다사532443,37.49722679,126.971116,
다사516461,37.51336821,126.9528975,
다사509454,37.507022,126.9450237,
다사527429,37.48458272,126.9655496,
다사513466,37.51785905,126.9494699,
다사491436,37.49070077,126.924783,
다사520461,37.51338909,126.9574235,
다사508465,37.51693122,126.9438188,
다사520463,37.51519173,126.9574104,
다사529449,37.50261951,126.9676838,
다사522460,37.51249814,126.959693,
다사514439,37.49352856,126.9507798,
다사528443,37.49720644,126.9665909,
다사494457,37.509645,126.9280321,
다사540445,37.49906962,126.9801536,
다사535440,37.49453794,126.9745287,
다사525442,37.49628974,126.9632036,
다사527443,37.49720133,126.9654597,
다사528448,37.50171308,126.9665589,
다사518461,37.51337867,126.9551605,
