GID,위도,경도,생활인구수,가까운 지하철역,지하철역까지거리(m)
다사480431,37.48613293,126.9123757,,신대방,175
다사505451,37.50429668,126.9405183,,장승배기,145.15
다사533448,37.50173849,126.9722155,,동작,730.64
다사529447,37.50081685,126.9676966,,흑석,987.64
다사526428,37.48367627,126.964425,,남성,600.31
다사526427,37.48277494,126.9644314,,남성,626.35
다사536444,37.49814829,126.9756347,,동작,723.32
다사492437,37.4916076,126.9259073,,당곡,209.8
다사503464,37.51600312,126.9381678,,노량진,635.15
다사516462,37.51426953,126.9528909,,노들,177.14
다사496453,37.50605066,126.9303224,,서울지방병무청,682.54
다사534455,37.50805283,126.9733025,,동작,784.78
다사492453,37.50602874,126.9257969,,서울지방병무청,284.01
다사527440,37.49449734,126.965479,,숭실대입구,1061.87
다사525426,37.48186848,126.9633068,,낙성대역,528.09
다사479442,37.49604182,126.9111668,,보라매공원,610.72
다사541437,37.49186395,126.9813347,,총신대입구,560.18
다사499463,37.51508018,126.9336484,,샛강,457.94
다사522461,37.51339946,126.9596865,,노들,576.38
다사506438,37.49258482,126.9417369,,숭실대입구,1127.51
다사488440,37.49428949,126.9213617,,보라매병원,257.87
다사524430,37.48546866,126.9621499,,남성,795.17
다사516463,37.51517085,126.9528843,,노들,276.59
다사507462,37.51422192,126.9427073,,노량진,191.89
다사520437,37.49175727,126.95758,,숭실대입구,608.88
다사489436,37.49068974,126.9225207,,보라매병원,278.56
다사515437,37.49173116,126.9519241,,숭실대입구,525.86
다사484438,37.4924646,126.9168509,,보라매공원,368.26
다사500438,37.49255255,126.9349498,,당곡,700.41
다사536440,37.49454297,126.9756599,,총신대입구,1029.67
다사542437,37.49186891,126.9824659,,총신대입구,556.02
다사537454,37.50716659,126.9767031,,동작,503.77
다사505440,37.49438212,126.9405923,,상도,1138.1
다사532444,37.49812811,126.9711096,,동작,1002.36
다사499462,37.51417886,126.9336552,,샛강,507.73
다사499457,37.50967226,126.9336893,,장승배기,713.89
다사483434,37.48885373,126.9157479,,신대방,262.65
다사542428,37.48375692,126.9825219,,이수,310.77
다사512439,37.49351802,126.9485174,,숭실대입구,545.7
다사538453,37.50627027,126.9778408,,동작,364.15
다사485437,37.49156886,126.9179891,,보라매공원,451.86
다사523460,37.51250331,126.9608245,,흑석,450.22
다사542448,37.50178354,126.9823975,,동작,279.11
다사491459,37.51143116,126.924624,,대방,198.11
다사491438,37.49250342,126.9247692,,보라매병원,102.51
다사521445,37.49897307,126.9586591,,숭실대입구,535.26
다사525429,37.48457247,126.9632875,,남성,690.16
다사523427,37.48275951,126.9610383,,낙성대역,661.25
다사531449,37.50262968,126.9699465,,동작,907.94
다사524428,37.483666,126.9621629,,낙성대역,736.23
다사535452,37.50535389,126.9744529,,동작,542.13
다사519448,37.50166666,126.956377,,숭실대입구,647.78
다사528437,37.49179847,126.9666294,,남성,883.89
다사493463,37.51504744,126.9268593,,샛강,262.96
다사484437,37.49156328,126.916858,,보라매공원,464.89
다사518436,37.49084553,126.9553242,,숭실대입구,619.72
다사524461,37.51340979,126.9619495,,흑석,503.8
다사534440,37.49453291,126.9733975,,남성,1113.19
다사526456,37.50891345,126.9642447,,흑석,69.25
다사502437,37.49166203,126.9372189,,당곡,866.5
다사485438,37.49247018,126.9179821,,보라매공원,351.66
다사485435,37.48976621,126.9180031,,신대방,485.12
다사542433,37.48826358,126.9824908,,총신대입구,156.75
다사485441,37.49517414,126.9179611,,보라매공원,51.81
다사538451,37.50446761,126.9778533,,동작,227.66
다사503449,37.50248329,126.9382691,,장승배기,270.94
다사527455,37.50801725,126.9653826,,흑석,203.19
다사511439,37.49351274,126.9473862,,숭실대입구,631.24
다사541448,37.50177858,126.9812661,,동작,221.09
다사506440,37.49438747,126.9417235,,숭실대입구,1072.46
다사512464,37.51605113,126.9483516,,노량진,397.73
다사512438,37.4926167,126.948524,,숭실대입구,606.94
다사516457,37.50976291,126.9529238,,노들,327.24
다사518462,37.51427999,126.9551539,,노들,245.6
다사504439,37.49347543,126.9394678,,당곡,1110.08
다사508464,37.5160299,126.9438255,,노량진,260.72
다사532449,37.50263475,126.9710778,,동작,808.81
다사539451,37.50447261,126.9789847,,동작,145.23
다사488437,37.49158553,126.9213826,,보라매병원,262.72
다사510439,37.49350744,126.946255,,숭실대입구,720.46
다사493461,37.5132448,126.9268731,,대방,89.01
다사538442,37.49635565,126.9779098,,동작,826.3
다사537440,37.49454799,126.9767911,,총신대입구,977.74
다사529444,37.49811287,126.9677158,,동작,1255.01
다사522450,37.50348488,126.959758,,흑석,699.8
다사515463,37.51516561,126.9517528,,노들,303.17
다사481432,37.48703987,126.9134997,,신대방,58.29
다사523447,37.50078607,126.9609087,,숭실대입구,814.66
다사494464,37.51595424,126.927984,,샛강,121.56
다사526432,37.48728159,126.9643992,,남성,658.46
다사498463,37.51507475,126.9325169,,샛강,369.44
다사530449,37.5026246,126.9688152,,흑석,855.13
다사521460,37.51249295,126.9585615,,노들,472.38
다사472431,37.48608758,126.903327,,구로디지털단지,249.51
다사505439,37.49348079,126.940599,,숭실대입구,1192.01
다사506465,37.51692054,126.9415557,,노량진,449.14
다사528444,37.49810777,126.9665845,,숭실대입구,1159.56
다사534446,37.49994088,126.9733595,,동작,723.62
다사532439,37.49362147,126.9711414,,남성,993.36
다사518442,37.49625349,126.9552849,,숭실대입구,144.32
다사499458,37.51057358,126.9336825,,대방,681.23
다사504462,37.51420586,126.9393128,,노량진,487.95
다사542430,37.48555959,126.9825094,,이수,119.59
다사544445,37.49908944,126.9846787,,구반포,356.12
다사513465,37.51695773,126.9494765,,노량진,538.41
다사486442,37.49608103,126.9190854,,보라매공원,102.56
다사482433,37.4879468,126.9146238,,신대방,127.22
다사506463,37.5151179,126.9415691,,노량진,321.17
다사531440,37.49451773,126.9700038,,남성,1097.35
다사523442,37.49627944,126.9609411,,숭실대입구,643.32
다사502463,37.51509641,126.937043,,노량진,700.74
다사530456,37.50893389,126.9687705,,흑석,467.08
다사530442,37.49631531,126.9688598,,동작,1282.92
다사518450,37.5034641,126.9552326,,상도,646.87
다사501455,37.50788045,126.9359657,,장승배기,432.14
다사525431,37.48637513,126.9632746,,남성,716.18
다사497462,37.51416799,126.9313922,,샛강,362.29
다사536443,37.49724696,126.975641,,동작,808.43
다사529436,37.49090224,126.967767,,남성,751.24
다사516453,37.50615762,126.9529501,,상도,578.65
다사491439,37.49340474,126.9247623,,보라매병원,98.33
다사512463,37.5151498,126.9483582,,노량진,344.87
다사531447,37.50082703,126.9699592,,동작,950.95
다사487442,37.49608659,126.9202166,,보라매공원,196.01
다사479441,37.4951405,126.9111738,,보라매공원,610.85
다사493455,37.50783688,126.9269145,,서울지방병무청,444.39
다사508438,37.49259549,126.9439993,,숭실대입구,943.73
다사542431,37.48646092,126.9825032,,총신대입구,53.1
다사498458,37.51056815,126.932551,,대방,587.87
다사541446,37.49997592,126.9812786,,동작,411.09
다사510465,37.51694186,126.9460819,,노량진,364.12
다사527439,37.49359601,126.9654854,,숭실대입구,1085.38
다사538444,37.49815831,126.9778973,,동작,633.98
다사519450,37.50346931,126.9563639,,상도,746.14
다사494440,37.49432254,126.928149,,보라매병원,413.07
다사533441,37.49542919,126.9722599,,동작,1142.75
다사490457,37.509623,126.9235064,,대방,412.09
다사525458,37.51071096,126.9631004,,흑석,188.31
다사488435,37.48978288,126.9213965,,보라매병원,413.71
다사494453,37.50603972,126.9280596,,서울지방병무청,483.13
다사489453,37.50601219,126.9224027,,서울지방병무청,30.38
다사513461,37.51335244,126.949503,,노들,335.16
다사526459,37.51161743,126.9642254,,흑석,293.67
다사536430,37.48552967,126.9757229,,남성,417.81
다사522441,37.49537294,126.9598164,,숭실대입구,552.93
다사526445,37.49899886,126.9643156,,숭실대입구,989.13
다사527458,37.51072123,126.9653633,,흑석,249.93
다사528458,37.51072634,126.9664948,,흑석,325.34
다사489448,37.50150559,126.9224374,,보라매,270.78
다사536453,37.50626024,126.975578,,동작,503.82
다사536441,37.4954443,126.9756536,,동작,987.21
다사486440,37.49427839,126.9190993,,보라매공원,175.79
다사536451,37.50445759,126.9755906,,동작,416.01
다사529442,37.49631021,126.9677286,,숭실대입구,1242.13
다사476430,37.48520902,126.9078585,,신대방,543.67
다사527423,37.47917474,126.9655881,,낙성대역,298.23
다사478440,37.49423354,126.9100497,,보라매공원,724.46
다사532440,37.4945228,126.9711351,,남성,1093.58
다사519462,37.51428521,126.9562855,,노들,323.54
다사519451,37.50437064,126.9563574,,상도,762.27
다사527447,37.50080664,126.965434,,흑석,932.08
다사500463,37.51508561,126.93478,,샛강,550.33
다사537441,37.49544931,126.9767849,,동작,950.79
다사540441,37.4954643,126.9801786,,동작,900.98
다사523443,37.49718076,126.9609347,,숭실대입구,650.89
다사542446,37.49998088,126.9824099,,동작,444.99
다사537447,37.50085729,126.9767471,,동작,426.63
다사523439,37.49357546,126.9609606,,숭실대입구,710.68
다사540446,37.49997095,126.9801473,,동작,399.87
다사512466,37.51785377,126.9483383,,노량진,544.94
다사538420,37.47652636,126.9780478,,사당,316.2
다사519464,37.51608785,126.9562724,,노들,463.71
다사537450,37.50356128,126.9767283,,동작,303.69
다사525438,37.49268443,126.9632294,,숭실대입구,933.96
다사524427,37.48276467,126.9621693,,낙성대역,637.23
다사535443,37.49724193,126.9745098,,동작,862.59
다사530444,37.49811796,126.9688471,,동작,1168.34
다사541449,37.50267991,126.9812599,,동작,137.68
다사495454,37.50694651,126.9291841,,서울지방병무청,595.68
다사534445,37.49903955,126.9733658,,동작,783.47
다사538447,37.5008623,126.9778784,,동작,362.42
다사525457,37.50980964,126.9631068,,흑석,91.18
다사526441,37.49539355,126.9643413,,숭실대입구,948.18
다사542432,37.48736225,126.982497,,총신대입구,60.42
다사542427,37.48285559,126.9825281,,이수,409.69
다사504438,37.49257411,126.9394745,,당곡,1082.46
다사534453,37.50625018,126.9733152,,동작,674.35
다사531456,37.50893897,126.9699019,,흑석,566.84
다사496451,37.50424801,126.9303361,,신대방삼거리,537.36
다사502464,37.51599773,126.9370362,,샛강,721.76
다사521461,37.51339428,126.958555,,노들,477.6
다사490448,37.50151112,126.9235687,,보라매,352.77
다사528456,37.50892369,126.9665076,,흑석,267.65
다사522444,37.49807692,126.9597969,,숭실대입구,578.85
다사499464,37.51598151,126.9336416,,샛강,426.29
다사535450,37.50355123,126.9744655,,동작,503.3
다사525443,37.49719107,126.9631972,,숭실대입구,848.71
다사531446,37.4999257,126.9699656,,동작,987.13
다사527430,37.48548405,126.9655432,,남성,498.92
다사517464,37.51607741,126.9540093,,노들,382.41
다사528457,37.50982502,126.9665012,,흑석,280.53
다사524459,37.51160714,126.9619624,,흑석,314.77
다사525459,37.51161229,126.9630939,,흑석,287.57
다사524452,37.50529786,126.9620077,,흑석,436.25
다사535449,37.5026499,126.9744719,,동작,512.97
다사486444,37.49788367,126.9190714,,보라매,243.92
다사521462,37.5142956,126.9585485,,노들,503.13
다사525432,37.48727646,126.9632681,,남성,749.23
다사531448,37.50172836,126.9699529,,동작,924.27
다사523436,37.49087147,126.96098,,숭실대입구,881.51
다사517456,37.50886682,126.9540618,,노들,432.44
다사534442,37.49633556,126.9733848,,동작,1002.48
다사543447,37.50088716,126.983535,,구반포,348.63
다사526423,37.47916962,126.9644571,,낙성대역,245.73
다사540450,37.50357626,126.9801223,,동작,4.42
다사542447,37.50088221,126.9824037,,동작,357.65
다사541445,37.49907459,126.9812849,,동작,509.11
다사486438,37.49247574,126.9191133,,보라매공원,362.83
다사526429,37.4845776,126.9644185,,남성,590.38
다사541447,37.50087725,126.9812724,,동작,314.47
다사533437,37.49182387,126.9722853,,남성,800.24
다사529457,37.50983012,126.9676326,,흑석,376.83
다사523445,37.49898342,126.9609217,,숭실대입구,709.57
다사489439,37.4933937,126.9224999,,보라매병원,121.65
다사532443,37.49722679,126.971116,,동작,1065.41
다사516461,37.51336821,126.9528975,,노들,79.62
다사509454,37.507022,126.9450237,,상도,536.68
다사527429,37.48458272,126.9655496,,남성,490.59
다사513466,37.51785905,126.9494699,,노량진,607.71
다사491436,37.49070077,126.924783,,당곡,250.06
다사520461,37.51338909,126.9574235,,노들,379.35
다사508465,37.51693122,126.9438188,,노량진,356.81
다사520463,37.51519173,126.9574104,,노들,462.68
다사529449,37.50261951,126.9676838,,흑석,805
다사522460,37.51249814,126.959693,,흑석,508.84
다사514439,37.49352856,126.9507798,,숭실대입구,395.2
다사528443,37.49720644,126.9665909,,숭실대입구,1146.6
다사494457,37.509645,126.9280321,,대방,354.66
다사540445,37.49906962,126.9801536,,동작,500.09
다사535440,37.49453794,126.9745287,,총신대입구,1088.3
다사525442,37.49628974,126.9632036,,숭실대입구,842.93
다사527443,37.49720133,126.9654597,,숭실대입구,1047.22
다사528448,37.50171308,126.9665589,,흑석,859.3
다사518461,37.51337867,126.9551605,,노들,187.83
