대중교통,역(정류장)명,호선명,노선(수),지하철 여부(Y/N),버스 여부(Y/N),따릉이 여부(Y/N),X좌표,Y좌표,동 이름,GID,대여소번호,NODE_ID,ARS_ID,지번_주소,도로명_주소,일평균승차승객수,일평균하차승객수,일평균총승객수,월승차승객수,월하차승객수,월이용객수
버스,성수사거리,,4,N,Y,N,127.062362,37.542795,성수동2가,11200115,,103900214,4257,서울 성동구 성수동2가 289-30,서울특별시 성동구 성수이로 107-1 (성수동2가),59.05,45.88,104.93,8857,6882,15739
버스,성수사거리.성수초등학교,,4,N,Y,N,127.064153,37.542825,성수동2가,11200115,,103000109,4208,서울 성동구 성수동2가 19-6,서울특별시 성동구 동일로 117 (성수동2가),77.59,93.06,170.65,8613,10330,18943
버스,성수사거리.성수초등학교,,4,N,Y,N,127.064153,37.542825,성수동2가,11200115,,103000109,4208,서울 성동구 성수동2가 19-6,서울특별시 성동구 동일로 117 (성수동2가),77.59,93.06,170.65,8613,10330,18943
버스,성수사거리.성수초등학교,,4,N,Y,N,127.064153,37.542825,성수동2가,11200115,,103000109,4208,서울 성동구 성수동2가 19-6,서울특별시 성동구 동일로 117 (성수동2가),77.59,93.06,170.65,8613,10330,18943
버스,성수사거리.성수초등학교,,4,N,Y,N,127.064153,37.542825,성수동2가,11200115,,103000109,4208,서울 성동구 성수동2가 19-6,서울특별시 성동구 동일로 117 (성수동2가),77.59,93.06,170.65,8613,10330,18943
버스,성수역1번출구,,6,N,Y,N,127.05383,37.54542,성수동2가,11200115,,103000138,4240,서울 성동구 성수동2가 300-9,서울특별시 성동구 아차산로 85-1 (성수동2가),92.05,99.77,191.82,22091,23945,46036
버스,성수역2번출구,,1,N,Y,N,127.057638,37.544268,성수동2가,11200115,,103900298,4540,서울 성동구 성수동2가 277-54,서울특별시 성동구 아차산로 121 (성수동2가),14.63,641.67,656.3,439,19250,19689
버스,성수역3번출구,,1,N,Y,N,127.0566907,37.54355983,성수동2가,11200115,,103900233,4862,서울 성동구 성수동2가 315-108,서울특별시 성동구 성수이로 97 (성수동2가),161.83,7.6,169.43,4855,228,5083
버스,성수역3번출구,,1,N,Y,N,127.057061,37.543842,성수동2가,11200115,,103900257,4858,서울 성동구 성수동2가 276-5,서울특별시 성동구 성수이로 101-1 (성수동2가),37.57,133.83,171.4,1127,4015,5142
버스,성수역4번출구,,4,N,Y,N,127.054582,37.544788,성수동2가,11200115,,103900215,4253,서울 성동구 성수동2가 314-6,서울특별시 성동구 아차산로 96 (성수동2가),115.23,78.17,193.4,17285,11726,29011
버스,성수이비즈센터,,1,N,Y,N,127.063058,37.546576,성수동2가,11200115,,103900296,4526,서울 성동구 성수동2가 280-21,서울특별시 성동구 광나루로6길 35 (성수동2가),75.97,12.13,88.1,2279,364,2643
버스,성원중성수동이마트앞,,4,N,Y,N,127.0534265,37.53909394,성수동2가,11200115,,103000098,4197,서울 성동구 성수동2가 339-10,서울특별시 성동구 성덕정11길 20-1 (성수동2가),83.07,23.37,106.44,7476,2103,9579
버스,성원중성수동이마트앞,,4,N,Y,N,127.052845,37.539511,성수동2가,11200115,,103000099,4198,서울 성동구 성수동2가 333-16,서울특별시 성동구 뚝섬로 377 (성수동2가),18.48,52.72,71.2,1663,4745,6408
버스,송정동건영아파트,,4,N,Y,N,127.07115,37.555205,송정동,11200118,,103000116,4215,서울 성동구 송정동 90-7,서울특별시 성동구 동일로 265 (송정동),110.66,84.09,194.75,12394,9418,21812
버스,송정동서울숲아이파크,,4,N,Y,N,127.069252,37.55182,송정동,11200118,,103000115,4214,서울 성동구 송정동 15-4,서울특별시 성동구 동일로 223 (송정동),113.03,104.07,217.1,12659,11656,24315
버스,송정동자치회관입구,,1,N,Y,N,127.0678257,37.5511351,송정동,11200118,,103900099,4670,서울 성동구 송정동 73-478,,51.83,76.73,128.56,1555,2302,3857
버스,송정동현대아이파크아파트,,1,N,Y,N,127.0686201,37.55218712,송정동,11200118,,103900152,4500,서울 성동구 송정동 1-2,,202.13,175.83,377.96,6064,5275,11339
버스,송정어린이집,,1,N,Y,N,127.0677474,37.54900258,송정동,11200118,,103900295,4512,서울 성동구 송정동 70-65,,60.5,6.2,66.7,1815,186,2001
버스,숭신초등학교,,1,N,Y,N,127.028196,37.56717,송정동,11200118,,103000171,4273,서울 성동구 하왕십리동 564-2,,50.3,60.07,110.37,1509,1802,3311
버스,숭신초등학교.도선고등학교앞,,2,N,Y,N,127.0271676,37.56732969,하왕십리동,11200102,,103900202,4831,서울 성동구 하왕십리동 527-5,,5.23,49.07,54.3,157,1472,1629
버스,신금호역,,2,N,Y,N,127.0201176,37.55560517,금호동2가,11200110,,103000046,4145,서울 성동구 금호동1가 110,서울특별시 성동구 금호로 164-1 (금호동1가),91.33,154.55,245.88,5480,9273,14753
버스,신금호역,,3,N,Y,N,127.019922,37.555678,금호동1가,11200109,,103000047,4146,서울 성동구 금호동2가 223-1,서울특별시 성동구 금호로 지하154 (금호동2가),120.32,106.56,226.88,10829,9590,20419
버스,신금호역,,2,N,Y,N,127.0204908,37.55459318,금호동2가,11200110,,103900022,4504,서울 성동구 금호동1가 505-1,,216.65,136.42,353.07,12999,8185,21184
버스,신금호역,,1,N,Y,N,127.0197856,37.55433559,금호동2가,11200110,,103900101,4674,서울 성동구 금호동2가 448,서울특별시 성동구 무수막길 97 (금호동2가),148.23,568.5,716.73,4447,17055,21502
버스,신금호역,,1,N,Y,N,127.019638,37.554381,금호동1가,11200109,,103900133,4536,서울 성동구 금호동2가 223-1,서울특별시 성동구 금호로 지하154 (금호동2가),545.03,21.57,566.6,16351,647,16998
버스,신금호역4번출구,,2,N,Y,N,127.02053,37.554143,금호동2가,11200110,,103000515,4115,서울 성동구 금호동2가 223-1,서울특별시 성동구 금호로 지하154 (금호동2가),123.3,48.32,171.62,7398,2899,10297
버스,신답역,,3,N,Y,N,127.047505,37.570207,용답동,11200122,,103000118,4217,서울 성동구 용답동 128,,214.99,147.29,362.28,19349,13256,32605
버스,신답초등학교.청계한신휴플러스,,5,N,Y,N,127.044292,37.571753,용답동,11200122,,105000004,6004,서울 성동구 용답동 129-1,,86.54,127.87,214.41,12981,19181,32162
버스,신답초등학교.청계한신휴플러스,,5,N,Y,N,127.0447281,37.57175591,용답동,11200122,,105000005,6005,서울 성동구 용답동 127,서울특별시 성동구 용답길 86 (용답동),117.86,176.14,294,17679,26421,44100
버스,신동아아파트,,1,N,Y,N,127.0300982,37.54976756,응봉동,11200108,,103900011,4746,서울 성동구 응봉동 275-8,서울특별시 성동구 독서당로 373 (응봉동),202.53,103.93,306.46,6076,3118,9194
버스,신동아아파트후문,,1,N,Y,N,127.0328358,37.55468771,행당동,11200107,,103900012,4745,서울 성동구 행당동 344,"서울특별시 성동구 독서당로 441 (행당동, 신동아아파트)",3.5,21.4,24.9,105,642,747
버스,신동아아파트후문,,1,N,Y,N,127.0326937,37.55489468,행당동,11200107,,103900071,4531,서울 성동구 행당동 376,"서울특별시 성동구 고산자로 177 (행당동, 서울숲행당푸르지오아파트)",8.87,49.7,58.57,266,1491,1757
버스,언더스탠드에비뉴,,1,N,Y,N,127.042776,37.543572,성수동1가,11200114,,103900248,4849,서울 성동구 성수동1가 685-703,,51.13,66.57,117.7,1534,1997,3531
버스,영동대교,,1,N,Y,N,127.059982,37.536356,성수동2가,11200115,,103000106,4205,서울 성동구 성수동2가 204-1,,4.57,55.37,59.94,274,3322,3596
버스,영동대교,,1,N,Y,N,127.060066,37.536435,성수동2가,11200115,,103000107,4206,서울 성동구 성수동2가 232-1,서울특별시 성동구 성덕정길 149 (성수동2가),100.42,32.05,132.47,6025,1923,7948
버스,영동대교북단,,13,N,Y,N,127.060742,37.536945,성수동2가,11200115,,103000090,4189,서울 성동구 성수동2가 231-24,,193.95,81.01,274.96,56632,23656,80288
버스,옥수교회,,1,N,Y,N,127.016005,37.54524,옥수동,11200113,,103900209,4843,서울 성동구 옥수동 517-11,서울특별시 성동구 매봉길 10-1 (옥수동),5.8,34.43,40.23,174,1033,1207
버스,옥수동종점,,1,N,Y,N,127.012585,37.549335,옥수동,11200113,,103000069,4168,서울 성동구 옥수동 552,,233.83,269.47,503.3,7015,8084,15099
버스,옥수동주민센터.옥수동성당,,1,N,Y,N,127.0140192,37.54360617,옥수동,11200113,,103900169,4801,서울 성동구 옥수동 산 5-148,,20.1,32.37,52.47,603,971,1574
버스,옥수동주민센터.옥수동성당,,1,N,Y,N,127.0136717,37.54323766,옥수동,11200113,,103900192,4804,서울 성동구 옥수동 265-1,서울특별시 성동구 독서당로 204 (옥수동),23,44.3,67.3,690,1329,2019
버스,옥수삼성아파트,,2,N,Y,N,127.0139485,37.54063526,옥수동,11200113,,103900041,4548,서울 성동구 옥수동 557,"서울특별시 성동구 한림말길 24 (옥수동, 극동옥정아파트)",10.98,12.33,23.31,659,740,1399
버스,옥수삼성아파트,,2,N,Y,N,127.0143208,37.54075326,옥수동,11200113,,103900079,4562,서울 성동구 옥수동 207-4,,29.32,38.53,67.85,1759,2312,4071
버스,옥수삼성아파트.래미안옥수리버젠,,6,N,Y,N,127.0148476,37.54362049,옥수동,11200113,,103000062,4161,서울 성동구 옥수동 285-73,서울특별시 성동구 독서당로 216 (옥수동),122.03,72.73,194.76,21966,13092,35058
버스,옥수삼성아파트.래미안옥수리버젠,,6,N,Y,N,127.0146552,37.54380343,옥수동,11200113,,103000063,4162,서울 성동구 옥수동 산 5-148,,96.9,95.86,192.76,17442,17254,34696
버스,옥수역,,2,N,Y,N,127.0168166,37.54148275,옥수동,11200113,,103900150,4505,서울 성동구 옥수동 367-6,서울특별시 성동구 한림말길 53 (옥수동),887.68,370.63,1258.31,53261,22238,75499
버스,옥수역4번출구,,2,N,Y,N,127.0176125,37.54181185,옥수동,11200113,,103900218,4872,서울 성동구 옥수동 560,"서울특별시 성동구 독서당로40길 37 (옥수동, 옥수 어울림)",414.17,500.77,914.94,37275,45069,82344
버스,옥수역5.6번출구,,1,N,Y,N,127.017002,37.541854,옥수동,11200113,,103900217,4847,서울 성동구 옥수동 401-1,서울특별시 성동구 한림말5길 20 (옥수동),270.67,8.97,279.64,8120,269,8389
버스,옥수종합사회복지관,,2,N,Y,N,127.0128519,37.54088049,옥수동,11200113,,103900037,4541,서울 성동구 옥수동 204-1,서울특별시 성동구 한림말길 16-26 (옥수동),20.08,20.97,41.05,1205,1258,2463
버스,옥수종합사회복지관,,2,N,Y,N,127.0132276,37.54088675,옥수동,11200113,,103900084,4570,서울 성동구 옥수동 204-6,,16.18,45.17,61.35,971,2710,3681
버스,옥수파크힐스아파트앞,,2,N,Y,N,127.013038,37.547113,옥수동,11200113,,103000506,4166,서울 성동구 옥수동 528,"서울특별시 성동구 매봉길 50 (옥수동, 이편한세상옥수파크힐스)",24.88,118.48,143.36,1493,7109,8602
버스,옥수파크힐스아파트앞,,2,N,Y,N,127.013019,37.547018,옥수동,11200113,,103000507,4167,서울 성동구 옥수동 528,"서울특별시 성동구 매봉길 50 (옥수동, 이편한세상옥수파크힐스)",92.8,56.6,149.4,5568,3396,8964
버스,옥정중학교,,1,N,Y,N,127.0109935,37.54097445,옥수동,11200113,,105000470,,서울 성동구 옥수동 450-2,,,,,,,
버스,옥정중학교,,1,N,Y,N,127.0113005,37.54124739,옥수동,11200113,,105000471,,서울 성동구 옥수동 227,서울특별시 성동구 한림말길 11 (옥수동),,,,,,
버스,옥정중학교,,2,N,Y,N,127.0113322,37.54133299,옥수동,11200113,,103900049,4578,서울 성동구 옥수동 227,서울특별시 성동구 한림말길 11 (옥수동),53.57,319.98,373.55,3214,19199,22413
버스,옥정중학교입구,,4,N,Y,N,127.0113027,37.54090407,옥수동,11200113,,103000070,4169,서울 성동구 옥수동 450-1,서울특별시 성동구 독서당로 168 (옥수동),123.22,143.38,266.6,14786,17205,31991
버스,옥정중학교입구,,4,N,Y,N,127.0109995,37.54087707,옥수동,11200113,,103000071,4170,서울 성동구 옥수동 450-21,서울특별시 성동구 독서당로39길 43-1 (옥수동),170.96,82.09,253.05,20515,9851,30366
버스,옥정초등학교,,2,N,Y,N,127.0154196,37.54088924,옥수동,11200113,,103900266,4878,서울 성동구 옥수동 198-4,서울특별시 성동구 한림말길 40 (옥수동),0.88,37.02,37.9,53,2221,2274
버스,올림픽체육관맞은편,,1,N,Y,N,127.049294,37.556934,사근동,11200106,,103900301,4532,서울 성동구 사근동 110,서울특별시 성동구 사근동길 24-18 (사근동),8.53,44.67,53.2,256,1340,1596
버스,올림픽체육관앞,,1,N,Y,N,127.049632,37.557015,사근동,11200106,,103900303,4558,서울 성동구 사근동 110,서울특별시 성동구 사근동길 24-18 (사근동),32.73,0.4,33.13,982,12,994
버스,왕십리2동주민센터,,9,N,Y,N,127.0332626,37.56244961,하왕십리동,11200102,,103000011,4109,서울 성동구 하왕십리동 966-14,서울특별시 성동구 왕십리로 327 (하왕십리동),110.5,77.93,188.43,33151,23379,56530
버스,왕십리KCC스위첸아파트,,1,N,Y,N,127.026824,37.560369,하왕십리동,11200102,,103900269,4884,서울 성동구 하왕십리동 1063,,55.77,24.82,80.59,3346,1489,4835
버스,왕십리광장.왕십리역4번출구,,3,N,Y,N,127.0371334,37.56136444,행당동,11200107,,103000292,4302,서울 성동구 행당동 188-1,,453.22,248.87,702.09,54386,29864,84250
버스,왕십리광장.왕십리역7번출구,,4,N,Y,N,127.036895,37.561133,행당동,11200107,,103000293,4301,서울 성동구 행당동 188-1,,251.86,451.72,703.58,22667,40655,63322
버스,왕십리광장.왕십리역7번출구,,5,N,Y,N,127.0365163,37.56104655,행당동,11200107,,103900154,4753,서울 성동구 행당동 196-9,서울특별시 성동구 왕십리광장로 10-1 (행당동),92.04,236.6,328.64,11045,28392,39437
버스,왕십리교회,,4,N,Y,N,127.023678,37.56663,상왕십리동,11200101,,103000007,4104,서울 성동구 상왕십리동 293-4,,90.48,126.37,216.85,10858,15164,26022
버스,왕십리도선동주민센터,,3,N,Y,N,127.024642,37.567617,상왕십리동,11200101,,103000010,4108,서울 성동구 상왕십리동 196-1,,73.13,29.53,102.66,6582,2658,9240
버스,왕십리도선동주민센터,,1,N,Y,N,127.024413,37.567817,상왕십리동,11200101,,103000295,4304,서울 성동구 상왕십리동 811-4,,81.1,69.6,150.7,2433,2088,4521
버스,왕십리도선동주민센터,,2,N,Y,N,127.0259157,37.56770843,하왕십리동,11200102,,103900201,4832,서울 성동구 하왕십리동 1066-1,,84.73,101.73,186.46,2542,3052,5594
버스,왕십리로교차로,,1,N,Y,N,127.0389354,37.55771977,행당동,11200107,,103900278,4893,서울 성동구 행당동 128-1231,,4.63,36.33,40.96,139,1090,1229
버스,왕십리로교차로,,1,N,Y,N,127.0391339,37.55776761,행당동,11200107,,103900279,4894,서울 성동구 행당동 156-5,,1.13,20.73,21.86,34,622,656
버스,왕십리민자역사,,6,N,Y,N,127.0378535,37.56184269,행당동,11200107,,103900116,4510,서울 성동구 행당동 168-151,서울특별시 성동구 왕십리광장로 17 (행당동),316.64,212.37,529.01,66494,44598,111092
버스,왕십리센트라스아파트,,13,N,Y,N,127.0248052,37.565213,상왕십리동,11200101,,103000006,4103,서울 성동구 하왕십리동 1070,"서울특별시 성동구 왕십리로 410 (하왕십리동, 센트라스)",45.14,86.94,132.08,18689,35995,54684
버스,왕십리역,,9,N,Y,N,127.036192,37.55994731,행당동,11200107,,103000034,4133,서울 성동구 행당동 250,서울특별시 성동구 왕십리로 287-1 (행당동),96.15,64.15,160.3,28748,19182,47930
버스,왕십리역,,8,N,Y,N,127.0362669,37.56033656,행당동,11200107,,103000035,4134,서울 성동구 행당동 225-1,서울특별시 성동구 왕십리로 290 (행당동),33.21,98.46,131.67,8866,26289,35155
버스,왕십리역,,3,N,Y,N,127.034688,37.560723,행당동,11200107,,103000036,4135,서울 성동구 행당동 284,서울특별시 성동구 왕십리로 303 (행당동),99.04,113.19,212.23,8914,10187,19101
버스,왕십리역6-1번출구,,2,N,Y,N,127.037912,37.560793,행당동,11200107,,103900281,4897,서울 성동구 행당동 168-151,서울특별시 성동구 왕십리광장로 17 (행당동),197.5,63.93,261.43,11850,3836,15686
버스,왕십리자이.신당현대아파트,,1,N,Y,N,127.02363,37.560847,행당동,11200107,,103000186,4289,서울 성동구 하왕십리동 1000-650,서울특별시 성동구 난계로 97 (하왕십리동),98.17,110.3,208.47,2945,3309,6254
버스,왕십리자이.신당현대아파트,,2,N,Y,N,127.024101,37.561152,하왕십리동,11200102,,103000187,4290,서울 성동구 하왕십리동 999-280,,180.35,152.92,333.27,10821,9175,19996
버스,왕십리자이.신당현대아파트,,2,N,Y,N,127.0236902,37.56084707,하왕십리동,11200102,,103900053,4603,서울 성동구 하왕십리동 999-270,,76.58,197.97,274.55,4595,11878,16473
버스,왕십리자이아파트107동,,1,N,Y,N,127.0259693,37.55971284,하왕십리동,11200102,,103900268,4883,서울 성동구 하왕십리동 1061,,0.6,42.87,43.47,18,1286,1304
버스,왕십리중앙교회,,2,N,Y,N,127.026563,37.57015475,하왕십리동,11200102,,103900199,4834,서울 성동구 하왕십리동 1074-4,,90.1,54.77,144.87,2703,1643,4346
버스,왕약국,,1,N,Y,N,127.0655473,37.54834119,하왕십리동,11200102,,103900093,4597,서울 성동구 송정동 68-27,,44.6,96.17,140.77,1338,2885,4223
버스,용답동로데오거리.답십리역,,1,N,Y,N,127.0539458,37.56570333,송정동,11200118,,103000119,4218,서울 성동구 용답동 62-1,서울특별시 성동구 천호대로 300-1 (용답동),777.87,361.33,1139.2,23336,10840,34176
버스,용답휴식공원,,2,N,Y,N,127.048053,37.569314,용답동,11200122,,103000165,4267,서울 성동구 용답동 127,서울특별시 성동구 용답길 86 (용답동),40.53,130.3,170.83,2432,7818,10250
버스,용답휴식공원,,2,N,Y,N,127.0479373,37.56955418,용답동,11200122,,103000166,4268,서울 성동구 용답동 128-8,,96.78,132.03,228.81,5807,7922,13729
버스,우리은행.백범학원터,,2,N,Y,N,127.021174,37.548008,용답동,11200122,,103900080,4564,서울 성동구 금호동4가 1101,서울특별시 성동구 장터길 46-1 (금호동4가),6.6,32,38.6,198,960,1158
버스,우리은행.백범학원터,,1,N,Y,N,127.021122,37.548263,금호동4가,11200112,,103900161,4776,서울 성동구 금호동4가 576-1,,24.03,57.63,81.66,721,1729,2450
버스,우리은행화양동지점,,3,N,Y,N,127.066129,37.548118,금호동4가,11200112,,103000189,4293,서울 성동구 성수동2가 280-49,서울특별시 성동구 광나루로 334-1 (성수동2가),196.13,229.71,425.84,17652,20674,38326
버스,원형화단,,1,N,Y,N,127.0194898,37.54859296,성수동2가,11200115,,103900020,4573,서울 성동구 금호동3가 1285-2,서울특별시 성동구 장터1가길 51 (금호동3가),166.97,237.13,404.1,5009,7114,12123
버스,응봉경로당앞,,1,N,Y,N,127.031694,37.55238843,응봉동,11200108,,103900015,4740,서울 성동구 응봉동 97,서울특별시 성동구 독서당로 419 (응봉동),27.5,7.4,34.9,825,222,1047
버스,응봉경로당앞,,1,N,Y,N,127.0316422,37.55262793,응봉동,11200108,,103900072,4545,서울 성동구 응봉동 265-40,서울특별시 성동구 독서당로59길 41-4 (응봉동),13.57,91.4,104.97,407,2742,3149
버스,응봉근린공원.금호산,,1,N,Y,N,127.016922,37.553522,금호동2가,11200110,,101900001,2518,서울 성동구 금호동2가 산 9-1,서울특별시 성동구 금호산15길 15 (금호동2가),15.85,43.73,59.58,951,2624,3575
버스,응봉동주민센터,,5,N,Y,N,127.0335008,37.55339896,응봉동,11200108,,103000039,4138,서울 성동구 응봉동 100,서울특별시 성동구 독서당로 398 (응봉동),51.8,59.03,110.83,7770,8855,16625
버스,응봉동주민센터,,5,N,Y,N,127.0334387,37.55376121,응봉동,11200108,,103000040,4139,서울 성동구 응봉동 134-121,,72.87,145.06,217.93,10931,21759,32690
버스,응봉동현대아파트,,5,N,Y,N,127.030578,37.549732,응봉동,11200108,,103000042,4141,서울 성동구 응봉동 193-238,,187.29,81.56,268.85,28094,12234,40328
버스,응봉동현대아파트,,5,N,Y,N,127.0309,37.550222,응봉동,11200108,,103000043,4142,서울 성동구 응봉동 98,"서울특별시 성동구 독서당로 377 (응봉동, 금호현대아파트)",94.65,153.37,248.02,14197,23006,37203
버스,응봉동현대아파트,,1,N,Y,N,127.0307682,37.54980253,응봉동,11200108,,103900126,4542,서울 성동구 응봉동 200-13,,237.17,216.6,453.77,7115,6498,13613
버스,응봉동현대아파트,,1,N,Y,N,127.030938,37.54986196,응봉동,11200108,,103900212,4845,서울 성동구 응봉동 200-1,서울특별시 성동구 독서당로 384 (응봉동),68.83,174.33,243.16,2065,5230,7295
버스,응봉사거리,,9,N,Y,N,127.034458,37.55529188,행당동,11200107,,103000041,4140,서울 성동구 행당동 349,"서울특별시 성동구 고산자로 164 (행당동, 서울숲한신더휴)",177.39,178.4,355.79,47894,48169,96063
버스,응봉사거리,,1,N,Y,N,127.0340902,37.5553019,행당동,11200107,,103000280,4723,서울 성동구 행당동 344,"서울특별시 성동구 독서당로 441 (행당동, 신동아아파트)",,,,,,
버스,응봉사거리,,1,N,Y,N,127.0344919,37.55508011,행당동,11200107,,103000281,4724,서울 성동구 행당동 349,"서울특별시 성동구 고산자로 164 (행당동, 서울숲한신더휴)",,,,,,
버스,응봉사거리,,2,N,Y,N,127.0345427,37.55486744,행당동,11200107,,103900086,4579,서울 성동구 행당동 349,"서울특별시 성동구 고산자로 164 (행당동, 서울숲한신더휴)",220.43,76.93,297.36,13226,4616,17842
버스,응봉역.광희중,,1,N,Y,N,127.0344034,37.55220114,응봉동,11200108,,103900016,4739,서울 성동구 응봉동 102,서울특별시 성동구 중랑천서자전거길 209 (사근동),201.83,121,322.83,6055,3630,9685
버스,응봉역.광희중,,1,N,Y,N,127.0344339,37.55204254,응봉동,11200108,,103900045,4563,서울 성동구 응봉동 193,서울특별시 성동구 독서당로62길 28 (응봉동),210.87,100.7,311.57,6326,3021,9347
버스,응봉역.광희중학교,,1,N,Y,N,127.035298,37.551878,응봉동,11200108,,103900272,4887,서울 성동구 응봉동 59,"서울특별시 성동구 독서당로63길 59 (응봉동, 응봉동다세대)",20.38,21.13,41.51,1223,1268,2491
버스,응봉초등학교.대림아파트,,1,N,Y,N,127.0334307,37.55106784,응봉동,11200108,,103900078,4556,서울 성동구 응봉동 193,서울특별시 성동구 독서당로62길 28 (응봉동),146.57,99.17,245.74,4397,2975,7372
버스,응봉초등학교.대림아파트,,1,N,Y,N,127.033168,37.5508021,응봉동,11200108,,103900128,4742,서울 성동구 응봉동 103,,60.6,85.97,146.57,1818,2579,4397
버스,응봉현대아파트,,1,N,Y,N,127.0307014,37.5497629,응봉동,11200108,,105000461,,서울 성동구 응봉동 193-81,서울특별시 성동구 독서당로 380 (응봉동),,,,,,
버스,응봉현대아파트,,1,N,Y,N,127.0309019,37.55013049,응봉동,11200108,,105000460,,서울 성동구 응봉동 산 3-12,서울특별시 성동구 독서당로 381-1 (응봉동),,,,,,
버스,이마트.서울숲힐스테이트아파트,,1,N,Y,N,127.052284,37.540121,성수동2가,11200115,,103900253,4854,서울 성동구 성수동2가 845,,0.8,5.13,5.93,24,154,178
버스,이마트.서울숲힐스테이트아파트,,1,N,Y,N,127.05257,37.540528,성수동2가,11200115,,103900259,4860,서울 성동구 성수동2가 843,"서울특별시 성동구 성수일로4길 26 (성수동2가, 서울숲힐스테이트)",7.6,1.33,8.93,228,40,268
버스,장한평역,,10,N,Y,N,127.066093,37.561188,용답동,11200122,,103000003,4003,서울 성동구 용답동 224-3,,241.59,240.69,482.28,65228,64985,130213
버스,제3법학관,,1,N,Y,N,127.048637,37.556233,사근동,11200106,,103900302,4537,서울 성동구 사근동 110,서울특별시 성동구 사근동길 24-18 (사근동),60.17,19.6,79.77,1805,588,2393
버스,제민약국,,1,N,Y,N,127.058517,37.536593,성수동2가,11200115,,103000185,4288,서울 성동구 성수동2가 838,"서울특별시 성동구 뚝섬로 434 (성수동2가, 성수동 두산위브)",39.77,32.57,72.34,2386,1954,4340
버스,제민약국,,1,N,Y,N,127.058488,37.536507,성수동2가,11200115,,103000188,4291,서울 성동구 성수동2가 219-1,,6.17,34.48,40.65,370,2069,2439
버스,제인병원,,3,N,Y,N,127.056837,37.549348,송정동,11200118,,103000112,4211,서울 성동구 송정동 81-14,서울특별시 성동구 광나루로 243 (송정동),67.92,67.86,135.78,6113,6107,12220
버스,제일감리교회,,1,N,Y,N,127.0269037,37.54786612,금호동4가,11200112,,103900146,4535,서울 성동구 금호동4가 96,서울특별시 성동구 독서당로 342 (금호동4가),174.27,153.93,328.2,5228,4618,9846
버스,중앙병원,,1,N,Y,N,127.0193176,37.55196128,금호동2가,11200110,,103900075,4551,서울 성동구 금호동2가 511-1,,103.8,42.73,146.53,3114,1282,4396
버스,중앙병원앞,,1,N,Y,N,127.0194715,37.55212796,금호동2가,11200110,,103900097,4667,서울 성동구 금호동2가 510-2,서울특별시 성동구 금호산길 42 (금호동2가),4.5,185.6,190.1,135,5568,5703
버스,중앙슈퍼,,1,N,Y,N,127.0665318,37.54951566,송정동,11200118,,103900096,4615,서울 성동구 송정동 73-493,,25.27,69.17,94.44,758,2075,2833
버스,중앙하이츠아파트,,1,N,Y,N,127.03845,37.565054,마장동,11200105,,103900171,4825,서울 성동구 마장동 776-17,,1.37,20.6,21.97,41,618,659
버스,중앙하이츠아파트,,1,N,Y,N,127.0389001,37.56525269,마장동,11200105,,103900188,4808,서울 성동구 마장동 819,"서울특별시 성동구 마장로 262 (마장동, 중앙하이츠아파트)",27.6,3.1,30.7,828,93,921
버스,지하철2호선성수역,,1,N,Y,N,127.0546618,37.54477028,성수동2가,11200115,,103900083,4569,서울 성동구 성수동2가 314-6,서울특별시 성동구 아차산로 96 (성수동2가),716.23,12.27,728.5,21487,368,21855
버스,천은교회.성동청소년상담복지센터,,1,N,Y,N,127.026797,37.554691,행당동,11200107,,103900051,4582,서울 성동구 행당동 346,서울특별시 성동구 행당로 76 (행당동),0.43,15.7,16.13,13,471,484
버스,천은교회.성동청소년상담복지센터,,1,N,Y,N,127.0266661,37.55459194,금호동1가,11200109,,103900104,4680,서울 성동구 금호동1가 631,서울특별시 성동구 행당로6길 20 (금호동1가),0.9,13.57,14.47,27,407,434
버스,천주교성수동성당앞,,4,N,Y,N,127.046139,37.53937,성수동1가,11200114,,103000074,4173,서울 성동구 성수동1가 694-3,,100.6,19.12,119.72,12072,2294,14366
버스,천주교성수동성당앞,,4,N,Y,N,127.046074,37.53930553,성수동1가,11200114,,103000075,4174,서울 성동구 성수동1가 718-3,서울특별시 성동구 성덕정길 22-1 (성수동1가),24.98,104.24,129.22,2997,12509,15506
버스,청계9가.텐즈힐2단지정문앞,,1,N,Y,N,127.0255654,37.57074945,상왕십리동,11200101,,103000159,4261,서울 성동구 상왕십리동 2-26,,85.83,37.6,123.43,2575,1128,3703
버스,청계벽산아파트,,1,N,Y,N,127.0303705,37.56826244,하왕십리동,11200102,,103900052,4590,서울 성동구 하왕십리동 258,"서울특별시 성동구 무학로 50 (하왕십리동, 벽산아파트)",82.07,257.27,339.34,2462,7718,10180
버스,청계벽산아파트.텐즈힐아파트,,4,N,Y,N,127.030377,37.568863,하왕십리동,11200102,,103000008,4106,서울 성동구 하왕십리동 258,"서울특별시 성동구 무학로 50 (하왕십리동, 벽산아파트)",155.74,160.74,316.48,18689,19289,37978
버스,청계벽산아파트.텐즈힐아파트,,5,N,Y,N,127.03004,37.567955,하왕십리동,11200102,,103000009,4107,서울 성동구 하왕십리동 259-12,,113.06,101.83,214.89,16959,15275,32234
버스,청계장원아파트,,1,N,Y,N,127.0448455,37.56934274,마장동,11200105,,103900207,4842,서울 성동구 마장동 804,서울특별시 성동구 마장로 지하296 (마장동),0.4,52.07,52.47,12,1562,1574
