GID,위도,경도,생활인구수,가까운 지하철역,지하철역까지거리(m)
다사595495,37.54439376,127.0420995,,서울숲역,241.52
다사584500,37.54885147,127.0296194,,행당,939.18
다사583494,37.54343898,127.0285214,,옥수,1008.83
다사593496,37.54528629,127.03983,,서울숲역,463.92
다사604507,37.55524881,127.0522226,,용답,780.19
다사594527,37.57323189,127.0407905,,마장,818.64
다사573484,37.53437995,127.0172598,,옥수,808.74
다사615512,37.55980204,127.0646501,,신답,754.93
다사606477,37.52821739,127.0546478,,성수,1828.57
다사581496,37.54523258,127.026246,,옥수,883.24
다사611505,37.55347594,127.0601583,,신답,950.24
다사592498,37.54708454,127.0386869,,서울숲역,650.31
다사587489,37.53895032,127.0330773,,서울숲역,1151.22
다사602505,37.55343754,127.0499692,,한양대,668.51
다사597526,37.57234373,127.0441933,,마장,707
다사606495,37.54444139,127.0545513,,성수,127.92
다사576494,37.54340708,127.0205976,,옥수,349.88
다사577486,37.53620103,127.0217756,,옥수,723.21
다사581489,37.53892327,127.0262859,,옥수,848.19
다사594495,37.54438937,127.0409675,,서울숲역,337.32
다사600507,37.55523155,127.047694,,한양대,398.63
다사604481,37.53181417,127.0523628,,성수,1460.15
다사613501,37.54987902,127.0624436,,성수,815.68
다사595489,37.53898578,127.0421325,,서울숲역,569.07
다사569489,37.538868,127.0127032,,옥수,510.27
다사602512,37.55974685,127.0499312,,용답,282.65
다사606483,37.53362539,127.0546156,,성수,1229.36
다사591493,37.54257346,127.0375827,,서울숲역,638.61
다사602508,37.55614153,127.0499529,,한양대,570.56
다사592525,37.5714204,127.0385368,,마장,709.78
다사611484,37.53454794,127.0602695,,성수,1182.86
다사610504,37.55257038,127.0590315,,성수,923.14
다사567497,37.54606926,127.0103923,,금호,534.66
다사593527,37.57322748,127.0396581,,마장,846.66
다사612486,37.53635481,127.0613907,,성수,1036.15
다사580497,37.54612936,127.0251083,,옥수,849.3
다사593494,37.54348363,127.039841,,서울숲역,428.01
다사570502,37.55058992,127.013759,,금호,313.85
다사587524,37.57049681,127.0328805,,상왕십리,754.23
다사589496,37.54526856,127.035302,,서울숲역,846.12
다사583490,37.53983366,127.0285441,,옥수,1011.55
다사587495,37.5443583,127.0330436,,서울숲역,1029.44
다사583487,37.53712967,127.0285611,,옥수,1112.79
다사571492,37.54158131,127.0149495,,옥수,207.66
다사606507,37.55525738,127.0544869,,신답,710.02
다사599483,37.53359525,127.0466929,,서울숲역,1135.76
다사590514,37.56149693,127.0363335,,왕십리,82.13
다사597525,37.5714424,127.0441988,,마장,608.34
다사596491,37.54079282,127.0432534,,서울숲역,345.61
다사607503,37.55165632,127.0556405,,성수,782.1
다사568489,37.53886333,127.0115713,,옥수,592.97
다사571503,37.5514959,127.0148852,,금호,367.48
다사608513,37.56067388,127.0567192,,신답,94.38
다사601506,37.55433455,127.0488316,,한양대,531.88
다사611495,37.54446261,127.0602112,,성수,373.23
다사592489,37.53897256,127.0387368,,서울숲역,741.61
다사566490,37.53975527,127.0093016,,옥수,736.36
다사586486,37.53624185,127.0319623,,서울숲역,1394.32
다사589511,37.5587885,127.035218,,왕십리,264.8
다사580515,37.56235325,127.0250054,,상왕십리,416.35
다사601509,37.55703854,127.0488153,,한양대,470.96
다사582495,37.54433578,127.0273837,,옥수,937.5
다사597506,37.55431716,127.0443031,,한양대,261.29
다사585499,37.54795464,127.0307571,,행당,1044.89
다사607506,37.55436031,127.0556244,,신답,793.13
다사593501,37.54979295,127.0398023,,뚝섬,731.16
다사577509,37.55693158,127.0216432,,신금호,291.23
다사608503,37.55166057,127.0567726,,성수,785.08
다사603503,37.55163919,127.0511121,,뚝섬,593.47
다사622508,37.55622567,127.0725962,,신답,1546.4
다사597507,37.55521849,127.0442976,,한양대,166.77
다사594501,37.54979735,127.0409343,,뚝섬,641.03
다사589487,37.53715659,127.0353523,,서울숲역,1097.56
다사621513,37.56072823,127.0714382,,신답,1332.68
다사583496,37.54524164,127.02851,,옥수,1065.61
다사566498,37.54696588,127.0092543,,금호,593.7
다사594503,37.55160001,127.0409233,,한양대,598.66
다사615509,37.55709805,127.0646658,,신답,879.71
다사596526,37.57233935,127.0430609,,마장,697.67
다사603493,37.54262587,127.0511661,,성수,479.5
다사610502,37.55076772,127.0590421,,성수,734.04
다사603483,37.53361254,127.0512202,,서울숲역,1259.38
다사610507,37.55527438,127.0590155,,신답,727.94
다사596486,37.53628616,127.0432809,,서울숲역,832.03
다사614510,37.5579952,127.0635284,,신답,741.54
다사600510,37.55793554,127.0476777,,한양대,397.59
다사575485,37.53529051,127.0195177,,옥수,733.93
다사574490,37.53979255,127.0183569,,옥수,226.78
다사608494,37.54354858,127.0568206,,성수,140.92
다사608480,37.5309299,127.0568953,,성수,1525.28
다사614507,37.5552912,127.0635441,,신답,935.09
다사588496,37.5452641,127.03417,,서울숲역,943.88
다사588497,37.54616543,127.0341644,,서울숲역,968.01
다사600504,37.55252756,127.0477104,,한양대,583.56
다사603506,37.55434318,127.0510959,,한양대,713.96
다사593502,37.55069428,127.0397967,,한양대,731.52
다사614508,37.55619253,127.0635389,,신답,863.8
다사579490,37.5398155,127.0240164,,옥수,626.18
다사602481,37.53180556,127.0500992,,서울숲역,1404.43
다사618499,37.54809719,127.0681143,,성수,1136.96
다사620504,37.55261212,127.0703526,,성수,1546.93
다사604480,37.53091283,127.0523682,,성수,1558.01
다사616511,37.55890488,127.0657875,,신답,879.58
다사585493,37.54254667,127.0307909,,옥수,1193.33
다사598484,37.53449223,127.0455556,,서울숲역,1025.04
다사588502,37.55067208,127.0341363,,행당,843.21
다사596489,37.53899016,127.0432644,,서울숲역,536.94
다사615505,37.55349272,127.0646868,,신답,1152.01
다사611510,37.55798259,127.0601318,,신답,511.48
다사599504,37.55252322,127.0465783,,한양대,526.24
다사565495,37.54425719,127.0081401,,금호,808.25
다사583493,37.54253765,127.028527,,옥수,994.46
다사592513,37.56060448,127.0386035,,왕십리,192.34
다사592503,37.55159119,127.0386591,,한양대,700.1
다사614506,37.55438987,127.0635494,,신답,1011.32
다사616504,37.55259555,127.0658241,,성수,1240.01
다사593495,37.54438496,127.0398355,,서울숲역,434.93
다사575486,37.53619184,127.0195119,,옥수,637.72
다사595492,37.54168977,127.042116,,서울숲역,317.31
다사580492,37.54162271,127.0251369,,옥수,690.7
다사613509,37.55708968,127.0624014,,신답,722.46
다사592493,37.54257789,127.0387146,,서울숲역,540.93
다사617508,37.55620504,127.0669354,,신답,1101.68
다사610503,37.55166905,127.0590368,,성수,827.92
다사593487,37.53717431,127.0398798,,서울숲역,838.99
다사604496,37.54533416,127.0522819,,성수,335.62
다사579487,37.53711151,127.0240336,,옥수,779.22
다사601518,37.5651505,127.0487664,,용답,378.04
다사583491,37.54073499,127.0285384,,옥수,995.85
다사582489,37.53892781,127.0274178,,옥수,941.89
다사589489,37.53895925,127.0353411,,서울숲역,977.45
다사613498,37.54717502,127.0624594,,성수,637.36
다사572488,37.53798064,127.0161047,,옥수,421.79
다사601510,37.55793987,127.0488099,,한양대,491.55
다사586495,37.54435382,127.0319116,,서울숲역,1128.97
다사610510,37.55797837,127.0589996,,신답,453.18
다사578513,37.56054146,127.0227523,,행당,694.29
다사577487,37.53710236,127.0217699,,옥수,641.22
다사598506,37.55432152,127.0454352,,한양대,303.39
다사598507,37.55522285,127.0454297,,한양대,227.13
다사605509,37.55705576,127.053344,,신답,557.71
다사618509,37.55711052,127.0680623,,신답,1140.7
다사620510,37.55802012,127.0703215,,신답,1290.07
다사582493,37.54253312,127.0273951,,옥수,895.16
다사608514,37.56157521,127.0567138,,신답,34.3
다사617498,37.54719171,127.0669875,,성수,1011.2
다사601507,37.55523588,127.0488262,,한양대,492.39
다사613489,37.53906302,127.0625068,,성수,844.84
다사604490,37.53992617,127.0523143,,성수,614.79
다사602483,37.53360823,127.0500883,,서울숲역,1217.43
다사603514,37.56155382,127.0510526,,용답,71.88
다사604505,37.55344615,127.0522334,,뚝섬,816.13
다사607512,37.55976829,127.0555923,,신답,200.6
다사596503,37.55160879,127.0431874,,한양대,553.48
다사579489,37.53891417,127.0240222,,옥수,666.12
다사594504,37.55250134,127.0409177,,한양대,507.61
다사602519,37.56605615,127.0498933,,답십리,258.7
다사612503,37.55167748,127.061301,,성수,913.37
다사609513,37.56067813,127.0578514,,신답,159.1
다사595526,37.57233496,127.0419284,,마장,702.54
다사572505,37.5533032,127.0160056,,신금호,410
다사585491,37.54074401,127.0308022,,옥수,1194.48
다사591489,37.53896813,127.0376049,,서울숲역,815.6
다사593490,37.53987831,127.0398632,,서울숲역,600.17
다사616510,37.55800355,127.0657927,,신답,917.42
다사611504,37.5525746,127.0601636,,성수,957.4
다사621511,37.55892556,127.0714485,,신답,1360.78
다사604511,37.55885413,127.0522011,,용답,388.49
다사603510,37.5579485,127.0510743,,용답,471.03
다사592501,37.54978853,127.0386702,,뚝섬,823.53
다사584490,37.53983817,127.029676,,옥수,1109.42
다사599522,37.56874714,127.0464799,,마장,432.75
다사594487,37.53717872,127.0410117,,서울숲역,792.79
다사608507,37.5552659,127.0567512,,신답,690.78
다사572504,37.55240188,127.0160115,,신금호,452.22
다사613512,37.55979367,127.0623856,,신답,563.88
다사581490,37.5398246,127.0262802,,옥수,817.2
다사578489,37.5389096,127.0228903,,옥수,579.43
다사585497,37.54615198,127.0307684,,행당,1244.45
다사593505,37.55339826,127.0397801,,한양대,482.63
다사595510,37.55791371,127.0420167,,한양대,197.94
다사587493,37.54255564,127.0330549,,서울숲역,1033.39
다사582494,37.54343445,127.0273894,,옥수,911.08
다사614512,37.55979786,127.0635178,,신답,658.77
다사606511,37.5588627,127.0544655,,신답,334.05
다사604510,37.5579528,127.0522064,,용답,485.01
다사608481,37.53183124,127.0568899,,성수,1425.18
다사599486,37.53629925,127.0466765,,서울숲역,839.75
다사612501,37.54987482,127.0613115,,성수,749.04
다사617505,37.55350104,127.066951,,신답,1287.92
다사597488,37.5380932,127.0444018,,서울숲역,622.3
다사595503,37.55160441,127.0420554,,한양대,567.81
다사608479,37.53002857,127.0569006,,성수,1625.4
다사601508,37.55613721,127.0488207,,한양대,471.25
다사615502,37.55078872,127.0647025,,성수,1029.66
다사595488,37.53808444,127.0421381,,서울숲역,662.12
다사603507,37.55524451,127.0510905,,한양대,685.04
다사607518,37.56517627,127.0555602,,답십리,315.09
다사587488,37.53804899,127.033083,,서울숲역,1199.94
다사579494,37.54342081,127.0239935,,옥수,621.77
다사601494,37.54351858,127.0488968,,서울숲역,371.44
다사608502,37.55075924,127.0567779,,성수,685.36
다사610492,37.54175439,127.0590952,,성수,421.18
다사603511,37.55884983,127.0510688,,용답,370.89
다사591526,37.5723173,127.0373988,,마장,848.56
다사596511,37.55881943,127.0431434,,한양대,251.03
다사616512,37.55980621,127.0657823,,신답,851.92
다사599509,37.55702987,127.046551,,한양대,273.21
다사596501,37.54980613,127.0431985,,뚝섬,472.57
다사609495,37.54445416,127.0579473,,성수,174.26
다사595505,37.55340707,127.0420443,,한양대,375.55
다사592496,37.54528188,127.038698,,서울숲역,557.24
다사591501,37.5497841,127.0375381,,뚝섬,917.46
다사615503,37.55169005,127.0646972,,성수,1098.56
다사611498,37.54716661,127.0601953,,성수,466.47
다사598510,37.55792684,127.0454133,,한양대,225.29
다사583488,37.538031,127.0285554,,옥수,1070.75
다사584506,37.55425944,127.0295854,,행당,337.88
다사569501,37.54968393,127.0126328,,금호,319.34
다사617512,37.55981037,127.0669145,,신답,949.49
다사617497,37.54629038,127.0669927,,성수,988.09
다사605491,37.54083179,127.0534408,,성수,477.94
다사615514,37.5616047,127.0646396,,신답,731.01
다사586490,37.53984717,127.0319398,,서울숲역,1202.35
다사598485,37.53539356,127.0455501,,서울숲역,925.09
다사574488,37.53798989,127.0183685,,옥수,418.01
다사614511,37.55889653,127.0635231,,신답,694.18
다사608517,37.5642792,127.0566978,,신답,313.89
다사596484,37.5344835,127.0432919,,서울숲역,1030.55
다사600509,37.55703421,127.0476831,,한양대,371.83
다사585488,37.53804002,127.0308192,,옥수,1257.62
다사588500,37.54886942,127.0341475,,행당,1023.39
다사598504,37.55251886,127.0454462,,한양대,482.94
다사600482,37.53269825,127.0478301,,서울숲역,1252.67
다사568496,37.54517262,127.0115301,,금호,509.17
다사612507,37.55528281,127.0612798,,신답,813.82
다사598505,37.55342019,127.0454407,,한양대,390.64
다사606503,37.55165205,127.0545084,,성수,791.78
다사614504,37.55258721,127.0635599,,성수,1108.81
다사590486,37.5362597,127.0364898,,서울숲역,1097.42
다사586493,37.54255116,127.0319229,,서울숲역,1132.57
다사613504,37.55258302,127.0624278,,성수,1051.31
다사593485,37.53537165,127.0398909,,서울숲역,1016.61
다사567489,37.53885864,127.0104394,,옥수,680.27
다사616495,37.54448355,127.0658712,,성수,871.93
다사592488,37.53807123,127.0387424,,서울숲역,815.2
다사595487,37.53718311,127.0421436,,서울숲역,757.01
다사599485,37.53539791,127.046682,,서울숲역,938.09
다사596502,37.55070746,127.043193,,뚝섬,540.61
다사588498,37.54706676,127.0341588,,서울숲역,1001.64
다사608510,37.55796989,127.0567352,,신답,390.69
다사614497,37.54627788,127.0635967,,성수,695.87
다사612509,37.55708547,127.0612693,,신답,652.59
다사591490,37.53986947,127.0375994,,서울숲역,755.46
다사582525,37.57137559,127.0272129,,상왕십리,777.95
다사583489,37.53893233,127.0285497,,옥수,1036.73
다사591497,37.54617878,127.0375604,,서울숲역,686.94
다사585506,37.55426394,127.0307175,,행당,354.41
다사591498,37.54708011,127.0375548,,서울숲역,733.57
다사609503,37.55166482,127.0579047,,성수,800.59
다사590489,37.5389637,127.036473,,서울숲역,894.62
다사612508,37.55618414,127.0612745,,신답,730.78
다사603519,37.56606047,127.0510256,,답십리,167.72
다사606484,37.53452673,127.0546103,,성수,1129.71
다사601511,37.5588412,127.0488044,,용답,413.02
다사597524,37.57054107,127.0442042,,마장,510.3
다사605505,37.55345044,127.0533655,,뚝섬,872.65
다사591486,37.53626414,127.0376216,,서울숲역,1034.01
다사611494,37.54356128,127.0602165,,성수,391.64
다사610501,37.54986638,127.0590474,,성수,642.08
다사594485,37.53537605,127.0410227,,서울숲역,978.83
다사617507,37.55530371,127.0669406,,신답,1158.43
다사612502,37.55077615,127.0613062,,성수,829.22
다사587509,37.55697691,127.0329649,,행당,309.07
다사567495,37.5442666,127.010404,,금호,650.48
다사604484,37.53451817,127.0523466,,성수,1168.99
다사595506,37.5543084,127.0420388,,한양대,283.7
다사594496,37.5452907,127.040962,,서울숲역,373.96
다사580488,37.53801739,127.0251598,,옥수,802.06
다사604506,37.55434748,127.052228,,한양대,808.11
다사596525,37.57143802,127.0430664,,마장,597.48
다사576486,37.53619644,127.0206438,,옥수,674.46
다사599506,37.55432588,127.0465673,,한양대,368.43
다사590490,37.53986503,127.0364675,,서울숲역,840.15
다사615504,37.55259139,127.064692,,성수,1172
다사569492,37.54157198,127.0126856,,옥수,407.21
다사584498,37.54704881,127.0296307,,행당,1139.62
다사609508,37.55617147,127.057878,,신답,604.41
다사583486,37.53622834,127.0285668,,옥수,1161.97
다사603491,37.5408232,127.051177,,성수,598.78
다사606478,37.52911872,127.0546424,,성수,1728.6
다사588487,37.53715213,127.0342205,,서울숲역,1174.57
다사580496,37.54522803,127.025114,,옥수,795.16
다사609482,37.53273682,127.0580164,,성수,1334.34
다사582487,37.53712515,127.0274292,,옥수,1025
다사608516,37.56337787,127.0567032,,신답,214.44
다사601524,37.57055847,127.0487338,,답십리,539.77
다사592502,37.55068986,127.0386646,,한양대,781.64
다사611511,37.55888392,127.0601265,,신답,440.02
다사595490,37.53988711,127.042127,,서울숲역,478.92
다사597505,37.55341583,127.0443086,,한양대,358.92
다사584487,37.53713418,127.029693,,옥수,1202.45
다사581493,37.54252859,127.0262631,,옥수,795.96
다사587510,37.55787823,127.0329593,,행당,313.26
다사574495,37.54429919,127.0183279,,옥수,307.81
다사621507,37.55532023,127.0714692,,신답,1498.08
다사585498,37.54705331,127.0307627,,행당,1144.63
다사612512,37.55978947,127.0612534,,신답,471.04
다사595507,37.55520973,127.0420333,,한양대,200.06
다사579488,37.53801284,127.0240279,,옥수,717.92
다사604504,37.55254482,127.0522388,,뚝섬,732.7
다사607501,37.54985365,127.0556512,,성수,581.8
다사612505,37.55348015,127.0612904,,신답,989.5
다사594520,37.5669226,127.0408292,,마장,207.52
다사593507,37.55520092,127.039769,,한양대,363.2
다사621512,37.5598269,127.0714434,,신답,1343.07
다사611509,37.55708126,127.0601371,,신답,591.36
다사573507,37.55511049,127.0171261,,신금호,296.63
다사589488,37.53805792,127.0353467,,서울숲역,1034.4
다사566495,37.5442619,127.0092721,,금호,726.79
다사583524,37.5704788,127.028351,,상왕십리,665.95
다사574509,37.55691777,127.0182467,,신금호,328.89
다사603512,37.55975116,127.0510634,,용답,270.81
다사597486,37.53629054,127.0444128,,서울숲역,822.59
다사601519,37.56605183,127.048761,,답십리,354.46
다사600506,37.55433022,127.0476995,,한양대,446.5
다사602506,37.55433887,127.0499637,,한양대,621.57
다사615498,37.54718339,127.0647235,,성수,821.3
다사577494,37.54341167,127.0217296,,옥수,436.53
다사599523,37.56964847,127.0464745,,마장,506.73
다사588503,37.55157341,127.0341307,,행당,756.95
다사589501,37.54977521,127.035274,,행당,979.92
다사611512,37.55978526,127.0601212,,신답,381.72
다사614491,37.54086987,127.0636282,,성수,793.08
다사565497,37.54605985,127.0081282,,금호,718.34
다사592494,37.54347922,127.0387091,,서울숲역,527.72
다사590495,37.54437168,127.0364396,,서울숲역,731.3
다사605482,37.53271979,127.0534892,,성수,1342.26
다사608515,37.56247654,127.0567085,,신답,116.35
다사577492,37.54160901,127.0217411,,옥수,391.33
다사610512,37.55978103,127.058989,,신답,299.1
다사579526,37.57226327,127.02381,,상왕십리,971.32
다사623510,37.55803243,127.0737181,,신답,1578.1
다사599507,37.55522721,127.0465619,,한양대,308.69
다사600483,37.53359959,127.0478247,,서울숲역,1155.02
다사592527,37.57322306,127.0385257,,마장,885.1
다사584489,37.53893684,127.0296816,,옥수,1132.43
다사602511,37.55884552,127.0499366,,용답,379.62
다사582486,37.53622381,127.0274349,,옥수,1078.2
다사609481,37.53183548,127.0580217,,성수,1433.78
다사607477,37.52822165,127.0557795,,성수,1824.39
다사613506,37.55438568,127.0624172,,신답,952.23
다사586492,37.54164983,127.0319285,,서울숲역,1147.58
다사599503,37.55162188,127.0465837,,뚝섬,499.3
다사573485,37.53528128,127.017254,,옥수,708.52
다사610500,37.54896505,127.0590527,,성수,553
다사591492,37.54167213,127.0375882,,서울숲역,664.86
다사607511,37.55886696,127.0555977,,신답,296.9
다사617510,37.55800771,127.0669249,,신답,1008.68
다사584499,37.54795014,127.029625,,행당,1039.4
다사592486,37.53626857,127.0387535,,서울숲역,976.71
다사593486,37.53627298,127.0398854,,서울숲역,926.63
다사582491,37.54073047,127.0274065,,옥수,896.69
다사597485,37.5353892,127.0444183,,서울숲역,922.76
다사623512,37.55983509,127.0737078,,신답,1540.94
다사607505,37.55345898,127.0556298,,신답,893.03
다사607481,37.53182699,127.0557582,,성수,1423.55
다사580494,37.54342537,127.0251255,,옥수,717.29
다사602510,37.55794419,127.0499421,,용답,477.93
다사582520,37.56686897,127.0272414,,상왕십리,299.68
다사616514,37.56160887,127.0657718,,신답,830.8
다사609516,37.56338212,127.0578354,,신답,249.79
다사605481,37.53181845,127.0534946,,성수,1441.16
다사597511,37.55882381,127.0442756,,한양대,258.6
다사582497,37.54613844,127.0273723,,옥수,1018.27
다사589491,37.54076191,127.03533,,서울숲역,886.86
다사596487,37.5371875,127.0432754,,서울숲역,733.16
다사609501,37.54986215,127.0579153,,성수,606.43
다사593492,37.54168097,127.0398521,,서울숲역,481.16
다사586488,37.53804451,127.0319511,,서울숲역,1286.35
다사610493,37.54265572,127.0590899,,성수,350.9
다사585487,37.53713868,127.0308248,,옥수,1293.59
다사610484,37.53454372,127.0591376,,성수,1155.3
다사616507,37.55529955,127.0658084,,신답,1079.9
다사580525,37.5713665,127.0249481,,상왕십리,837.79
다사592490,37.53987389,127.0387313,,서울숲역,674.91
다사614493,37.54267254,127.0636177,,성수,707.36
다사603513,37.56065249,127.051058,,용답,170.9
다사584497,37.54614748,127.0296363,,옥수,1196.71
다사605490,37.53993045,127.0534462,,성수,568.21
다사602515,37.56245084,127.049915,,용답,88.12
다사603504,37.55254052,127.0511067,,뚝섬,679.21
다사609509,37.5570728,127.0578727,,신답,507.08
다사574484,37.53438457,127.0183917,,옥수,813.89
다사605495,37.54443712,127.0534193,,성수,227.02
다사582490,37.53982914,127.0274122,,옥수,914.1
다사600486,37.53630359,127.0478084,,서울숲역,865.63
다사595514,37.56151903,127.0419947,,왕십리,419.99
다사603508,37.55614584,127.0510851,,한양대,670.02
다사581517,37.56416045,127.0261262,,상왕십리,245.01
다사595502,37.55070308,127.0420609,,뚝섬,613.27
다사602520,37.56695748,127.0498878,,답십리,244.73
다사592512,37.55970315,127.0386091,,왕십리,278.55
다사583492,37.54163632,127.0285327,,옥수,990.1
다사585492,37.54164534,127.0307966,,옥수,1189.7
다사610511,37.5588797,127.0589943,,신답,370.64
다사596524,37.57053669,127.0430719,,마장,497.3
다사601504,37.55253189,127.0488425,,뚝섬,608.3
다사620513,37.56072411,127.070306,,신답,1233.12
다사612504,37.55257882,127.0612957,,성수,1000.49
다사582496,37.54523711,127.027378,,옥수,973.58
다사593503,37.55159561,127.0397912,,한양대,643.66
다사576489,37.53890043,127.0206265,,옥수,423.73
다사601505,37.55343322,127.048837,,한양대,586.04
다사599511,37.55883252,127.04654,,한양대,366.54
다사601523,37.56965715,127.0487392,,답십리,466.94
다사599484,37.53449658,127.0466874,,서울숲역,1036.79
다사583495,37.54434031,127.0285157,,옥수,1032.75
다사582488,37.53802648,127.0274235,,옥수,979.21
다사586489,37.53894584,127.0319454,,서울숲역,1241.02
다사602516,37.56335217,127.0499095,,용답,154.61
다사603496,37.54532987,127.0511499,,뚝섬,388.41
다사588512,37.55968536,127.0340802,,왕십리,206.45
다사603505,37.55344185,127.0511013,,한양대,755.17
다사614496,37.54537654,127.0636019,,성수,676.85
다사586494,37.54345249,127.0319173,,서울숲역,1126.32
다사597496,37.54530385,127.0443579,,서울숲역,182.36
다사602503,37.55163488,127.04998,,뚝섬,544.6
다사593488,37.53807565,127.0398743,,서울숲역,754.48
다사596510,37.5579181,127.0431489,,한양대,152.05
다사609511,37.55887547,127.0578621,,신답,317.87
다사587490,37.53985165,127.0330717,,서울숲역,1109.42
다사566499,37.54786721,127.0092484,,금호,578
다사596494,37.54349682,127.043237,,서울숲역,129.71
다사578493,37.54251492,127.0228673,,옥수,499.86
다사595504,37.55250574,127.0420498,,한양대,470.82
다사589497,37.54616989,127.0352964,,서울숲역,872.97
다사592509,37.55699916,127.0386257,,한양대,432.54
다사593526,37.57232615,127.0396636,,마장,752.98
다사587491,37.54075298,127.0330661,,서울숲역,1075.37
다사602509,37.55704286,127.0499475,,한양대,570.32
다사607480,37.53092565,127.0557635,,성수,1523.75
다사592504,37.55249252,127.0386535,,한양대,624.02
다사602522,37.56876014,127.049877,,답십리,325.71
다사579492,37.54161816,127.024005,,옥수,590.91
다사594526,37.57233056,127.040796,,마장,721.33
다사599505,37.55342455,127.0465728,,한양대,443.05
다사586491,37.5407485,127.0319342,,서울숲역,1171
다사594486,37.53627739,127.0410172,,서울숲역,885.03
다사619509,37.55711466,127.0691945,,신답,1231.59
다사605520,37.56697039,127.0532848,,답십리,57.15
다사584493,37.54254216,127.029659,,옥수,1093.87
다사589526,37.5723084,127.035134,,마장,976.13
다사607478,37.52912298,127.0557742,,성수,1724.18
다사593497,37.54618763,127.0398244,,서울숲역,511.25
다사604502,37.55074215,127.0522496,,뚝섬,581.98
다사600484,37.53450092,127.0478193,,서울숲역,1057.86
다사578486,37.53620561,127.0229075,,옥수,781.72
다사592505,37.55339385,127.038648,,한양대,555.66
다사580489,37.53891872,127.0251541,,옥수,756.05
다사590493,37.54256902,127.0364507,,서울숲역,736.86
다사613495,37.54447102,127.0624752,,성수,572.65
다사608505,37.55346323,127.0567619,,신답,891.06
다사606505,37.55345471,127.0544977,,신답,906.06
다사588494,37.54346144,127.0341812,,서울숲역,926.76
다사623511,37.55893376,127.073713,,신답,1556.41
다사598523,37.56964411,127.0453421,,마장,451.48
다사596485,37.53538483,127.0432864,,서울숲역,931.19
다사610506,37.55437304,127.0590208,,신답,823.57
다사604479,37.5300115,127.0523735,,성수,1656.15
다사617509,37.55710637,127.0669301,,신답,1051.43
다사615510,37.55799938,127.0646605,,신답,828.13
다사590501,37.54977966,127.0364061,,한양대,981.48
다사588489,37.53895479,127.0342092,,서울숲역,1063.2
다사607507,37.55526164,127.0556191,,신답,693.32
다사588525,37.57140261,127.0340072,,상왕십리,890.66
다사567499,37.54787191,127.0103805,,금호,478.5
다사600522,37.56875148,127.0476123,,답십리,493.39
다사601521,37.56785449,127.0487501,,답십리,362.84
다사589502,37.55067654,127.0352684,,행당,895.61
다사581488,37.53802194,127.0262917,,옥수,889.45
다사595491,37.54078844,127.0421215,,서울숲역,393.68
다사597494,37.54350119,127.0443689,,서울숲역,34.85
다사577493,37.54251034,127.0217353,,옥수,402.24
다사597509,37.55702115,127.0442866,,한양대,84.65
다사598486,37.5362949,127.0455447,,서울숲역,825.2
다사615511,37.55890071,127.0646553,,신답,786.01
다사593489,37.53897698,127.0398687,,서울숲역,674.3
다사592500,37.5488872,127.0386757,,서울숲역,784.65
다사616497,37.54628622,127.0658607,,성수,890.16
다사604482,37.5327155,127.0523574,,성수,1362.64
다사612506,37.55438148,127.0612851,,신답,900.37
다사596506,37.55431278,127.0431709,,한양대,253.81
다사610508,37.55617571,127.0590102,,신답,633.75
다사582506,37.5542504,127.0273211,,행당,388.65
다사571504,37.55239723,127.0148794,,금호,465.93
다사610513,37.56068236,127.0589836,,신답,248.27
다사573506,37.55420916,127.0171319,,신금호,290.21
다사611503,37.55167327,127.0601689,,성수,865.96
다사608511,37.55887122,127.0567299,,신답,290.93
다사602523,37.56966147,127.0498716,,답십리,399.14
다사589495,37.54436723,127.0353076,,서울숲역,830.58
다사588499,37.54796809,127.0341532,,서울숲역,1043.84
다사583497,37.54614297,127.0285043,,옥수,1106.59
다사616506,37.55439822,127.0658137,,신답,1146.53
다사602498,37.54712822,127.0500071,,뚝섬,228.77
다사577497,37.54611565,127.0217123,,금호,574.8
다사608512,37.55977255,127.0567245,,신답,191.64
다사590502,37.55068099,127.0364005,,한양대,906.85
다사596488,37.53808883,127.0432699,,서울숲역,634.72
다사609510,37.55797414,127.0578674,,신답,411.15
다사570503,37.55149125,127.0137531,,금호,400.58
다사591496,37.54527745,127.037566,,서울숲역,652.48
다사576495,37.5443084,127.0205918,,옥수,413.84
다사566494,37.54336058,127.009278,,옥수,732.57
다사604483,37.53361683,127.052352,,성수,1265.55
다사584486,37.53623285,127.0296986,,옥수,1248.09
다사574487,37.53708856,127.0183743,,옥수,516.26
다사596505,37.55341145,127.0431764,,한양대,353.51
다사601517,37.56424917,127.0487718,,용답,294.28
다사601481,37.53180125,127.0489674,,서울숲역,1374.2
다사608482,37.53273257,127.0568846,,성수,1325.1
다사609494,37.54355282,127.0579526,,성수,210.83
다사576487,37.53709777,127.020638,,옥수,585.68
다사579493,37.54251948,127.0239992,,옥수,598.19
다사597499,37.54800785,127.0443415,,뚝섬,286
다사610496,37.54535972,127.0590739,,성수,284.39
다사581520,37.56686443,127.0261091,,상왕십리,358.04
다사608483,37.53363391,127.0568793,,성수,1225.04
다사613505,37.55348435,127.0624225,,신답,1036.92
다사604509,37.55705147,127.0522118,,용답,582.78
다사619508,37.55621333,127.0691997,,신답,1274.75
다사576492,37.54160442,127.0206092,,옥수,291.55
