GID,위도,경도,생활인구수,지하철역까지거리_m_,격자_내_정류장수,법정동명,법정동_주민등록인구수,반경150m_정류장수,반경300m_정류장수,반경400m_정류장수,노선_수_,인가대수_대__합계_,배차간격_분__평균_,최소배차_분__평균_,최대배차_분__평균_,승하차인원_lightgbm
다사507449,37.50250473,126.9427944,355,422.23,0,상도동,114034,0,10,28,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,30529.64328829289
다사533425,37.4810079,126.9723614,353,423.89,0,사당동,95821,0,1,6,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,24797.460931106547
다사531427,37.48280044,126.9700866,275,228.42,0,사당동,95821,0,10,18,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,12427.118436530434
다사520438,37.49265859,126.9575735,252,529.21,0,상도동,114034,4,11,14,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,33206.848928793734
다사539436,37.49095266,126.9790786,290,530.64,0,사당동,95821,0,3,12,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,24558.490763946193
다사522448,37.50168223,126.9597709,407,809.6,0,흑석동,30047,4,10,13,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,28312.30758501117
다사479435,37.48973258,126.9112163,302,304.77,0,신대방동,45025,0,3,17,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,24356.46314190697
다사493443,37.49702102,126.9269971,542,318.54,0,신대방동,45025,1,13,21,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,15502.78264233786
다사531425,37.48099778,126.9700993,369,419.88,0,사당동,95821,0,0,5,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,24797.460931106547
다사529433,37.48819826,126.9677862,387,488.11,0,사당동,95821,1,11,20,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,29558.37617033933
다사531434,37.48910975,126.970042,408,500.59,0,사당동,95821,2,6,13,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,25779.7806254866
다사484443,37.4969712,126.9168159,594,185.51,0,신대방동,45025,2,11,26,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,15068.23647476807
다사492459,37.51143666,126.9257554,415,135.22,0,대방동,34112,1,17,24,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,14623.921140095692
다사539431,37.48644601,126.9791099,343,242.2,0,사당동,95821,0,11,25,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,18587.1686938302
다사488445,37.4987961,126.921327,321,164.3,0,대방동,34112,9,15,18,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,17551.034533761715
다사535422,37.47831399,126.9746423,395,647.62,0,사당동,95821,0,2,4,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,21328.798935927072
다사515451,37.50434972,126.9518319,375,383.93,0,상도1동,9802,3,14,16,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,14331.172051630836
다사539439,37.49365665,126.9790598,703,803.55,0,사당동,95821,1,3,7,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,20593.173854256584
다사530428,37.4836967,126.9689492,264,220.08,0,사당동,95821,0,12,18,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,12806.744743055542
다사503453,37.50608858,126.9382421,309,154.57,0,노량진동,30270,2,17,23,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,12220.408578382041
다사537425,37.48102802,126.9768854,285,651.81,0,사당동,95821,0,2,9,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,20536.429378866465
다사507447,37.50070208,126.9428078,609,509.5,0,상도동,114034,1,10,20,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,31178.054295638383
다사538435,37.49004634,126.9779537,398,514.6,0,사당동,95821,2,7,10,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,24636.142976612402
다사536434,37.48913499,126.9756977,344,617.11,0,사당동,95821,5,12,18,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,29335.499975688297
다사509455,37.50792332,126.9450171,468,626.66,0,노량진동,30270,4,14,22,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,30369.62581998566
다사497440,37.49433892,126.9315426,409,574.53,0,상도동,114034,4,16,25,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,26832.206510112872
다사512443,37.49712333,126.9484909,256,465.11,0,상도동,114034,0,0,3,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,26864.576888600022
다사508459,37.51152329,126.9438589,367,269.51,0,노량진동,30270,2,10,17,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,25271.044608696975
다사500445,37.49886182,126.9349023,276,597.29,0,상도동,114034,2,5,17,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,31341.381105627774
다사511446,37.49982201,126.9473397,298,334.37,0,상도동,114034,0,5,14,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,23144.149467052583
다사530437,37.49180866,126.9688918,321,815.57,0,사당동,95821,1,3,5,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,21344.732748290113
다사528451,37.50441706,126.9665397,293,581.11,0,흑석동,30047,1,5,11,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,27216.610186768077
다사516455,37.50796027,126.952937,302,527.26,0,상도동,114034,3,11,20,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,30591.17535354245
다사539430,37.48554468,126.9791162,278,263.93,0,사당동,95821,4,11,21,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,26258.090407768374
다사531426,37.48189911,126.970093,309,322.78,0,사당동,95821,0,0,12,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,18338.478962077454
다사538425,37.48103302,126.9780164,356,593.11,0,사당동,95821,0,0,10,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,23514.848863597123
다사491452,37.50512192,126.9246724,279,197.73,0,대방동,34112,4,15,19,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,16566.721291494545
다사511443,37.49711804,126.9473596,244,563.04,0,상도동,114034,0,0,7,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,25798.339694364975
다사505444,37.49798741,126.9405654,354,774.54,0,상도동,114034,3,17,25,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,21989.76993595644
다사531424,37.48009645,126.9701057,384,518.16,0,사당동,95821,0,0,2,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,23807.12175504474
다사496441,37.49523479,126.9304046,362,534.43,0,상도동,114034,1,14,21,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,23793.738288475342
다사516448,37.50165099,126.952983,349,461.78,0,상도1동,9802,3,6,18,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,23186.8058090225
다사542444,37.49817822,126.9824224,312,571.02,0,동작동,5504,1,6,6,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,14739.397012684638
다사532426,37.48190418,126.971224,334,309.72,0,사당동,95821,0,4,9,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,23271.557435028437
다사510447,37.50071804,126.9462017,715,277.2,0,상도동,114034,2,11,18,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,22129.324658176116
다사520439,37.49355992,126.957567,684,457.7,0,상도동,114034,0,12,16,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,30983.26496750695
다사492448,37.50152214,126.9258314,356,290.89,0,대방동,34112,0,9,16,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,25945.107855690872
다사512452,37.50523525,126.9484312,478,275.21,0,상도동,114034,1,22,30,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,15350.7515494152
다사514457,37.50975241,126.9506609,278,397.29,0,본동,10520,4,12,30,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,27588.579307565153
다사514463,37.51516035,126.9506213,396,356.71,0,본동,10520,0,5,10,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,12406.106735199652
다사511444,37.49801936,126.947353,250,533.07,0,상도동,114034,0,0,9,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,25895.496730390412
다사517438,37.49264296,126.9541799,338,404.69,0,상도동,114034,0,11,16,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,32984.357752350195
다사540422,37.478339,126.9802972,254,232.48,0,사당동,95821,2,11,16,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,12752.987129889525
다사538423,37.47923036,126.978029,326,436.79,0,사당동,95821,0,1,8,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,24797.460931106547
다사503443,37.49707535,126.9383096,280,866.25,0,상도동,114034,2,15,19,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,25062.76085038007
다사500443,37.49705917,126.9349159,262,660.67,0,상도동,114034,2,14,29,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,22437.625778759993
다사500440,37.4943552,126.9349362,359,794.84,0,상도동,114034,8,25,31,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,24307.38948454785
다사531428,37.48370177,126.9700802,254,142.3,0,사당동,95821,3,13,21,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,13860.53386165351
다사535423,37.47921532,126.974636,403,683.54,0,사당동,95821,0,0,4,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,20872.020818019213
다사535426,37.48191932,126.9746171,313,436.64,0,사당동,95821,1,7,10,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,25344.63866883721
다사495459,37.51145312,126.9291498,636,273.69,0,대방동,34112,0,10,19,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,19314.509308147328
다사514447,37.50073917,126.950727,301,334.75,0,상도1동,9802,1,8,15,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,17560.514941809433
다사539435,37.49005133,126.9790849,261,447.65,0,사당동,95821,0,5,13,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,25421.439554785262
다사536426,37.48192434,126.9757481,254,511.92,0,사당동,95821,1,7,13,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,25382.978399576416
다사489450,37.50330823,126.9224235,321,275.69,0,대방동,34112,4,15,23,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,21994.077144985833
다사499444,37.49795508,126.9337778,320,528.16,0,상도동,114034,2,11,26,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,29208.21802125208
다사539432,37.48734734,126.9791037,657,260.27,0,사당동,95821,0,10,23,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,19192.308930521485
다사521455,37.50798633,126.9585941,330,446.47,0,흑석동,30047,3,13,18,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,29988.646691035945
다사502443,37.49706997,126.9371784,337,843.5,0,상도동,114034,2,12,22,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,24008.05981177569
다사532424,37.48010152,126.9712367,262,510.12,0,사당동,95821,0,0,0,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,22793.95950447223
다사540435,37.49005631,126.980216,259,394.85,0,사당동,95821,0,6,12,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,25421.439554785262
다사490453,37.50601772,126.9235341,429,87.07,0,대방동,34112,3,14,25,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,18723.315495021092
다사503452,37.50518726,126.9382488,433,78.34,0,상도동,114034,7,16,25,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,26833.688838198774
다사537427,37.48283069,126.9768729,267,549.0,0,사당동,95821,3,10,16,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,27049.598117589438
다사514449,37.50254182,126.9507138,351,245.45,0,상도1동,9802,0,9,20,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,16132.47934938986
다사477432,37.48701733,126.9089753,272,384.05,0,신대방동,45025,3,8,20,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,22602.75163216618
다사499442,37.49615243,126.9337914,256,631.55,0,상도동,114034,3,21,32,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,21619.797757176984
다사490451,37.50421508,126.9235479,398,193.77,0,대방동,34112,4,15,21,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,16360.154831728682
다사520455,37.50798114,126.9574626,339,543.52,0,흑석동,30047,2,9,16,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,32843.0483237269
다사518447,37.50076012,126.9552522,396,520.21,0,상도동,114034,2,6,9,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,26943.128362713273
다사491446,37.49971399,126.9247139,252,309.12,0,대방동,34112,3,10,21,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,22816.666534542946
다사489443,37.49699899,126.9224721,374,385.43,0,신대방동,45025,2,9,14,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,30287.93315670531
다사504447,37.50068602,126.9394139,290,463.73,0,상도동,114034,1,8,13,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,28492.080690108927
다사501447,37.50066987,126.93602,375,534.6,0,상도동,114034,0,8,16,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,31095.252941537594
다사515450,37.5034484,126.9518385,354,350.83,0,상도1동,9802,0,11,20,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,17413.7702638223
다사521449,37.50257838,126.9586331,316,829.0,0,흑석동,30047,0,6,12,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,25737.041593865477
다사498444,37.49794965,126.9326465,330,437.32,0,상도동,114034,2,17,27,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,23720.74632063724
다사521447,37.50077572,126.9586461,484,668.35,0,흑석동,30047,1,7,12,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,26419.255156236613
다사510456,37.50882995,126.9461418,375,567.24,0,노량진동,30270,5,13,15,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,32028.638039138983
다사529427,37.48279028,126.9678245,278,358.42,0,사당동,95821,2,7,14,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,24093.363131245147
다사524457,37.50980449,126.9619754,508,157.14,0,흑석동,30047,2,13,18,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,15136.638592242756
다사495449,37.50243991,126.9292184,399,315.37,0,상도동,114034,1,3,16,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,24251.122583441735
다사518458,37.5106747,126.9551802,375,284.08,0,본동,10520,1,7,19,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,20242.04223773941
다사501445,37.49886722,126.9360335,306,695.91,0,상도동,114034,0,3,15,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,29963.292521674965
다사513457,37.50974714,126.9495295,529,461.62,0,본동,10520,0,11,28,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,21500.282171442832
다사534424,37.48011162,126.9734987,372,550.86,0,사당동,95821,0,0,1,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,23171.21289431236
다사538439,37.49365166,126.9779286,312,842.67,0,동작동,5504,0,3,4,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,12098.014190381245
다사536437,37.49183898,126.9756788,244,797.41,0,사당동,95821,2,6,8,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,20624.223442454484
다사516439,37.49353906,126.9530422,265,307.04,0,상도동,114034,0,4,16,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,26443.737046652222
다사506441,37.49528879,126.9417168,336,998.99,0,상도동,114034,4,15,22,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,24884.65739632589
다사524453,37.50619919,126.9620013,331,342.06,0,흑석동,30047,3,12,24,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,23068.63892788636
다사508458,37.51062197,126.9438656,368,365.84,0,노량진동,30270,2,6,21,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,25580.17649408864
다사509460,37.51242993,126.9449837,289,155.54,0,노량진동,30270,2,11,13,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,20189.076292867783
다사536425,37.48102301,126.9757544,412,578.07,0,사당동,95821,0,2,9,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,22786.29502762948
다사499439,37.49344846,126.9338118,388,656.23,0,상도동,114034,6,21,29,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,24986.936191372668
다사491445,37.49881267,126.9247208,248,324.49,0,대방동,34112,3,12,18,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,18172.92077480487
다사515447,37.50074442,126.9518583,388,413.12,0,상도1동,9802,0,9,12,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,22952.389285058653
다사537424,37.48012669,126.9768917,454,578.2,0,사당동,95821,0,0,3,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,22615.221046380688
다사499443,37.49705375,126.9337846,316,573.46,0,상도동,114034,1,17,29,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,23041.69517621572
다사540438,37.49276031,126.9801973,396,678.04,0,사당동,95821,2,7,10,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,22157.820157494738
다사510457,37.50973128,126.9461352,303,469.45,0,노량진동,30270,2,10,16,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,35456.51577348679
다사510442,37.49621142,126.946235,357,654.09,0,상도동,114034,0,3,15,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,30368.65921027776
다사480438,37.49244218,126.9123262,254,552.2,0,신대방동,45025,0,4,10,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,22095.253688200602
다사480439,37.4933435,126.9123192,691,567.59,0,신대방동,45025,0,7,12,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,24926.748139843716
다사531431,37.48640576,126.9700611,366,212.17,0,사당동,95821,1,11,23,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,14158.92065319648
다사532421,37.47739752,126.9712558,363,692.5,0,사당동,95821,0,2,2,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,21256.938684702094
다사496456,37.50875462,126.9303018,439,546.13,0,대방동,34112,4,10,15,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,31242.75576287003
다사513454,37.50704317,126.9495493,365,493.55,0,상도동,114034,3,16,26,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,24090.449959949383
다사513456,37.50884582,126.9495361,285,537.13,0,본동,10520,0,19,21,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,10752.195483032627
다사505445,37.49888874,126.9405587,268,675.98,0,상도동,114034,5,16,23,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,20303.90556565252
다사490450,37.50331376,126.9235549,343,287.51,0,대방동,34112,4,14,21,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,25079.85354200321
다사537423,37.47922536,126.976898,410,513.67,0,사당동,95821,0,1,2,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,23350.34363713688
다사539425,37.48103802,126.9791475,365,546.47,0,사당동,95821,0,2,15,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,28569.38224424458
다사513446,37.49983258,126.9496023,388,359.74,0,상도동,114034,0,4,13,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,24889.577421223035
다사540427,37.48284566,126.980266,317,429.93,0,사당동,95821,0,11,16,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,29837.12276808331
다사496461,37.51326122,126.9302676,260,352.58,0,대방동,34112,1,9,17,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,25258.56672246047
다사533421,37.47740258,126.9723867,403,792.23,0,사당동,95821,0,2,2,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,20872.020818019213
다사531453,37.50623499,126.969921,375,648.58,0,흑석동,30047,2,4,8,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,23070.980059283236
다사513445,37.49893125,126.9496089,456,453.37,0,상도동,114034,1,3,9,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,27545.568981682147
다사525448,37.5016977,126.9631649,1794,817.34,0,흑석동,30047,2,11,14,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,26686.265242816495
다사504446,37.4997847,126.9394206,313,563.76,0,상도동,114034,5,8,13,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,29146.1914069499
다사517445,37.49895225,126.954134,263,302.63,0,상도동,114034,4,10,12,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,34103.65933043369
다사513441,37.49532595,126.9496353,427,368.95,0,상도동,114034,0,0,10,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,22171.455605804196
다사536422,37.47831901,126.9757733,405,553.62,0,사당동,95821,0,2,4,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,22786.29502762948
다사474431,37.48609898,126.9055892,413,411.48,0,신대방동,45025,2,10,20,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,29573.214339612634
다사479433,37.48792994,126.9112304,246,186.04,0,신대방동,45025,2,13,16,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,14973.657829534104
다사493441,37.49521838,126.9270109,291,377.9,0,신대방동,45025,3,5,16,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,24201.834341695143
다사491442,37.49610871,126.9247415,446,357.33,0,신대방동,45025,0,6,13,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,21038.873307224236
다사491455,37.50782588,126.9246516,254,290.79,0,대방동,34112,3,12,21,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,22060.68847602604
다사511452,37.50522996,126.9472998,520,277.29,0,상도동,114034,5,21,34,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,20980.665237054804
다사507459,37.51151796,126.9427274,286,316.06,0,노량진동,30270,1,13,17,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,23169.192335476662
다사530425,37.4809927,126.9689683,302,452.2,0,사당동,95821,0,3,5,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,24515.61744726955
다사504444,37.49798205,126.9394341,403,763.98,0,상도동,114034,3,11,24,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,27532.970119637816
다사531454,37.50713632,126.9699146,278,606.17,0,흑석동,30047,1,4,10,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,25200.761462390157
다사538438,37.49275033,126.9779349,312,754.08,0,사당동,95821,0,2,9,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,21169.812251375373
다사497448,37.5015495,126.9314879,532,353.17,0,상도동,114034,2,10,16,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,26833.861947794605
다사539427,37.48284068,126.9791349,279,472.46,0,사당동,95821,2,14,16,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,25342.62657866765
다사481440,37.49425044,126.9134433,396,436.13,0,신대방동,45025,1,11,14,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,29210.256532009604
다사496447,37.50064273,126.9303635,378,215.45,0,상도동,114034,3,13,25,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,18330.260178251905
다사532430,37.4855095,126.9711986,637,91.7,0,사당동,95821,5,15,24,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,22130.524948889433
다사479440,37.49423918,126.9111809,271,627.2,0,신대방동,45025,4,6,15,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,29841.7211878906
다사519440,37.49445605,126.9564292,280,316.71,0,상도동,114034,2,4,15,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,23456.1508021021
다사530427,37.48279536,126.9689556,374,283.48,0,사당동,95821,0,11,16,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,20488.074315759044
다사480441,37.49514614,126.9123051,857,511.45,0,신대방동,45025,4,10,14,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,30455.495845069043
다사490436,37.49069526,126.9236519,335,255.08,0,신대방동,45025,4,14,19,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,22442.2510446904
다사509457,37.50972597,126.9450037,285,455.84,0,노량진동,30270,3,11,14,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,32887.71320104027
다사608499,37.54805524,127.0567939,259,387.74,0,성수동2가,23518,1,2,5,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,15789.610647222229
다사602492,37.54172023,127.0500396,618,519.88,0,성수동1가,27925,3,11,18,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,18578.32644075831
다사566493,37.54245925,127.0092839,333,712.68,0,옥수동,25184,0,13,20,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,13189.199813554178
다사591507,37.55519207,127.0375047,506,550.9,0,행당동,41616,0,12,26,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,25458.76894144317
