GID,위도,경도,생활인구수,지하철역까지거리_m_,격자_내_정류장수,법정동명,법정동_주민등록인구수,반경150m_정류장수,반경300m_정류장수,반경400m_정류장수,노선_수_,인가대수_대__합계_,배차간격_분__평균_,최소배차_분__평균_,최대배차_분__평균_,총하차인원_lightgbm
다사497458,37.51056271,126.9314196,434,497.04,0,대방동,34112,2,9,16,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,11684.161550584342
다사524434,37.48907397,126.9621241,534,930.69,0,사당동,95821,4,8,15,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,12318.050604792354
다사538432,37.48734235,126.9779725,444,355.02,0,사당동,95821,0,7,25,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,15673.973945543064
다사491441,37.49520739,126.9247485,261,261.26,0,신대방동,45025,0,7,12,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,18078.727278293663
다사537426,37.48192935,126.9768791,412,594.48,0,사당동,95821,0,8,13,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,12810.585778877905
다사515449,37.50254707,126.9518451,396,344.75,0,상도1동,9802,0,11,18,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,4005.0304347035126
다사497443,37.49704289,126.9315221,290,416.39,0,상도동,114034,5,15,28,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,9178.460427739881
다사507449,37.50250473,126.9427944,355,422.23,0,상도동,114034,0,10,28,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,8964.303523826664
다사533425,37.4810079,126.9723614,353,423.89,0,사당동,95821,0,1,6,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,14739.50189167653
다사531427,37.48280044,126.9700866,275,228.42,0,사당동,95821,0,10,18,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,7251.068105468721
다사520438,37.49265859,126.9575735,252,529.21,0,상도동,114034,4,11,14,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,13252.05535657288
다사539436,37.49095266,126.9790786,290,530.64,0,사당동,95821,0,3,12,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,14398.06438569772
다사522448,37.50168223,126.9597709,407,809.6,0,흑석동,30047,4,10,13,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,13727.426352439188
다사479435,37.48973258,126.9112163,302,304.77,0,신대방동,45025,0,3,17,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,16597.139575974274
다사493443,37.49702102,126.9269971,542,318.54,0,신대방동,45025,1,13,21,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,6368.5987748196985
다사531425,37.48099778,126.9700993,369,419.88,0,사당동,95821,0,0,5,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,14777.353572300097
다사529433,37.48819826,126.9677862,387,488.11,0,사당동,95821,1,11,20,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,8637.619562837433
다사531434,37.48910975,126.970042,408,500.59,0,사당동,95821,2,6,13,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,14299.081680280698
다사484443,37.4969712,126.9168159,594,185.51,0,신대방동,45025,2,11,26,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,6419.130172530542
다사492459,37.51143666,126.9257554,415,135.22,0,대방동,34112,1,17,24,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,4201.419093090896
다사539431,37.48644601,126.9791099,343,242.2,0,사당동,95821,0,11,25,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,7135.538312202888
다사488445,37.4987961,126.921327,321,164.3,0,대방동,34112,9,15,18,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,6085.597820731218
다사535422,37.47831399,126.9746423,395,647.62,0,사당동,95821,0,2,4,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,14291.753514105443
다사515451,37.50434972,126.9518319,375,383.93,0,상도1동,9802,3,14,16,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,6868.780458077107
다사539439,37.49365665,126.9790598,703,803.55,0,사당동,95821,1,3,7,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,13528.77954231217
다사530428,37.4836967,126.9689492,264,220.08,0,사당동,95821,0,12,18,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,6706.979166138769
다사503453,37.50608858,126.9382421,309,154.57,0,노량진동,30270,2,17,23,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,2102.3650429481872
다사537425,37.48102802,126.9768854,285,651.81,0,사당동,95821,0,2,9,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,14291.753514105443
다사507447,37.50070208,126.9428078,609,509.5,0,상도동,114034,1,10,20,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,7640.076702834623
다사538435,37.49004634,126.9779537,398,514.6,0,사당동,95821,2,7,10,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,17337.6793798074
다사536434,37.48913499,126.9756977,344,617.11,0,사당동,95821,5,12,18,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,11014.613941255786
다사509455,37.50792332,126.9450171,468,626.66,0,노량진동,30270,4,14,22,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,7965.693145008553
다사497440,37.49433892,126.9315426,409,574.53,0,상도동,114034,4,16,25,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,6844.5389477166
다사512443,37.49712333,126.9484909,256,465.11,0,상도동,114034,0,0,3,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,13658.220658807455
다사508459,37.51152329,126.9438589,367,269.51,0,노량진동,30270,2,10,17,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,10727.735624658519
다사500445,37.49886182,126.9349023,276,597.29,0,상도동,114034,2,5,17,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,15171.289685962784
다사511446,37.49982201,126.9473397,298,334.37,0,상도동,114034,0,5,14,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,14542.22658127974
다사530437,37.49180866,126.9688918,321,815.57,0,사당동,95821,1,3,5,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,14196.589595707233
다사528451,37.50441706,126.9665397,293,581.11,0,흑석동,30047,1,5,11,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,14772.868077145338
다사516455,37.50796027,126.952937,302,527.26,0,상도동,114034,3,11,20,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,7860.909649190646
다사539430,37.48554468,126.9791162,278,263.93,0,사당동,95821,4,11,21,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,10149.417641297425
다사531426,37.48189911,126.970093,309,322.78,0,사당동,95821,0,0,12,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,15350.8212099871
다사538425,37.48103302,126.9780164,356,593.11,0,사당동,95821,0,0,10,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,14980.083494944669
다사491452,37.50512192,126.9246724,279,197.73,0,대방동,34112,4,15,19,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,5961.872257579391
다사511443,37.49711804,126.9473596,244,563.04,0,상도동,114034,0,0,7,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,14245.091094038475
다사505444,37.49798741,126.9405654,354,774.54,0,상도동,114034,3,17,25,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,5728.0891998901525
다사531424,37.48009645,126.9701057,384,518.16,0,사당동,95821,0,0,2,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,14153.907000596402
다사496441,37.49523479,126.9304046,362,534.43,0,상도동,114034,1,14,21,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,6853.737079400945
다사516448,37.50165099,126.952983,349,461.78,0,상도1동,9802,3,6,18,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,8290.603369624747
다사542444,37.49817822,126.9824224,312,571.02,0,동작동,5504,1,6,6,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,10405.56922155751
다사532426,37.48190418,126.971224,334,309.72,0,사당동,95821,0,4,9,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,18174.904523457262
다사510447,37.50071804,126.9462017,715,277.2,0,상도동,114034,2,11,18,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,8138.14443199341
다사520439,37.49355992,126.957567,684,457.7,0,상도동,114034,0,12,16,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,11154.943367071595
다사492448,37.50152214,126.9258314,356,290.89,0,대방동,34112,0,9,16,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,14524.510151750934
다사512452,37.50523525,126.9484312,478,275.21,0,상도동,114034,1,22,30,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,5403.011015012557
다사514457,37.50975241,126.9506609,278,397.29,0,본동,10520,4,12,30,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,9292.286605190442
다사514463,37.51516035,126.9506213,396,356.71,0,본동,10520,0,5,10,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,10343.024119244235
다사511444,37.49801936,126.947353,250,533.07,0,상도동,114034,0,0,9,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,13418.914599690204
다사517438,37.49264296,126.9541799,338,404.69,0,상도동,114034,0,11,16,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,11311.134778449084
다사540422,37.478339,126.9802972,254,232.48,0,사당동,95821,2,11,16,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,10363.66358810166
다사538423,37.47923036,126.978029,326,436.79,0,사당동,95821,0,1,8,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,14739.50189167653
다사503443,37.49707535,126.9383096,280,866.25,0,상도동,114034,2,15,19,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,6572.174217642125
다사500443,37.49705917,126.9349159,262,660.67,0,상도동,114034,2,14,29,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,6152.888482963507
다사500440,37.4943552,126.9349362,359,794.84,0,상도동,114034,8,25,31,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,6363.712597420935
다사531428,37.48370177,126.9700802,254,142.3,0,사당동,95821,3,13,21,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,4310.626711653259
다사535423,37.47921532,126.974636,403,683.54,0,사당동,95821,0,0,4,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,14291.753514105443
다사535426,37.48191932,126.9746171,313,436.64,0,사당동,95821,1,7,10,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,17923.27427088753
다사495459,37.51145312,126.9291498,636,273.69,0,대방동,34112,0,10,19,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,6799.6741539340055
다사514447,37.50073917,126.950727,301,334.75,0,상도1동,9802,1,8,15,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,7776.091748534335
다사539435,37.49005133,126.9790849,261,447.65,0,사당동,95821,0,5,13,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,13476.593551723472
다사536426,37.48192434,126.9757481,254,511.92,0,사당동,95821,1,7,13,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,15745.265151862952
다사489450,37.50330823,126.9224235,321,275.69,0,대방동,34112,4,15,23,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,7463.847965297674
다사499444,37.49795508,126.9337778,320,528.16,0,상도동,114034,2,11,26,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,7742.583081669734
다사539432,37.48734734,126.9791037,657,260.27,0,사당동,95821,0,10,23,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,5934.808160732235
다사521455,37.50798633,126.9585941,330,446.47,0,흑석동,30047,3,13,18,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,8114.484912568134
다사502443,37.49706997,126.9371784,337,843.5,0,상도동,114034,2,12,22,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,8137.554755028023
다사532424,37.48010152,126.9712367,262,510.12,0,사당동,95821,0,0,0,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,13092.112812921929
다사540435,37.49005631,126.980216,259,394.85,0,사당동,95821,0,6,12,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,13956.950603594898
다사490453,37.50601772,126.9235341,429,87.07,0,대방동,34112,3,14,25,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,4062.473579190477
다사503452,37.50518726,126.9382488,433,78.34,0,상도동,114034,7,16,25,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,6174.362332673357
다사537427,37.48283069,126.9768729,267,549.0,0,사당동,95821,3,10,16,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,9944.420999078975
다사514449,37.50254182,126.9507138,351,245.45,0,상도1동,9802,0,9,20,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,4986.872098964772
다사477432,37.48701733,126.9089753,272,384.05,0,신대방동,45025,3,8,20,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,9538.156933238548
다사499442,37.49615243,126.9337914,256,631.55,0,상도동,114034,3,21,32,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,4264.419785120244
다사490451,37.50421508,126.9235479,398,193.77,0,대방동,34112,4,15,21,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,5639.1895417757805
다사520455,37.50798114,126.9574626,339,543.52,0,흑석동,30047,2,9,16,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,10994.218350037954
다사518447,37.50076012,126.9552522,396,520.21,0,상도동,114034,2,6,9,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,14726.905636597228
다사491446,37.49971399,126.9247139,252,309.12,0,대방동,34112,3,10,21,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,10142.216875477176
다사489443,37.49699899,126.9224721,374,385.43,0,신대방동,45025,2,9,14,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,11309.43986823041
다사504447,37.50068602,126.9394139,290,463.73,0,상도동,114034,1,8,13,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,13137.03712541783
다사501447,37.50066987,126.93602,375,534.6,0,상도동,114034,0,8,16,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,12439.823937816196
다사515450,37.5034484,126.9518385,354,350.83,0,상도1동,9802,0,11,20,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,4984.254791836385
다사521449,37.50257838,126.9586331,316,829.0,0,흑석동,30047,0,6,12,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,14192.300615877106
다사498444,37.49794965,126.9326465,330,437.32,0,상도동,114034,2,17,27,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,6436.204144098277
다사521447,37.50077572,126.9586461,484,668.35,0,흑석동,30047,1,7,12,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,16727.693253103687
다사510456,37.50882995,126.9461418,375,567.24,0,노량진동,30270,5,13,15,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,12175.422417119142
다사529427,37.48279028,126.9678245,278,358.42,0,사당동,95821,2,7,14,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,17179.459622675204
다사524457,37.50980449,126.9619754,508,157.14,0,흑석동,30047,2,13,18,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,3634.8399383164133
다사495449,37.50243991,126.9292184,399,315.37,0,상도동,114034,1,3,16,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,16417.217408813212
다사518458,37.5106747,126.9551802,375,284.08,0,본동,10520,1,7,19,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,12735.954516677853
다사501445,37.49886722,126.9360335,306,695.91,0,상도동,114034,0,3,15,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,14082.6891246241
다사513457,37.50974714,126.9495295,529,461.62,0,본동,10520,0,11,28,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,6067.708797350749
다사534424,37.48011162,126.9734987,372,550.86,0,사당동,95821,0,0,1,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,14153.907000596402
다사538439,37.49365166,126.9779286,312,842.67,0,동작동,5504,0,3,4,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,9825.001760289279
다사536437,37.49183898,126.9756788,244,797.41,0,사당동,95821,2,6,8,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,12459.000688078488
다사516439,37.49353906,126.9530422,265,307.04,0,상도동,114034,0,4,16,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,17012.405721331128
다사506441,37.49528879,126.9417168,336,998.99,0,상도동,114034,4,15,22,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,7603.162375365532
다사524453,37.50619919,126.9620013,331,342.06,0,흑석동,30047,3,12,24,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,8920.408437839504
다사508458,37.51062197,126.9438656,368,365.84,0,노량진동,30270,2,6,21,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,11951.595352380518
다사509460,37.51242993,126.9449837,289,155.54,0,노량진동,30270,2,11,13,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,11212.48860052064
다사536425,37.48102301,126.9757544,412,578.07,0,사당동,95821,0,2,9,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,14980.083494944669
다사499439,37.49344846,126.9338118,388,656.23,0,상도동,114034,6,21,29,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,5914.339058295342
다사491445,37.49881267,126.9247208,248,324.49,0,대방동,34112,3,12,18,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,7740.41473864231
다사515447,37.50074442,126.9518583,388,413.12,0,상도1동,9802,0,9,12,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,7692.65248389406
다사537424,37.48012669,126.9768917,454,578.2,0,사당동,95821,0,0,3,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,14980.083494944669
다사499443,37.49705375,126.9337846,316,573.46,0,상도동,114034,1,17,29,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,5755.889745533336
다사540438,37.49276031,126.9801973,396,678.04,0,사당동,95821,2,7,10,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,17084.36365558165
다사510457,37.50973128,126.9461352,303,469.45,0,노량진동,30270,2,10,16,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,11197.06440310255
다사510442,37.49621142,126.946235,357,654.09,0,상도동,114034,0,3,15,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,14555.028711657422
다사480438,37.49244218,126.9123262,254,552.2,0,신대방동,45025,0,4,10,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,12274.71867682524
다사480439,37.4933435,126.9123192,691,567.59,0,신대방동,45025,0,7,12,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,17598.60378971951
다사531431,37.48640576,126.9700611,366,212.17,0,사당동,95821,1,11,23,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,5587.796213327062
다사532421,37.47739752,126.9712558,363,692.5,0,사당동,95821,0,2,2,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,14291.753514105443
다사496456,37.50875462,126.9303018,439,546.13,0,대방동,34112,4,10,15,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,13650.89540200283
다사513454,37.50704317,126.9495493,365,493.55,0,상도동,114034,3,16,26,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,6365.1260639655275
다사513456,37.50884582,126.9495361,285,537.13,0,본동,10520,0,19,21,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,4885.902231578773
다사505445,37.49888874,126.9405587,268,675.98,0,상도동,114034,5,16,23,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,6318.315376255822
다사490450,37.50331376,126.9235549,343,287.51,0,대방동,34112,4,14,21,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,8377.058859199815
다사537423,37.47922536,126.976898,410,513.67,0,사당동,95821,0,1,2,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,14153.907000596402
다사539425,37.48103802,126.9791475,365,546.47,0,사당동,95821,0,2,15,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,13844.183562147555
다사513446,37.49983258,126.9496023,388,359.74,0,상도동,114034,0,4,13,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,15100.564611618896
다사540427,37.48284566,126.980266,317,429.93,0,사당동,95821,0,11,16,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,11484.657365242698
다사496461,37.51326122,126.9302676,260,352.58,0,대방동,34112,1,9,17,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,9086.045350208191
다사533421,37.47740258,126.9723867,403,792.23,0,사당동,95821,0,2,2,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,14196.589595707233
다사531453,37.50623499,126.969921,375,648.58,0,흑석동,30047,2,4,8,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,13840.380711204794
다사513445,37.49893125,126.9496089,456,453.37,0,상도동,114034,1,3,9,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,14966.211695714475
다사525448,37.5016977,126.9631649,1794,817.34,0,흑석동,30047,2,11,14,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,11321.401468355902
다사504446,37.4997847,126.9394206,313,563.76,0,상도동,114034,5,8,13,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,14627.957897489396
다사517445,37.49895225,126.954134,263,302.63,0,상도동,114034,4,10,12,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,18573.216782448802
다사513441,37.49532595,126.9496353,427,368.95,0,상도동,114034,0,0,10,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,14955.3899319346
다사536422,37.47831901,126.9757733,405,553.62,0,사당동,95821,0,2,4,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,14153.907000596402
다사474431,37.48609898,126.9055892,413,411.48,0,신대방동,45025,2,10,20,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,8672.899567358265
다사479433,37.48792994,126.9112304,246,186.04,0,신대방동,45025,2,13,16,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,9057.214401157611
다사493441,37.49521838,126.9270109,291,377.9,0,신대방동,45025,3,5,16,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,14266.29465797937
다사491442,37.49610871,126.9247415,446,357.33,0,신대방동,45025,0,6,13,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,14385.966559475653
다사491455,37.50782588,126.9246516,254,290.79,0,대방동,34112,3,12,21,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,9382.710179006186
다사511452,37.50522996,126.9472998,520,277.29,0,상도동,114034,5,21,34,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,6786.033731453192
다사507459,37.51151796,126.9427274,286,316.06,0,노량진동,30270,1,13,17,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,9284.2528204455
다사530425,37.4809927,126.9689683,302,452.2,0,사당동,95821,0,3,5,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,14393.21305971365
다사504444,37.49798205,126.9394341,403,763.98,0,상도동,114034,3,11,24,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,8119.381685514378
다사531454,37.50713632,126.9699146,278,606.17,0,흑석동,30047,1,4,10,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,14193.058761532542
다사538438,37.49275033,126.9779349,312,754.08,0,사당동,95821,0,2,9,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,14196.589595707233
다사497448,37.5015495,126.9314879,532,353.17,0,상도동,114034,2,10,16,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,9832.886211258488
다사539427,37.48284068,126.9791349,279,472.46,0,사당동,95821,2,14,16,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,10267.106567930135
다사481440,37.49425044,126.9134433,396,436.13,0,신대방동,45025,1,11,14,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,12697.13984691875
다사496447,37.50064273,126.9303635,378,215.45,0,상도동,114034,3,13,25,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,5973.079842739005
다사532430,37.4855095,126.9711986,637,91.7,0,사당동,95821,5,15,24,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,5951.431526615868
다사479440,37.49423918,126.9111809,271,627.2,0,신대방동,45025,4,6,15,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,15724.279843425104
다사519440,37.49445605,126.9564292,280,316.71,0,상도동,114034,2,4,15,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,15006.81533034995
다사530427,37.48279536,126.9689556,374,283.48,0,사당동,95821,0,11,16,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,12862.212252279978
