GID,위도,경도,생활인구수,지하철역까지거리_m_,격자_내_정류장수,법정동명,법정동_주민등록인구수,반경150m_정류장수,반경300m_정류장수,반경400m_정류장수,노선_수_,인가대수_대__합계_,배차간격_분__평균_,최소배차_분__평균_,최대배차_분__평균_,총승차인원
다사507449,37.50250473,126.9427944,355,422.23,0,상도동,114034,0,10,28,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,13734.704429600077
다사533425,37.4810079,126.9723614,353,423.89,0,사당동,95821,0,1,6,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,13026.859825849215
다사531427,37.48280044,126.9700866,275,228.42,0,사당동,95821,0,10,18,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,7908.538050070586
다사520438,37.49265859,126.9575735,252,529.21,0,상도동,114034,4,11,14,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,18018.93464108018
다사539436,37.49095266,126.9790786,290,530.64,0,사당동,95821,0,3,12,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,11904.612600305472
다사522448,37.50168223,126.9597709,407,809.6,0,흑석동,30047,4,10,13,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,13683.321661559332
다사479435,37.48973258,126.9112163,302,304.77,0,신대방동,45025,0,3,17,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,14011.948894457424
다사493443,37.49702102,126.9269971,542,318.54,0,신대방동,45025,1,13,21,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,10430.566221413097
다사531425,37.48099778,126.9700993,369,419.88,0,사당동,95821,0,0,5,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,12964.27061085215
다사529433,37.48819826,126.9677862,387,488.11,0,사당동,95821,1,11,20,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,15041.006106317265
다사531434,37.48910975,126.970042,408,500.59,0,사당동,95821,2,6,13,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,12548.017277351815
다사484443,37.4969712,126.9168159,594,185.51,0,신대방동,45025,2,11,26,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,9310.037073796408
다사492459,37.51143666,126.9257554,415,135.22,0,대방동,34112,1,17,24,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,5602.141969814975
다사539431,37.48644601,126.9791099,343,242.2,0,사당동,95821,0,11,25,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,13861.92210203925
다사488445,37.4987961,126.921327,321,164.3,0,대방동,34112,9,15,18,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,8215.87411878535
다사535422,37.47831399,126.9746423,395,647.62,0,사당동,95821,0,2,4,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,11224.744357663109
다사515451,37.50434972,126.9518319,375,383.93,0,상도1동,9802,3,14,16,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,13308.716930944773
다사539439,37.49365665,126.9790598,703,803.55,0,사당동,95821,1,3,7,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,11395.65263916396
다사530428,37.4836967,126.9689492,264,220.08,0,사당동,95821,0,12,18,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,8134.869799932279
다사503453,37.50608858,126.9382421,309,154.57,0,노량진동,30270,2,17,23,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,5947.530506321753
다사537425,37.48102802,126.9768854,285,651.81,0,사당동,95821,0,2,9,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,10696.372028745256
다사507447,37.50070208,126.9428078,609,509.5,0,상도동,114034,1,10,20,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,15727.97662283861
다사538435,37.49004634,126.9779537,398,514.6,0,사당동,95821,2,7,10,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,11657.570254950304
다사536434,37.48913499,126.9756977,344,617.11,0,사당동,95821,5,12,18,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,14244.877659989199
다사509455,37.50792332,126.9450171,468,626.66,0,노량진동,30270,4,14,22,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,16545.452035124777
다사497440,37.49433892,126.9315426,409,574.53,0,상도동,114034,4,16,25,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,10159.39148429027
다사512443,37.49712333,126.9484909,256,465.11,0,상도동,114034,0,0,3,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,14753.05878540373
다사508459,37.51152329,126.9438589,367,269.51,0,노량진동,30270,2,10,17,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,14512.68423878144
다사500445,37.49886182,126.9349023,276,597.29,0,상도동,114034,2,5,17,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,15906.401643089135
다사511446,37.49982201,126.9473397,298,334.37,0,상도동,114034,0,5,14,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,13647.528548315015
다사530437,37.49180866,126.9688918,321,815.57,0,사당동,95821,1,3,5,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,12111.271474561314
다사528451,37.50441706,126.9665397,293,581.11,0,흑석동,30047,1,5,11,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,13110.033975927288
다사516455,37.50796027,126.952937,302,527.26,0,상도동,114034,3,11,20,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,16057.685063685285
다사539430,37.48554468,126.9791162,278,263.93,0,사당동,95821,4,11,21,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,13732.556138427266
다사531426,37.48189911,126.970093,309,322.78,0,사당동,95821,0,0,12,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,10198.816946396666
다사538425,37.48103302,126.9780164,356,593.11,0,사당동,95821,0,0,10,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,11303.326575300009
다사491452,37.50512192,126.9246724,279,197.73,0,대방동,34112,4,15,19,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,5232.481100063749
다사511443,37.49711804,126.9473596,244,563.04,0,상도동,114034,0,0,7,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,13459.60157434583
다사505444,37.49798741,126.9405654,354,774.54,0,상도동,114034,3,17,25,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,8321.308591134983
다사531424,37.48009645,126.9701057,384,518.16,0,사당동,95821,0,0,2,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,11657.570254950304
다사496441,37.49523479,126.9304046,362,534.43,0,상도동,114034,1,14,21,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,15387.41533274912
다사516448,37.50165099,126.952983,349,461.78,0,상도1동,9802,3,6,18,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,13841.192034620253
다사542444,37.49817822,126.9824224,312,571.02,0,동작동,5504,1,6,6,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,8151.986918497583
다사532426,37.48190418,126.971224,334,309.72,0,사당동,95821,0,4,9,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,10318.543825334862
다사510447,37.50071804,126.9462017,715,277.2,0,상도동,114034,2,11,18,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,14580.422801367491
다사520439,37.49355992,126.957567,684,457.7,0,상도동,114034,0,12,16,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,15998.432884848897
다사492448,37.50152214,126.9258314,356,290.89,0,대방동,34112,0,9,16,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,13839.337714988596
다사512452,37.50523525,126.9484312,478,275.21,0,상도동,114034,1,22,30,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,6514.434137629755
다사514457,37.50975241,126.9506609,278,397.29,0,본동,10520,4,12,30,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,14213.144451797927
다사514463,37.51516035,126.9506213,396,356.71,0,본동,10520,0,5,10,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,8156.445519583398
다사511444,37.49801936,126.947353,250,533.07,0,상도동,114034,0,0,9,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,13970.305666798587
다사517438,37.49264296,126.9541799,338,404.69,0,상도동,114034,0,11,16,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,17346.39029894283
다사540422,37.478339,126.9802972,254,232.48,0,사당동,95821,2,11,16,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,8206.016288451941
다사538423,37.47923036,126.978029,326,436.79,0,사당동,95821,0,1,8,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,13026.859825849215
다사503443,37.49707535,126.9383096,280,866.25,0,상도동,114034,2,15,19,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,11567.637311322276
다사500443,37.49705917,126.9349159,262,660.67,0,상도동,114034,2,14,29,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,13795.557213753518
다사500440,37.4943552,126.9349362,359,794.84,0,상도동,114034,8,25,31,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,10522.7517974332
다사531428,37.48370177,126.9700802,254,142.3,0,사당동,95821,3,13,21,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,10582.473243548042
다사535423,37.47921532,126.974636,403,683.54,0,사당동,95821,0,0,4,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,11296.81188292776
다사535426,37.48191932,126.9746171,313,436.64,0,사당동,95821,1,7,10,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,13026.859825849215
다사495459,37.51145312,126.9291498,636,273.69,0,대방동,34112,0,10,19,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,12150.301550378177
다사514447,37.50073917,126.950727,301,334.75,0,상도1동,9802,1,8,15,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,10124.774507633792
다사539435,37.49005133,126.9790849,261,447.65,0,사당동,95821,0,5,13,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,13722.247161274025
다사536426,37.48192434,126.9757481,254,511.92,0,사당동,95821,1,7,13,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,12824.757992699826
다사489450,37.50330823,126.9224235,321,275.69,0,대방동,34112,4,15,23,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,8547.582527072202
다사499444,37.49795508,126.9337778,320,528.16,0,상도동,114034,2,11,26,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,12515.441231075185
다사539432,37.48734734,126.9791037,657,260.27,0,사당동,95821,0,10,23,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,11325.090740345664
다사521455,37.50798633,126.9585941,330,446.47,0,흑석동,30047,3,13,18,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,17999.86334865523
다사502443,37.49706997,126.9371784,337,843.5,0,상도동,114034,2,12,22,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,13275.736796562482
다사532424,37.48010152,126.9712367,262,510.12,0,사당동,95821,0,0,0,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,11263.891501166463
다사540435,37.49005631,126.980216,259,394.85,0,사당동,95821,0,6,12,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,13937.13021850087
다사490453,37.50601772,126.9235341,429,87.07,0,대방동,34112,3,14,25,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,14044.612411756303
다사503452,37.50518726,126.9382488,433,78.34,0,상도동,114034,7,16,25,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,10601.179877617802
다사537427,37.48283069,126.9768729,267,549.0,0,사당동,95821,3,10,16,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,13727.136710492356
다사514449,37.50254182,126.9507138,351,245.45,0,상도1동,9802,0,9,20,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,13390.213088831557
다사477432,37.48701733,126.9089753,272,384.05,0,신대방동,45025,3,8,20,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,13022.57003008901
다사499442,37.49615243,126.9337914,256,631.55,0,상도동,114034,3,21,32,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,9581.232433045443
다사490451,37.50421508,126.9235479,398,193.77,0,대방동,34112,4,15,21,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,4317.34980705081
다사520455,37.50798114,126.9574626,339,543.52,0,흑석동,30047,2,9,16,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,15486.13128355313
다사518447,37.50076012,126.9552522,396,520.21,0,상도동,114034,2,6,9,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,14010.195273594589
다사491446,37.49971399,126.9247139,252,309.12,0,대방동,34112,3,10,21,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,14380.103608382904
다사489443,37.49699899,126.9224721,374,385.43,0,신대방동,45025,2,9,14,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,14294.554573329664
다사504447,37.50068602,126.9394139,290,463.73,0,상도동,114034,1,8,13,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,15384.071941306822
다사501447,37.50066987,126.93602,375,534.6,0,상도동,114034,0,8,16,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,16664.960186775224
다사515450,37.5034484,126.9518385,354,350.83,0,상도1동,9802,0,11,20,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,11759.183818581887
다사521449,37.50257838,126.9586331,316,829.0,0,흑석동,30047,0,6,12,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,14341.600703565908
다사498444,37.49794965,126.9326465,330,437.32,0,상도동,114034,2,17,27,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,9916.83595075983
다사521447,37.50077572,126.9586461,484,668.35,0,흑석동,30047,1,7,12,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,12234.191867261403
다사510456,37.50882995,126.9461418,375,567.24,0,노량진동,30270,5,13,15,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,17693.437656366026
다사529427,37.48279028,126.9678245,278,358.42,0,사당동,95821,2,7,14,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,12611.873785577074
다사524457,37.50980449,126.9619754,508,157.14,0,흑석동,30047,2,13,18,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,10833.768132389207
다사495449,37.50243991,126.9292184,399,315.37,0,상도동,114034,1,3,16,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,13907.758058209682
다사518458,37.5106747,126.9551802,375,284.08,0,본동,10520,1,7,19,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,13301.759333406691
다사501445,37.49886722,126.9360335,306,695.91,0,상도동,114034,0,3,15,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,16179.901061500983
다사513457,37.50974714,126.9495295,529,461.62,0,본동,10520,0,11,28,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,10644.028927663374
다사534424,37.48011162,126.9734987,372,550.86,0,사당동,95821,0,0,1,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,11615.028619493094
다사538439,37.49365166,126.9779286,312,842.67,0,동작동,5504,0,3,4,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,9156.05251842218
다사536437,37.49183898,126.9756788,244,797.41,0,사당동,95821,2,6,8,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,11057.648666105877
다사516439,37.49353906,126.9530422,265,307.04,0,상도동,114034,0,4,16,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,15849.738423277477
다사506441,37.49528879,126.9417168,336,998.99,0,상도동,114034,4,15,22,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,11216.377147274694
다사524453,37.50619919,126.9620013,331,342.06,0,흑석동,30047,3,12,24,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,14469.56824596442
다사508458,37.51062197,126.9438656,368,365.84,0,노량진동,30270,2,6,21,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,13979.080507526465
다사509460,37.51242993,126.9449837,289,155.54,0,노량진동,30270,2,11,13,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,10774.817433101469
다사536425,37.48102301,126.9757544,412,578.07,0,사당동,95821,0,2,9,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,11380.27954012811
다사499439,37.49344846,126.9338118,388,656.23,0,상도동,114034,6,21,29,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,10987.508590184185
다사491445,37.49881267,126.9247208,248,324.49,0,대방동,34112,3,12,18,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,13515.37705063215
다사515447,37.50074442,126.9518583,388,413.12,0,상도1동,9802,0,9,12,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,12027.860860187264
다사537424,37.48012669,126.9768917,454,578.2,0,사당동,95821,0,0,3,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,11380.27954012811
다사499443,37.49705375,126.9337846,316,573.46,0,상도동,114034,1,17,29,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,8967.167806259069
다사540438,37.49276031,126.9801973,396,678.04,0,사당동,95821,2,7,10,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,11517.592931709283
다사510457,37.50973128,126.9461352,303,469.45,0,노량진동,30270,2,10,16,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,17431.699016460036
다사510442,37.49621142,126.946235,357,654.09,0,상도동,114034,0,3,15,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,16350.130038746276
다사480438,37.49244218,126.9123262,254,552.2,0,신대방동,45025,0,4,10,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,11794.046734039091
다사480439,37.4933435,126.9123192,691,567.59,0,신대방동,45025,0,7,12,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,11916.495152080912
다사531431,37.48640576,126.9700611,366,212.17,0,사당동,95821,1,11,23,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,7284.738644082372
다사532421,37.47739752,126.9712558,363,692.5,0,사당동,95821,0,2,2,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,11419.102702965864
다사496456,37.50875462,126.9303018,439,546.13,0,대방동,34112,4,10,15,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,15166.45936562622
다사513454,37.50704317,126.9495493,365,493.55,0,상도동,114034,3,16,26,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,9212.639656338244
다사513456,37.50884582,126.9495361,285,537.13,0,본동,10520,0,19,21,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,6785.298425892291
다사505445,37.49888874,126.9405587,268,675.98,0,상도동,114034,5,16,23,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,10336.68619146904
다사490450,37.50331376,126.9235549,343,287.51,0,대방동,34112,4,14,21,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,16978.152667483104
다사537423,37.47922536,126.976898,410,513.67,0,사당동,95821,0,1,2,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,11427.901788573346
다사539425,37.48103802,126.9791475,365,546.47,0,사당동,95821,0,2,15,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,14187.262581668461
다사513446,37.49983258,126.9496023,388,359.74,0,상도동,114034,0,4,13,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,14372.76328746925
다사540427,37.48284566,126.980266,317,429.93,0,사당동,95821,0,11,16,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,15620.062521401393
다사496461,37.51326122,126.9302676,260,352.58,0,대방동,34112,1,9,17,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,12935.425274712732
다사533421,37.47740258,126.9723867,403,792.23,0,사당동,95821,0,2,2,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,11637.298532802026
다사531453,37.50623499,126.969921,375,648.58,0,흑석동,30047,2,4,8,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,11811.865747099864
다사513445,37.49893125,126.9496089,456,453.37,0,상도동,114034,1,3,9,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,14459.709084091326
다사525448,37.5016977,126.9631649,1794,817.34,0,흑석동,30047,2,11,14,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,13341.039718222899
다사504446,37.4997847,126.9394206,313,563.76,0,상도동,114034,5,8,13,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,16132.496924289673
다사517445,37.49895225,126.954134,263,302.63,0,상도동,114034,4,10,12,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,17302.346780994987
다사513441,37.49532595,126.9496353,427,368.95,0,상도동,114034,0,0,10,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,12803.515030390148
다사536422,37.47831901,126.9757733,405,553.62,0,사당동,95821,0,2,4,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,11492.73779945499
다사474431,37.48609898,126.9055892,413,411.48,0,신대방동,45025,2,10,20,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,15632.78205633549
다사479433,37.48792994,126.9112304,246,186.04,0,신대방동,45025,2,13,16,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,9261.766911973196
다사493441,37.49521838,126.9270109,291,377.9,0,신대방동,45025,3,5,16,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,13702.999764979693
다사491442,37.49610871,126.9247415,446,357.33,0,신대방동,45025,0,6,13,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,11824.298651273459
다사491455,37.50782588,126.9246516,254,290.79,0,대방동,34112,3,12,21,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,13913.003626835161
다사511452,37.50522996,126.9472998,520,277.29,0,상도동,114034,5,21,34,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,7857.467870621004
다사507459,37.51151796,126.9427274,286,316.06,0,노량진동,30270,1,13,17,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,15281.847026496835
다사530425,37.4809927,126.9689683,302,452.2,0,사당동,95821,0,3,5,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,12534.388510677718
다사504444,37.49798205,126.9394341,403,763.98,0,상도동,114034,3,11,24,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,12068.420591223457
다사531454,37.50713632,126.9699146,278,606.17,0,흑석동,30047,1,4,10,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,11496.466878308687
다사538438,37.49275033,126.9779349,312,754.08,0,사당동,95821,0,2,9,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,11630.639865578312
다사497448,37.5015495,126.9314879,532,353.17,0,상도동,114034,2,10,16,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,14904.672949136639
다사539427,37.48284068,126.9791349,279,472.46,0,사당동,95821,2,14,16,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,17853.528359446227
다사481440,37.49425044,126.9134433,396,436.13,0,신대방동,45025,1,11,14,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,15614.17465583931
다사496447,37.50064273,126.9303635,378,215.45,0,상도동,114034,3,13,25,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,9523.508211999433
다사532430,37.4855095,126.9711986,637,91.7,0,사당동,95821,5,15,24,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,6420.766109726325
다사479440,37.49423918,126.9111809,271,627.2,0,신대방동,45025,4,6,15,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,13818.811321182877
다사519440,37.49445605,126.9564292,280,316.71,0,상도동,114034,2,4,15,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,13615.658744899027
다사530427,37.48279536,126.9689556,374,283.48,0,사당동,95821,0,11,16,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,13435.763936072673
다사480441,37.49514614,126.9123051,857,511.45,0,신대방동,45025,4,10,14,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,13741.363879637624
다사490436,37.49069526,126.9236519,335,255.08,0,신대방동,45025,4,14,19,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,17042.356254491402
다사509457,37.50972597,126.9450037,285,455.84,0,노량진동,30270,3,11,14,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,17254.5384250828
다사608499,37.54805524,127.0567939,259,387.74,0,성수동2가,23518,1,2,5,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,7823.466952984567
다사602492,37.54172023,127.0500396,618,519.88,0,성수동1가,27925,3,11,18,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,8980.328120680068
다사566493,37.54245925,127.0092839,333,712.68,0,옥수동,25184,0,13,20,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,8902.499509879353
다사591507,37.55519207,127.0375047,506,550.9,0,행당동,41616,0,12,26,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,11797.32932623908
