,기준_날짜,행정동_ID,승객_수,승객_수_00시,승객_수_01시,승객_수_02시,승객_수_03시,승객_수_04시,승객_수_05시,승객_수_06시,승객_수_07시,승객_수_08시,승객_수_09시,승객_수_10시,승객_수_11시,승객_수_12시,승객_수_13시,승객_수_14시,승객_수_15시,승객_수_16시,승객_수_17시,승객_수_18시,승객_수_19시,승객_수_20시,승객_수_21시,승객_수_22시,승객_수_23시,행정동_명칭,자치구_명칭,시도_명칭
8265,2023-11-09,1120054,22058.0,73.0,10.0,6.0,12.0,82.0,414.0,923.0,2334.0,3047.0,1842.0,1125.0,985.0,1048.0,1000.0,1006.0,1009.0,1380.0,1353.0,1417.0,923.0,642.0,639.0,534.0,254.0,상도2동,동작구,서울
8266,2023-11-09,1120052,15261.0,126.0,37.0,24.0,14.0,80.0,169.0,334.0,699.0,1059.0,713.0,535.0,531.0,525.0,678.0,720.0,759.0,983.0,1168.0,1582.0,1192.0,932.0,950.0,1015.0,436.0,노량진2동,동작구,서울
8267,2023-11-09,1120071,32423.0,153.0,7.0,0.0,0.0,20.0,368.0,831.0,2515.0,2728.0,1728.0,1555.0,1457.0,1453.0,1495.0,1787.0,2216.0,2259.0,3003.0,2432.0,1605.0,1404.0,1406.0,1330.0,671.0,흑석동,동작구,서울
8268,2023-11-09,1120073,55577.0,210.0,32.0,1.0,4.0,14.0,627.0,1462.0,4616.0,6044.0,3516.0,2417.0,2247.0,2495.0,2524.0,2340.0,2667.0,3637.0,4003.0,4875.0,3044.0,2773.0,2593.0,2343.0,1093.0,사당2동,동작구,서울
8269,2023-11-09,1120069,6787.0,18.0,3.0,0.0,0.0,51.0,157.0,308.0,770.0,818.0,478.0,358.0,378.0,297.0,305.0,289.0,316.0,457.0,478.0,403.0,268.0,166.0,202.0,203.0,64.0,신대방1동,동작구,서울
8270,2023-11-09,1120065,7037.0,19.0,5.0,1.0,9.0,0.0,109.0,332.0,714.0,799.0,542.0,381.0,375.0,323.0,385.0,321.0,350.0,457.0,422.0,414.0,333.0,255.0,216.0,185.0,90.0,사당3동,동작구,서울
8271,2023-11-09,1120053,65607.0,261.0,23.0,16.0,7.0,107.0,797.0,2063.0,6102.0,7143.0,4463.0,2914.0,2715.0,2593.0,2956.0,3177.0,3144.0,4694.0,5252.0,5022.0,3284.0,2641.0,2767.0,2169.0,1297.0,상도1동,동작구,서울
8272,2023-11-09,1120072,65850.0,241.0,25.0,14.0,7.0,151.0,1390.0,2167.0,6145.0,8007.0,4238.0,2640.0,2357.0,2431.0,2868.0,2631.0,2645.0,3385.0,4290.0,5197.0,3415.0,2914.0,3622.0,3557.0,1513.0,노량진1동,동작구,서울
8273,2023-11-09,1120070,17248.0,41.0,9.0,2.0,6.0,55.0,234.0,495.0,1419.0,1591.0,1013.0,873.0,764.0,741.0,671.0,821.0,959.0,1430.0,1611.0,2016.0,824.0,562.0,501.0,425.0,185.0,신대방2동,동작구,서울
8274,2023-11-09,1120068,49072.0,113.0,1.0,1.0,0.0,57.0,865.0,1903.0,5616.0,7427.0,4308.0,2406.0,2068.0,2085.0,1922.0,1918.0,2022.0,3288.0,2980.0,3522.0,2007.0,1544.0,1296.0,1203.0,520.0,대방동,동작구,서울
8275,2023-11-09,1120067,4603.0,4.0,2.0,3.0,1.0,5.0,47.0,257.0,679.0,616.0,400.0,236.0,200.0,236.0,242.0,186.0,202.0,384.0,215.0,232.0,143.0,99.0,109.0,78.0,27.0,사당5동,동작구,서울
8276,2023-11-09,1120066,13982.0,16.0,0.0,0.0,1.0,5.0,275.0,658.0,1813.0,2791.0,1536.0,805.0,626.0,742.0,651.0,492.0,461.0,658.0,587.0,629.0,332.0,281.0,325.0,225.0,73.0,사당4동,동작구,서울
8277,2023-11-09,1120063,10032.0,119.0,60.0,22.0,31.0,26.0,110.0,239.0,673.0,863.0,481.0,306.0,295.0,335.0,402.0,374.0,485.0,648.0,686.0,989.0,740.0,548.0,577.0,613.0,410.0,사당1동,동작구,서울
8278,2023-11-09,1120056,7285.0,8.0,0.0,0.0,0.0,38.0,172.0,410.0,1039.0,1136.0,625.0,440.0,360.0,319.0,304.0,299.0,332.0,481.0,353.0,362.0,217.0,145.0,122.0,91.0,32.0,상도4동,동작구,서울
8279,2023-11-09,1120055,8623.0,16.0,6.0,4.0,6.0,70.0,191.0,369.0,999.0,1048.0,700.0,427.0,369.0,399.0,435.0,402.0,427.0,535.0,462.0,467.0,383.0,318.0,274.0,223.0,93.0,상도3동,동작구,서울
8280,2023-11-08,1120054,22253.0,59.0,10.0,6.0,7.0,82.0,431.0,890.0,2305.0,3158.0,1904.0,1116.0,949.0,1076.0,1039.0,966.0,1075.0,1307.0,1423.0,1506.0,910.0,688.0,560.0,516.0,270.0,상도2동,동작구,서울
8281,2023-11-08,1120052,14704.0,106.0,28.0,25.0,21.0,78.0,172.0,330.0,705.0,1055.0,761.0,479.0,483.0,542.0,615.0,660.0,750.0,877.0,1160.0,1519.0,1093.0,880.0,867.0,1052.0,446.0,노량진2동,동작구,서울
8282,2023-11-08,1120071,32441.0,99.0,3.0,0.0,0.0,22.0,354.0,885.0,2495.0,2666.0,1733.0,1620.0,1469.0,1398.0,1530.0,1694.0,2097.0,2458.0,2933.0,2726.0,1656.0,1380.0,1386.0,1258.0,579.0,흑석동,동작구,서울
8283,2023-11-08,1120073,56806.0,203.0,31.0,6.0,5.0,13.0,604.0,1575.0,4724.0,6178.0,3555.0,2471.0,2380.0,2388.0,2691.0,2685.0,2891.0,3349.0,4187.0,4999.0,3134.0,2776.0,2681.0,2285.0,995.0,사당2동,동작구,서울
8284,2023-11-08,1120069,7092.0,19.0,1.0,0.0,0.0,49.0,170.0,294.0,830.0,802.0,498.0,314.0,292.0,292.0,361.0,364.0,328.0,436.0,464.0,370.0,288.0,180.0,285.0,330.0,125.0,신대방1동,동작구,서울
8285,2023-11-08,1120065,6851.0,5.0,3.0,3.0,3.0,0.0,102.0,325.0,699.0,767.0,516.0,394.0,369.0,337.0,318.0,311.0,326.0,405.0,400.0,479.0,315.0,269.0,210.0,205.0,90.0,사당3동,동작구,서울
8286,2023-11-08,1120053,66398.0,235.0,27.0,8.0,15.0,95.0,868.0,2061.0,6167.0,7190.0,4395.0,3027.0,2606.0,2751.0,2973.0,3288.0,3442.0,4560.0,5331.0,5087.0,3314.0,2808.0,2645.0,2243.0,1262.0,상도1동,동작구,서울
8287,2023-11-08,1120072,66311.0,197.0,16.0,9.0,8.0,149.0,1305.0,2207.0,6016.0,8168.0,4302.0,2677.0,2298.0,2579.0,2910.0,2522.0,2682.0,3334.0,4417.0,5493.0,3602.0,3148.0,3296.0,3486.0,1490.0,노량진1동,동작구,서울
8288,2023-11-08,1120070,17308.0,38.0,8.0,4.0,3.0,65.0,222.0,474.0,1459.0,1629.0,1006.0,791.0,796.0,786.0,726.0,871.0,918.0,1289.0,1631.0,2003.0,863.0,623.0,505.0,403.0,195.0,신대방2동,동작구,서울
8289,2023-11-08,1120068,49105.0,102.0,0.0,2.0,0.0,46.0,868.0,1895.0,5602.0,7515.0,4208.0,2500.0,1997.0,2112.0,1994.0,2000.0,2551.0,2776.0,3010.0,3516.0,1896.0,1394.0,1337.0,1247.0,537.0,대방동,동작구,서울
8290,2023-11-08,1120067,4364.0,0.0,2.0,3.0,2.0,1.0,34.0,226.0,659.0,614.0,390.0,258.0,187.0,168.0,184.0,177.0,248.0,316.0,248.0,248.0,153.0,84.0,75.0,57.0,30.0,사당5동,동작구,서울
8291,2023-11-08,1120066,13853.0,22.0,0.0,0.0,2.0,3.0,268.0,660.0,1890.0,2662.0,1469.0,735.0,638.0,655.0,628.0,525.0,520.0,659.0,566.0,642.0,411.0,338.0,279.0,201.0,80.0,사당4동,동작구,서울
8292,2023-11-08,1120063,9248.0,96.0,46.0,32.0,29.0,24.0,116.0,230.0,681.0,835.0,497.0,306.0,299.0,350.0,385.0,392.0,473.0,527.0,575.0,755.0,640.0,476.0,530.0,620.0,334.0,사당1동,동작구,서울
8293,2023-11-08,1120056,7376.0,4.0,0.0,0.0,0.0,41.0,178.0,406.0,1067.0,1116.0,629.0,429.0,354.0,365.0,340.0,331.0,376.0,374.0,360.0,377.0,234.0,139.0,131.0,89.0,36.0,상도4동,동작구,서울
8294,2023-11-08,1120055,8569.0,19.0,4.0,7.0,2.0,89.0,172.0,358.0,943.0,1131.0,687.0,417.0,405.0,374.0,424.0,395.0,442.0,510.0,448.0,460.0,409.0,284.0,278.0,223.0,88.0,상도3동,동작구,서울
8295,2023-11-07,1120073,55789.0,183.0,23.0,7.0,6.0,13.0,581.0,1499.0,4695.0,6032.0,3684.0,2395.0,2270.0,2385.0,2554.0,2446.0,2751.0,3452.0,4076.0,5283.0,3025.0,2671.0,2540.0,2241.0,977.0,사당2동,동작구,서울
8296,2023-11-07,1120069,6582.0,21.0,1.0,0.0,0.0,46.0,151.0,297.0,803.0,791.0,486.0,307.0,316.0,302.0,270.0,285.0,299.0,410.0,510.0,418.0,250.0,167.0,204.0,178.0,70.0,신대방1동,동작구,서울
8297,2023-11-07,1120065,6868.0,10.0,7.0,2.0,2.0,0.0,97.0,334.0,742.0,736.0,489.0,370.0,359.0,311.0,335.0,310.0,342.0,456.0,412.0,436.0,349.0,282.0,220.0,181.0,86.0,사당3동,동작구,서울
8298,2023-11-07,1120053,66482.0,235.0,15.0,8.0,12.0,102.0,857.0,2126.0,6162.0,7241.0,4437.0,3017.0,2596.0,2565.0,2803.0,3251.0,3269.0,4789.0,5398.0,5211.0,3477.0,2769.0,2782.0,2180.0,1180.0,상도1동,동작구,서울
8299,2023-11-07,1120072,65141.0,211.0,17.0,8.0,9.0,149.0,1314.0,2247.0,6197.0,8288.0,4342.0,2583.0,2127.0,2478.0,2635.0,2561.0,2653.0,3233.0,4069.0,5351.0,3551.0,3082.0,3279.0,3389.0,1368.0,노량진1동,동작구,서울
8300,2023-11-07,1120070,17195.0,40.0,8.0,4.0,3.0,57.0,237.0,497.0,1434.0,1663.0,1016.0,835.0,789.0,720.0,728.0,809.0,934.0,1217.0,1588.0,1973.0,807.0,665.0,501.0,488.0,182.0,신대방2동,동작구,서울
8301,2023-11-07,1120068,48812.0,91.0,0.0,2.0,1.0,51.0,852.0,1913.0,5770.0,7526.0,4186.0,2430.0,1919.0,2022.0,1885.0,1961.0,2191.0,3053.0,2974.0,3631.0,1873.0,1461.0,1282.0,1234.0,504.0,대방동,동작구,서울
8302,2023-11-07,1120067,4431.0,1.0,2.0,2.0,0.0,1.0,45.0,257.0,634.0,623.0,382.0,222.0,196.0,195.0,184.0,147.0,215.0,390.0,228.0,242.0,131.0,140.0,91.0,64.0,39.0,사당5동,동작구,서울
8303,2023-11-07,1120066,13878.0,21.0,1.0,0.0,2.0,4.0,268.0,656.0,1933.0,2677.0,1478.0,746.0,585.0,664.0,591.0,520.0,498.0,632.0,611.0,632.0,373.0,332.0,309.0,259.0,86.0,사당4동,동작구,서울
8304,2023-11-07,1120063,8980.0,95.0,60.0,28.0,25.0,25.0,110.0,244.0,609.0,891.0,546.0,292.0,286.0,309.0,332.0,371.0,400.0,518.0,558.0,808.0,618.0,491.0,511.0,528.0,325.0,사당1동,동작구,서울
8305,2023-11-07,1120056,7344.0,5.0,0.0,0.0,0.0,39.0,168.0,402.0,1072.0,1140.0,637.0,425.0,337.0,336.0,365.0,336.0,310.0,447.0,333.0,355.0,237.0,167.0,117.0,77.0,39.0,상도4동,동작구,서울
8306,2023-11-07,1120055,8535.0,14.0,9.0,2.0,2.0,70.0,180.0,382.0,962.0,1060.0,676.0,423.0,345.0,409.0,390.0,387.0,364.0,511.0,425.0,530.0,441.0,354.0,256.0,250.0,93.0,상도3동,동작구,서울
8307,2023-11-07,1120054,22450.0,56.0,15.0,7.0,10.0,76.0,443.0,892.0,2269.0,3206.0,1831.0,1161.0,965.0,1043.0,1074.0,966.0,971.0,1285.0,1504.0,1533.0,1024.0,712.0,643.0,517.0,247.0,상도2동,동작구,서울
8308,2023-11-07,1120052,14630.0,88.0,35.0,24.0,22.0,65.0,181.0,306.0,702.0,1026.0,749.0,544.0,514.0,554.0,631.0,655.0,764.0,865.0,1112.0,1631.0,1135.0,824.0,832.0,964.0,407.0,노량진2동,동작구,서울
8309,2023-11-07,1120071,32484.0,130.0,6.0,0.0,0.0,24.0,351.0,878.0,2559.0,2726.0,1717.0,1610.0,1485.0,1470.0,1347.0,1766.0,2078.0,2433.0,3025.0,2563.0,1579.0,1505.0,1398.0,1245.0,589.0,흑석동,동작구,서울
8310,2023-11-06,1120054,21529.0,55.0,10.0,7.0,9.0,77.0,400.0,879.0,2359.0,3016.0,1729.0,1145.0,1031.0,970.0,997.0,960.0,1118.0,1235.0,1278.0,1455.0,876.0,650.0,592.0,455.0,226.0,상도2동,동작구,서울
8311,2023-11-06,1120052,14071.0,92.0,29.0,14.0,15.0,74.0,164.0,298.0,737.0,1050.0,666.0,548.0,500.0,562.0,587.0,548.0,701.0,883.0,1099.0,1628.0,1067.0,768.0,861.0,849.0,331.0,노량진2동,동작구,서울
8312,2023-11-06,1120071,31194.0,92.0,2.0,0.0,0.0,14.0,395.0,917.0,2409.0,2610.0,1673.0,1392.0,1293.0,1427.0,1427.0,1604.0,2062.0,2337.0,2904.0,2586.0,1729.0,1381.0,1276.0,1132.0,532.0,흑석동,동작구,서울
8313,2023-11-06,1120073,52261.0,118.0,18.0,3.0,4.0,13.0,590.0,1568.0,4515.0,5814.0,3341.0,2164.0,2170.0,2238.0,2404.0,2259.0,2473.0,3007.0,3570.0,5381.0,3143.0,2478.0,2336.0,1884.0,770.0,사당2동,동작구,서울
8314,2023-11-06,1120069,6607.0,6.0,0.0,0.0,0.0,45.0,141.0,303.0,833.0,820.0,463.0,298.0,270.0,332.0,291.0,273.0,311.0,404.0,446.0,427.0,280.0,170.0,183.0,244.0,67.0,신대방1동,동작구,서울
8315,2023-11-06,1120065,6999.0,7.0,5.0,2.0,2.0,0.0,104.0,336.0,703.0,738.0,500.0,398.0,375.0,317.0,357.0,335.0,381.0,401.0,418.0,490.0,392.0,233.0,265.0,170.0,70.0,사당3동,동작구,서울
8316,2023-11-06,1120053,63933.0,210.0,25.0,5.0,11.0,95.0,816.0,2058.0,5986.0,6889.0,4137.0,2747.0,2436.0,2637.0,2879.0,2925.0,3243.0,4570.0,5247.0,5066.0,3408.0,2531.0,2700.0,2128.0,1184.0,상도1동,동작구,서울
8317,2023-11-06,1120072,61215.0,172.0,19.0,7.0,7.0,141.0,1225.0,2154.0,5801.0,7754.0,4214.0,2457.0,2125.0,2499.0,2440.0,2281.0,2446.0,3016.0,3992.0,5021.0,3505.0,2759.0,3023.0,3045.0,1112.0,노량진1동,동작구,서울
8318,2023-11-06,1120070,16793.0,36.0,5.0,2.0,6.0,65.0,228.0,500.0,1421.0,1584.0,998.0,767.0,732.0,689.0,668.0,815.0,1108.0,1043.0,1495.0,2158.0,882.0,551.0,508.0,369.0,163.0,신대방2동,동작구,서울
8319,2023-11-06,1120068,47003.0,94.0,1.0,2.0,0.0,41.0,844.0,1909.0,5543.0,7099.0,4112.0,2270.0,1897.0,2146.0,1817.0,1812.0,2413.0,2768.0,2750.0,3548.0,1897.0,1305.0,1196.0,1111.0,428.0,대방동,동작구,서울
8320,2023-11-06,1120067,4219.0,4.0,1.0,2.0,0.0,3.0,45.0,239.0,612.0,542.0,392.0,227.0,193.0,177.0,179.0,148.0,283.0,286.0,234.0,209.0,147.0,100.0,87.0,75.0,34.0,사당5동,동작구,서울
8321,2023-11-06,1120066,13372.0,15.0,0.0,0.0,1.0,4.0,254.0,672.0,1894.0,2605.0,1401.0,661.0,624.0,619.0,552.0,487.0,526.0,576.0,579.0,633.0,394.0,315.0,283.0,213.0,64.0,사당4동,동작구,서울
8322,2023-11-06,1120063,8641.0,58.0,50.0,15.0,21.0,13.0,101.0,247.0,635.0,837.0,479.0,290.0,292.0,350.0,329.0,323.0,442.0,519.0,513.0,832.0,580.0,534.0,454.0,455.0,272.0,사당1동,동작구,서울
8323,2023-11-06,1120056,6940.0,3.0,0.0,0.0,0.0,43.0,152.0,382.0,1021.0,1059.0,656.0,385.0,342.0,353.0,344.0,309.0,350.0,354.0,309.0,316.0,196.0,142.0,116.0,79.0,29.0,상도4동,동작구,서울
8324,2023-11-06,1120055,8236.0,17.0,6.0,3.0,3.0,64.0,214.0,341.0,971.0,1078.0,680.0,409.0,357.0,350.0,327.0,325.0,394.0,478.0,428.0,528.0,415.0,270.0,273.0,209.0,96.0,상도3동,동작구,서울
8325,2023-11-05,1120054,10957.0,20.0,7.0,3.0,7.0,17.0,171.0,263.0,351.0,583.0,830.0,804.0,715.0,916.0,970.0,843.0,752.0,776.0,648.0,613.0,450.0,462.0,323.0,304.0,129.0,상도2동,동작구,서울
8326,2023-11-05,1120052,8430.0,48.0,23.0,16.0,11.0,21.0,82.0,155.0,158.0,307.0,411.0,470.0,429.0,504.0,585.0,556.0,611.0,626.0,587.0,606.0,492.0,533.0,512.0,479.0,208.0,노량진2동,동작구,서울
8327,2023-11-05,1120071,14900.0,55.0,0.0,0.0,0.0,3.0,171.0,242.0,390.0,622.0,776.0,936.0,909.0,1466.0,1143.0,1105.0,1095.0,1229.0,1130.0,826.0,729.0,623.0,526.0,610.0,314.0,흑석동,동작구,서울
8328,2023-11-05,1120073,28731.0,67.0,11.0,6.0,1.0,4.0,302.0,544.0,601.0,1058.0,1591.0,1623.0,1649.0,2041.0,2209.0,2218.0,2211.0,2251.0,2012.0,1796.0,1747.0,1695.0,1436.0,1087.0,571.0,사당2동,동작구,서울
8329,2023-11-05,1120069,4117.0,7.0,0.0,0.0,0.0,13.0,60.0,87.0,133.0,197.0,289.0,313.0,342.0,303.0,337.0,362.0,344.0,286.0,236.0,189.0,127.0,120.0,217.0,110.0,45.0,신대방1동,동작구,서울
8330,2023-11-05,1120065,3509.0,13.0,1.0,2.0,0.0,2.0,38.0,77.0,105.0,196.0,262.0,291.0,294.0,266.0,242.0,255.0,237.0,250.0,220.0,179.0,166.0,142.0,123.0,98.0,50.0,사당3동,동작구,서울
8331,2023-11-05,1120053,30226.0,75.0,17.0,5.0,8.0,20.0,415.0,654.0,854.0,1536.0,1972.0,2170.0,1949.0,2955.0,2445.0,2086.0,2104.0,2079.0,2019.0,1704.0,1309.0,1194.0,1093.0,986.0,577.0,상도1동,동작구,서울
8332,2023-11-05,1120072,38644.0,132.0,20.0,2.0,9.0,29.0,510.0,802.0,970.0,1556.0,2062.0,2406.0,2471.0,2740.0,2964.0,2686.0,2759.0,2697.0,2588.0,2643.0,2186.0,2203.0,1847.0,1547.0,815.0,노량진1동,동작구,서울
8333,2023-11-05,1120070,7678.0,15.0,4.0,2.0,2.0,22.0,87.0,162.0,232.0,342.0,472.0,494.0,522.0,639.0,520.0,584.0,584.0,686.0,561.0,451.0,380.0,341.0,250.0,207.0,119.0,신대방2동,동작구,서울
8334,2023-11-05,1120068,24509.0,41.0,0.0,0.0,3.0,9.0,358.0,576.0,749.0,1339.0,1714.0,1904.0,1937.0,2152.0,1941.0,1770.0,1665.0,1829.0,1537.0,1388.0,1050.0,881.0,769.0,607.0,290.0,대방동,동작구,서울
8335,2023-11-05,1120067,2139.0,0.0,0.0,0.0,0.0,2.0,24.0,66.0,69.0,145.0,199.0,209.0,193.0,193.0,186.0,189.0,131.0,126.0,116.0,104.0,63.0,42.0,37.0,31.0,14.0,사당5동,동작구,서울
8336,2023-11-05,1120066,6482.0,0.0,0.0,0.0,0.0,1.0,118.0,209.0,279.0,423.0,595.0,594.0,523.0,586.0,551.0,481.0,464.0,403.0,289.0,266.0,196.0,168.0,167.0,125.0,44.0,사당4동,동작구,서울
8337,2023-11-05,1120063,5576.0,148.0,22.0,19.0,8.0,14.0,50.0,89.0,102.0,183.0,232.0,278.0,258.0,310.0,369.0,318.0,344.0,387.0,423.0,414.0,365.0,387.0,321.0,328.0,207.0,사당1동,동작구,서울
8338,2023-11-05,1120056,3862.0,1.0,0.0,0.0,0.0,10.0,73.0,120.0,149.0,247.0,354.0,362.0,273.0,338.0,335.0,274.0,261.0,259.0,243.0,208.0,126.0,103.0,62.0,45.0,19.0,상도4동,동작구,서울
8339,2023-11-05,1120055,5344.0,8.0,5.0,2.0,3.0,13.0,64.0,151.0,159.0,250.0,370.0,327.0,358.0,410.0,505.0,406.0,322.0,456.0,324.0,328.0,247.0,238.0,172.0,165.0,61.0,상도3동,동작구,서울
8340,2023-11-04,1120054,15988.0,22.0,8.0,4.0,6.0,45.0,329.0,450.0,618.0,1010.0,1180.0,1124.0,1246.0,1213.0,1270.0,1152.0,1100.0,1133.0,1032.0,810.0,588.0,513.0,479.0,424.0,232.0,상도2동,동작구,서울
8341,2023-11-04,1120052,12006.0,120.0,42.0,22.0,21.0,38.0,132.0,227.0,289.0,452.0,522.0,559.0,580.0,743.0,787.0,734.0,788.0,931.0,906.0,905.0,718.0,657.0,718.0,704.0,411.0,노량진2동,동작구,서울
8342,2023-11-04,1120071,20423.0,71.0,0.0,0.0,0.0,8.0,289.0,382.0,682.0,946.0,1190.0,1328.0,1492.0,1696.0,1547.0,1424.0,1490.0,1408.0,1498.0,1293.0,828.0,827.0,797.0,717.0,510.0,흑석동,동작구,서울
8343,2023-11-04,1120073,43677.0,149.0,35.0,5.0,10.0,7.0,470.0,779.0,1135.0,1941.0,2366.0,2491.0,2858.0,3088.0,3404.0,3245.0,3221.0,3416.0,3321.0,2621.0,2184.0,2054.0,1949.0,1937.0,991.0,사당2동,동작구,서울
8344,2023-11-04,1120069,5013.0,20.0,1.0,0.0,0.0,44.0,127.0,136.0,166.0,299.0,382.0,375.0,369.0,415.0,440.0,295.0,304.0,313.0,366.0,233.0,193.0,119.0,206.0,138.0,72.0,신대방1동,동작구,서울
8345,2023-11-04,1120065,4818.0,11.0,9.0,2.0,3.0,0.0,51.0,116.0,150.0,352.0,376.0,315.0,390.0,435.0,335.0,346.0,338.0,304.0,329.0,266.0,181.0,149.0,165.0,137.0,58.0,사당3동,동작구,서울
8346,2023-11-04,1120053,43341.0,117.0,20.0,10.0,5.0,44.0,610.0,997.0,1520.0,2451.0,3034.0,2927.0,3202.0,3377.0,3435.0,3148.0,3072.0,2902.0,3063.0,2595.0,1707.0,1526.0,1471.0,1240.0,868.0,상도1동,동작구,서울
8347,2023-11-04,1120072,56221.0,211.0,16.0,9.0,6.0,84.0,1015.0,1227.0,1638.0,2462.0,2849.0,2975.0,3201.0,3778.0,3676.0,3577.0,3632.0,4082.0,4454.0,4040.0,2942.0,2845.0,3128.0,2890.0,1484.0,노량진1동,동작구,서울
8348,2023-11-04,1120070,11118.0,53.0,11.0,5.0,4.0,28.0,133.0,244.0,321.0,564.0,664.0,733.0,808.0,880.0,845.0,818.0,726.0,895.0,863.0,703.0,509.0,447.0,369.0,328.0,167.0,신대방2동,동작구,서울
8349,2023-11-04,1120068,34631.0,51.0,1.0,1.0,0.0,25.0,641.0,940.0,1337.0,2310.0,2405.0,2305.0,2477.0,2851.0,2718.0,2397.0,2405.0,2619.0,2406.0,1879.0,1229.0,1181.0,1037.0,944.0,472.0,대방동,동작구,서울
8350,2023-11-04,1120067,3069.0,1.0,2.0,2.0,1.0,2.0,30.0,92.0,136.0,247.0,282.0,253.0,232.0,260.0,267.0,218.0,203.0,172.0,213.0,179.0,93.0,61.0,43.0,59.0,21.0,사당5동,동작구,서울
8351,2023-11-04,1120066,9766.0,2.0,0.0,0.0,2.0,0.0,193.0,343.0,491.0,863.0,920.0,839.0,806.0,798.0,770.0,686.0,561.0,546.0,598.0,403.0,260.0,219.0,237.0,164.0,65.0,사당4동,동작구,서울
8352,2023-11-04,1120063,7380.0,208.0,56.0,26.0,25.0,22.0,90.0,132.0,170.0,304.0,312.0,335.0,359.0,439.0,432.0,427.0,428.0,538.0,478.0,472.0,454.0,444.0,409.0,423.0,397.0,사당1동,동작구,서울
8353,2023-11-04,1120056,5610.0,3.0,0.0,0.0,0.0,22.0,107.0,177.0,263.0,425.0,494.0,465.0,457.0,493.0,460.0,385.0,372.0,392.0,312.0,279.0,161.0,133.0,90.0,84.0,36.0,상도4동,동작구,서울
8354,2023-11-04,1120055,7258.0,23.0,3.0,2.0,3.0,42.0,119.0,200.0,262.0,465.0,515.0,477.0,512.0,547.0,581.0,514.0,455.0,475.0,499.0,391.0,281.0,319.0,240.0,230.0,103.0,상도3동,동작구,서울
8355,2023-11-03,1120054,22594.0,79.0,18.0,8.0,11.0,87.0,449.0,841.0,2158.0,2981.0,1729.0,1187.0,1108.0,1131.0,1054.0,1057.0,1114.0,1306.0,1543.0,1602.0,962.0,673.0,649.0,553.0,294.0,상도2동,동작구,서울
8356,2023-11-03,1120052,15099.0,150.0,60.0,33.0,24.0,72.0,171.0,355.0,689.0,1019.0,673.0,534.0,572.0,623.0,710.0,672.0,811.0,965.0,1232.0,1533.0,1076.0,781.0,874.0,944.0,526.0,노량진2동,동작구,서울
8357,2023-11-03,1120071,32079.0,166.0,4.0,0.0,0.0,18.0,370.0,864.0,2411.0,2559.0,1683.0,1370.0,1524.0,1499.0,1549.0,1967.0,2262.0,2282.0,2935.0,2512.0,1671.0,1271.0,1344.0,1109.0,709.0,흑석동,동작구,서울
8358,2023-11-03,1120073,58377.0,318.0,33.0,18.0,4.0,14.0,593.0,1490.0,4421.0,5901.0,3513.0,2412.0,2412.0,2876.0,2750.0,2770.0,3167.0,3499.0,4407.0,5485.0,3057.0,2619.0,2584.0,2550.0,1484.0,사당2동,동작구,서울
8359,2023-11-03,1120069,6690.0,11.0,0.0,0.0,0.0,50.0,158.0,280.0,804.0,761.0,475.0,327.0,320.0,334.0,295.0,303.0,358.0,415.0,480.0,413.0,294.0,165.0,157.0,202.0,88.0,신대방1동,동작구,서울
8360,2023-11-03,1120065,7048.0,8.0,8.0,4.0,3.0,0.0,101.0,307.0,705.0,698.0,494.0,363.0,398.0,371.0,340.0,346.0,429.0,433.0,495.0,476.0,341.0,222.0,232.0,185.0,89.0,사당3동,동작구,서울
8361,2023-11-03,1120053,64602.0,263.0,27.0,12.0,12.0,94.0,840.0,2033.0,5738.0,6949.0,4394.0,2883.0,2840.0,2876.0,3222.0,3387.0,3400.0,4120.0,5366.0,5029.0,3196.0,2418.0,2310.0,1936.0,1257.0,상도1동,동작구,서울
8362,2023-11-03,1120072,67721.0,327.0,26.0,20.0,8.0,148.0,1304.0,2192.0,5826.0,7453.0,4196.0,2660.0,2310.0,2624.0,3159.0,2724.0,3126.0,3604.0,4713.0,5473.0,3878.0,3058.0,3366.0,3603.0,1923.0,노량진1동,동작구,서울
8363,2023-11-03,1120070,16904.0,39.0,6.0,5.0,4.0,50.0,216.0,482.0,1384.0,1550.0,987.0,724.0,739.0,820.0,803.0,859.0,1171.0,1092.0,1594.0,1908.0,761.0,564.0,516.0,439.0,191.0,신대방2동,동작구,서울
8364,2023-11-03,1120068,49286.0,148.0,0.0,1.0,1.0,46.0,867.0,1871.0,5399.0,7020.0,4068.0,2342.0,2005.0,2082.0,2056.0,2054.0,2402.0,3326.0,3099.0,3727.0,2142.0,1423.0,1359.0,1233.0,615.0,대방동,동작구,서울
8365,2023-11-03,1120067,4669.0,5.0,5.0,5.0,1.0,1.0,43.0,225.0,628.0,647.0,360.0,246.0,227.0,223.0,254.0,210.0,388.0,253.0,275.0,232.0,162.0,99.0,86.0,66.0,28.0,사당5동,동작구,서울
8366,2023-11-03,1120066,14033.0,21.0,2.0,1.0,1.0,4.0,240.0,619.0,1756.0,2522.0,1441.0,768.0,648.0,658.0,683.0,603.0,587.0,629.0,745.0,708.0,439.0,332.0,322.0,216.0,88.0,사당4동,동작구,서울
