GID,위도,경도,생활인구수,지하철역까지거리(m),격자_내_정류장수,법정동명,법정동_주민등록인구수,반경150m_정류장수,반경300m_정류장수,반경400m_정류장수,노선(수),"인가대수(대, 합계)","배차간격(분, 평균)","최소배차(분, 평균)","최대배차(분, 평균)",총하차인원_lr
다사493448,37.50152763,126.9269627,392,229.78,0,대방동,34112,2,8,18,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,10152.246992440998
다사498449,37.50245626,126.9326124,283,493.0,0,상도동,114034,3,9,17,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,12096.162169447647
다사501442,37.49616325,126.9360539,296,796.25,0,상도동,114034,4,16,30,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,7520.351487209764
다사490452,37.5051164,126.923541,292,111.89,0,대방동,34112,4,16,22,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,12051.677989419688
다사511454,37.50703261,126.9472865,773,475.36,0,노량진동,30270,7,14,30,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,6414.361733551044
다사534422,37.47830896,126.9735114,473,740.34,0,사당동,95821,0,2,3,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,10330.022921807391
다사534433,37.4882236,126.9734418,450,443.8,0,사당동,95821,3,16,22,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,9904.876401863097
다사503447,37.50068065,126.9382826,319,467.66,0,상도동,114034,0,8,14,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,10895.054893468548
다사492449,37.50242346,126.9258245,436,367.63,0,대방동,34112,2,8,17,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,9237.183117061868
다사499451,37.50426433,126.9337302,248,471.5,0,상도동,114034,0,12,19,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,10140.952759370242
다사539422,37.47833402,126.9791662,253,295.43,0,사당동,95821,0,7,14,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,11912.059983075507
다사503441,37.49527271,126.9383231,321,1019.28,0,상도동,114034,5,15,25,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,7791.040808680633
다사529429,37.48459294,126.9678117,240,291.04,0,사당동,95821,6,14,19,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,14773.46164771808
다사515448,37.50164575,126.9518517,252,367.03,0,상도1동,9802,0,8,19,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,7912.759809212746
다사514450,37.50344314,126.9507072,411,253.92,0,상도1동,9802,2,10,23,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,8011.466801794513
다사480440,37.49424482,126.9123121,511,530.88,0,신대방동,45025,3,11,12,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,10042.0204124076
다사518438,37.49264819,126.9553111,417,427.34,0,상도동,114034,3,9,16,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,11991.61834350445
다사507451,37.50430737,126.942781,596,336.67,0,상도동,114034,3,14,31,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,7806.007010927018
다사510450,37.50342201,126.9461818,319,171.0,0,상도동,114034,8,21,25,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,15541.18997088399
다사503458,37.51059519,126.9382083,309,643.44,0,노량진동,30270,0,3,13,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,7657.145423837088
다사501443,37.49706458,126.9360471,260,751.01,0,상도동,114034,2,12,26,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,7661.68976700619
다사475432,37.48700599,126.9067131,603,547.44,0,신대방동,45025,2,10,16,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,7672.455888064511
다사498445,37.49885097,126.9326397,323,401.78,0,상도동,114034,5,15,26,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,11607.670157570157
다사501448,37.50157119,126.9360132,329,450.67,0,상도동,114034,2,8,16,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,11692.4298185058
다사534423,37.47921029,126.973505,347,644.77,0,사당동,95821,0,0,2,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,11900.463121753899
다사500442,37.49615785,126.9349226,284,711.67,0,상도동,114034,3,21,31,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,7445.499105091925
다사528455,37.50802237,126.966514,572,290.98,0,흑석동,30047,5,9,10,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,12582.939296677168
다사524433,37.48817264,126.9621306,321,881.79,0,사당동,95821,4,7,19,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,8852.45893748411
다사532428,37.48370684,126.9712113,281,109.48,0,사당동,95821,5,10,18,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,15209.700987477454
다사540425,37.481043,126.9802785,269,514.71,0,사당동,95821,1,6,13,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,11220.167225763302
다사477433,37.48791865,126.9089682,263,382.75,0,신대방동,45025,3,8,19,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,10568.986103766205
다사515441,37.49533647,126.9518978,437,185.39,0,상도동,114034,0,4,8,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,13472.634730229232
다사482442,37.49605869,126.9145605,341,313.23,0,신대방동,45025,4,14,22,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,10639.17769729774
다사491437,37.4916021,126.9247761,392,177.31,0,신대방동,45025,7,15,19,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,13950.619703649585
다사499452,37.50516565,126.9337233,288,469.03,0,대방동,34112,4,10,16,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,11048.800536121504
다사516441,37.49534171,126.953029,312,115.64,0,상도동,114034,3,4,9,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,16317.762198293103
다사501452,37.50517648,126.9359861,471,270.59,0,상도동,114034,5,17,20,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,13229.424072667729
다사541443,37.49727193,126.9812973,257,707.0,0,동작동,5504,0,4,11,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,7451.683188633715
다사497449,37.50245082,126.9314811,276,418.65,0,상도동,114034,0,9,13,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,11773.710197920229
다사474433,37.48790162,126.9055749,276,532.28,0,신대방동,45025,2,8,15,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,9909.84954572404
다사475431,37.48610467,126.9067203,444,502.72,0,신대방동,45025,0,12,16,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,7726.7739227285
다사538421,37.47742769,126.9780415,243,331.91,0,사당동,95821,2,3,8,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,14407.901336215533
다사495457,37.50965048,126.9291635,539,405.68,0,대방동,34112,2,9,15,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,8928.436815526959
다사514444,37.49803519,126.9507468,251,323.43,0,상도동,114034,2,6,11,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,14227.270642284742
다사497444,37.49794421,126.9315153,316,351.38,0,상도동,114034,4,19,26,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,11499.671310032512
다사490455,37.50782036,126.9235202,291,240.78,0,대방동,34112,1,15,26,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,8228.149071110149
다사491450,37.50331928,126.9246862,421,330.51,0,대방동,34112,3,11,17,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,10316.827008561346
다사515458,37.51065899,126.9517858,397,259.19,0,본동,10520,4,19,24,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,9419.23018571225
다사520448,37.50167186,126.9575083,284,691.6,0,흑석동,30047,0,3,14,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,7221.270986499649
다사534426,37.48191428,126.9734861,332,373.04,0,사당동,95821,0,7,9,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,12228.149013423219
다사532432,37.48731216,126.9711859,521,291.87,0,사당동,95821,0,12,20,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,8961.078363893896
다사534434,37.48912493,126.9734355,584,534.4,0,사당동,95821,2,18,22,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,7947.335754535206
다사531436,37.49091241,126.9700293,349,698.64,0,사당동,95821,2,5,9,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,11161.288862036741
다사540431,37.48645099,126.980241,259,142.43,0,사당동,95821,0,12,20,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,11514.004540573529
다사531423,37.47919512,126.9701121,518,617.07,0,사당동,95821,0,0,0,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,11584.057898438097
다사504443,37.49708073,126.9394409,285,864.13,0,상도동,114034,4,13,24,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,8586.400992586912
다사514462,37.51425903,126.9506279,613,286.56,0,본동,10520,0,9,16,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,7128.484257838498
다사509441,37.49530478,126.9451104,240,760.71,0,상도동,114034,1,13,22,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,8162.632108649188
다사530424,37.48009137,126.9689747,309,544.68,0,사당동,95821,0,2,3,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,12604.219215142923
다사515440,37.49443514,126.9519044,290,254.51,0,상도동,114034,0,4,8,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,13892.120092949122
다사495442,37.49613066,126.9292665,528,409.37,0,신대방동,45025,2,15,22,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,7658.878912318871
다사512453,37.50613657,126.9484246,327,374.48,0,상도동,114034,2,22,32,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,8566.083878998435
다사501446,37.49976854,126.9360268,264,623.37,0,상도동,114034,0,4,17,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,9262.30533589601
다사511456,37.50883525,126.9472732,347,595.2,0,노량진동,30270,4,12,21,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,8533.164928008911
다사518446,37.4998588,126.9552587,369,424.83,0,상도동,114034,1,6,11,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,12219.163977827597
다사532427,37.48280551,126.9712177,339,209.55,0,사당동,95821,0,7,15,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,11707.26950377148
다사502456,37.50878716,126.9370904,285,470.39,0,노량진동,30270,0,2,7,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,10470.638944862141
다사515457,37.50975767,126.9517924,679,350.0,0,본동,10520,4,14,26,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,6428.309598343911
다사506449,37.50249939,126.9416631,396,349.55,0,상도동,114034,2,9,25,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,9656.957094949654
다사513453,37.50614185,126.949556,253,398.76,0,상도동,114034,2,17,31,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,8920.84204187533
다사529428,37.48369161,126.9678181,334,310.71,0,사당동,95821,2,12,18,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,11737.846890955425
다사518439,37.49354951,126.9553046,365,334.72,0,상도동,114034,0,7,14,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,11463.57910067258
다사525436,37.49088177,126.9632423,393,977.74,0,사당동,95821,0,8,12,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,7116.491922488609
다사500450,37.50336843,126.9348683,243,401.75,0,상도동,114034,3,15,20,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,12381.812889537889
다사532425,37.48100285,126.9712304,342,409.91,0,사당동,95821,0,0,4,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,12964.891023121581
다사491454,37.50692456,126.9246586,459,222.07,0,대방동,34112,3,10,23,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,9209.182833217985
다사541435,37.49006128,126.9813472,265,362.4,0,사당동,95821,2,5,11,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,13368.420171618518
다사495443,37.49703198,126.9292596,481,312.38,0,신대방동,45025,5,14,23,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,10181.677839318785
다사514454,37.50704844,126.9506807,322,531.3,0,상도동,114034,6,14,26,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,11351.295116186287
다사512457,37.50974187,126.948398,359,536.91,0,노량진동,30270,0,11,23,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,5759.502393913115
다사508451,37.50431271,126.9439124,366,394.29,0,상도동,114034,4,19,28,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,10396.621926166608
다사506444,37.49799277,126.9416966,462,767.31,0,상도동,114034,2,18,24,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,7092.533269686659
다사538430,37.48553968,126.9779851,254,357.71,0,사당동,95821,1,13,24,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,9747.038567651622
다사515442,37.49623779,126.9518912,295,155.09,0,상도동,114034,3,8,9,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,16307.035362414912
다사532431,37.48641083,126.9711922,266,191.71,0,사당동,95821,1,14,25,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,10551.603880087623
다사521446,37.4998744,126.9586526,287,597.12,0,흑석동,30047,1,9,10,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,9726.229639107552
다사538437,37.491849,126.9779412,275,668.78,0,사당동,95821,0,3,10,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,10200.66869543754
다사536423,37.47922035,126.975767,422,597.37,0,사당동,95821,0,0,2,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,11766.791164937913
다사540424,37.48014166,126.9802847,307,418.16,0,사당동,95821,1,6,9,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,12673.849274819677
다사500451,37.50426975,126.9348615,363,372.8,0,상도동,114034,3,13,24,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,10741.806068371745
다사495441,37.49522933,126.9292733,332,507.62,0,신대방동,45025,0,11,18,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,7804.8264975732145
다사508442,37.49620079,126.9439725,317,812.34,0,상도동,114034,5,12,19,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,10635.070612088637
다사515454,37.5070537,126.9518121,250,583.86,0,상도1동,9802,6,12,23,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,9392.179497594274
다사477435,37.48972129,126.908954,249,452.51,0,신대방동,45025,2,8,13,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,11119.72697568189
다사534425,37.48101295,126.9734924,315,459.63,0,사당동,95821,0,1,7,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,12053.203122241099
다사509443,37.49710743,126.9450971,342,680.12,0,상도동,114034,0,10,14,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,9425.51063968548
다사510444,37.49801407,126.9462217,272,552.49,0,상도동,114034,0,6,10,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,11580.39030033741
다사515459,37.51156032,126.9517792,249,178.74,0,본동,10520,8,18,23,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,13588.300507358455
다사536435,37.49003632,126.9756914,785,670.95,0,사당동,95821,4,9,17,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,8074.887376957258
다사503460,37.51239784,126.9381948,538,605.8,0,노량진동,30270,2,9,13,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,8028.590736886856
다사492445,37.49881818,126.9258521,351,231.41,0,신대방동,45025,3,14,20,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,11009.29289797651
다사501451,37.50427516,126.9359929,243,274.87,0,상도동,114034,6,16,20,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,15156.882073653336
다사509442,37.49620611,126.9451038,417,753.89,0,상도동,114034,0,10,20,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,6927.822251354579
다사526453,37.50620947,126.964264,271,322.74,0,흑석동,30047,0,12,22,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,7994.427048143871
다사527452,37.50531327,126.9654019,482,448.24,0,흑석동,30047,2,9,14,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,9139.895142198724
다사512441,37.49532067,126.9485041,355,465.71,0,상도동,114034,0,0,6,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,12477.276424700238
다사500447,37.50066446,126.9348887,400,590.95,0,상도동,114034,2,11,15,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,10711.952962419644
다사537432,37.48733734,126.9768414,428,451.94,0,사당동,95821,3,11,20,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,10316.494930008052
다사494442,37.49612518,126.9281352,270,399.46,0,신대방동,45025,0,10,18,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,8853.719356914815
다사506460,37.51241393,126.9415892,810,325.5,0,노량진동,30270,4,13,16,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,8894.882940895399
다사510454,37.50702731,126.9461551,633,497.03,0,상도동,114034,5,19,25,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,9536.47920093618
다사480442,37.49604746,126.912298,353,511.31,0,신대방동,45025,5,8,19,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,10445.77276663731
다사506446,37.49979541,126.9416832,425,608.49,0,상도동,114034,3,13,16,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,10893.430910883726
다사497457,37.50966139,126.9314264,299,549.47,0,대방동,34112,3,11,15,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,10115.51060998449
다사497458,37.51056271,126.9314196,434,497.04,0,대방동,34112,2,9,16,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,8689.757989500364
다사524434,37.48907397,126.9621241,534,930.69,0,사당동,95821,4,8,15,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,8336.040514059961
다사538432,37.48734235,126.9779725,444,355.02,0,사당동,95821,0,7,25,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,7514.679890214067
다사491441,37.49520739,126.9247485,261,261.26,0,신대방동,45025,0,7,12,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,11272.41556405736
다사537426,37.48192935,126.9768791,412,594.48,0,사당동,95821,0,8,13,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,9280.634252534746
다사515449,37.50254707,126.9518451,396,344.75,0,상도1동,9802,0,11,18,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,7573.089684778313
다사497443,37.49704289,126.9315221,290,416.39,0,상도동,114034,5,15,28,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,11187.285657357306
다사507449,37.50250473,126.9427944,355,422.23,0,상도동,114034,0,10,28,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,7411.673139451084
다사533425,37.4810079,126.9723614,353,423.89,0,사당동,95821,0,1,6,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,12323.387093714586
다사531427,37.48280044,126.9700866,275,228.42,0,사당동,95821,0,10,18,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,11295.169764191081
다사520438,37.49265859,126.9575735,252,529.21,0,상도동,114034,4,11,14,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,13529.292494172469
다사539436,37.49095266,126.9790786,290,530.64,0,사당동,95821,0,3,12,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,10505.31167841219
다사522448,37.50168223,126.9597709,407,809.6,0,흑석동,30047,4,10,13,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,8757.293915554126
다사479435,37.48973258,126.9112163,302,304.77,0,신대방동,45025,0,3,17,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,9289.205399123168
다사493443,37.49702102,126.9269971,542,318.54,0,신대방동,45025,1,13,21,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,7729.979808144986
다사531425,37.48099778,126.9700993,369,419.88,0,사당동,95821,0,0,5,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,12477.481202196923
다사529433,37.48819826,126.9677862,387,488.11,0,사당동,95821,1,11,20,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,9056.54045751138
다사531434,37.48910975,126.970042,408,500.59,0,사당동,95821,2,6,13,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,11116.782619272346
다사484443,37.4969712,126.9168159,594,185.51,0,신대방동,45025,2,11,26,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,7557.188744186567
다사492459,37.51143666,126.9257554,415,135.22,0,대방동,34112,1,17,24,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,8782.28529733834
다사539431,37.48644601,126.9791099,343,242.2,0,사당동,95821,0,11,25,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,9013.465844847537
다사488445,37.4987961,126.921327,321,164.3,0,대방동,34112,9,15,18,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,15698.206167119612
다사535422,37.47831399,126.9746423,395,647.62,0,사당동,95821,0,2,4,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,11149.136691934602
다사515451,37.50434972,126.9518319,375,383.93,0,상도1동,9802,3,14,16,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,9968.970516781179
다사539439,37.49365665,126.9790598,703,803.55,0,사당동,95821,1,3,7,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,8167.724859663349
다사530428,37.4836967,126.9689492,264,220.08,0,사당동,95821,0,12,18,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,11490.559650656935
다사503453,37.50608858,126.9382421,309,154.57,0,노량진동,30270,2,17,23,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,10078.25061823959
다사537425,37.48102802,126.9768854,285,651.81,0,사당동,95821,0,2,9,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,10476.38173957481
다사507447,37.50070208,126.9428078,609,509.5,0,상도동,114034,1,10,20,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,8032.936443549077
다사538435,37.49004634,126.9779537,398,514.6,0,사당동,95821,2,7,10,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,11901.786986121546
다사536434,37.48913499,126.9756977,344,617.11,0,사당동,95821,5,12,18,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,11546.970703568717
다사509455,37.50792332,126.9450171,468,626.66,0,노량진동,30270,4,14,22,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,7417.071769614364
다사497440,37.49433892,126.9315426,409,574.53,0,상도동,114034,4,16,25,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,9615.603405144277
다사512443,37.49712333,126.9484909,256,465.11,0,상도동,114034,0,0,3,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,13852.835237210782
다사508459,37.51152329,126.9438589,367,269.51,0,노량진동,30270,2,10,17,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,10271.899889216424
다사500445,37.49886182,126.9349023,276,597.29,0,상도동,114034,2,5,17,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,10665.75862343087
다사511446,37.49982201,126.9473397,298,334.37,0,상도동,114034,0,5,14,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,11791.168617338117
다사530437,37.49180866,126.9688918,321,815.57,0,사당동,95821,1,3,5,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,10888.142806095977
다사528451,37.50441706,126.9665397,293,581.11,0,흑석동,30047,1,5,11,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,9387.10525800798
다사516455,37.50796027,126.952937,302,527.26,0,상도동,114034,3,11,20,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,11049.618989519435
다사539430,37.48554468,126.9791162,278,263.93,0,사당동,95821,4,11,21,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,12828.768481112278
다사531426,37.48189911,126.970093,309,322.78,0,사당동,95821,0,0,12,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,11656.512755871661
다사538425,37.48103302,126.9780164,356,593.11,0,사당동,95821,0,0,10,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,10106.596153164937
다사491452,37.50512192,126.9246724,279,197.73,0,대방동,34112,4,15,19,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,12304.42665789593
다사511443,37.49711804,126.9473596,244,563.04,0,상도동,114034,0,0,7,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,12234.86949274872
다사505444,37.49798741,126.9405654,354,774.54,0,상도동,114034,3,17,25,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,8024.120273797262
