NODE_ID,정류소명,X좌표,Y좌표,법정동명
103900288,한양대학교생활과학대학,127.0465029,37.55680349,사근동
103900284,한양대학교제2의학관,127.042131,37.55933134,행당동
103900283,한양대학교정문,127.0421228,37.55777611,행당동
105000004,신답초등학교.청계한신휴플러스,127.044292,37.571753,용답동
105000005,신답초등학교.청계한신휴플러스,127.0447281,37.57175591,용답동
105000229,동대문구청.용두역,127.04015,37.572834,용답동
118000013,보라매역.동작세무서,126.9202814,37.49897187,대방동
119000292,공군호텔,126.9246178,37.51020175,대방동
119000001,동작상떼빌아파트,126.904448,37.486449,신대방동
119000003,신대방현대아파트,126.9114762,37.49528274,신대방동
119000004,보라매공원,126.9162239,37.496899,신대방동
119000005,보라매역.동작세무서,126.9201964,37.4981412,신대방동
119000006,강남중학교,126.9218984,37.50378955,대방동
119000007,현대아파트,126.931437,37.513174,대방동
119000008,현대아파트.유한양행,126.9323737,37.51323685,대방동
119000009,노량진수산시장.CTS기독교TV,126.938456,37.513423,노량진동
119000010,노량진수산시장.CTS기독교TV,126.9388656,37.51348008,노량진동
119000011,노량진역,126.943811,37.513733,노량진동
119000012,노량진역,126.9447115,37.51383259,노량진동
119000013,노들역,126.949256,37.512825,노량진동
119000014,노들역,126.9509622,37.5127342,본동
119000289,갯마을앞,126.9833117,37.49755505,동작동
119000288,정금마을.방배경찰서,126.9826144,37.49423389,동작동
119000287,경문고교.배나무골앞,126.9826229,37.49159122,사당동
119000286,총신대입구역.남성사계시장입구앞,126.9822244,37.48821683,사당동
119000285,사당동우체국앞,126.9819451,37.48322737,사당동
119000284,방배노인종합복지관,126.9818146,37.48067903,사당동
119000020,서울지방병무청앞,126.923275,37.506935,대방동
119000021,공군호텔,126.9245411,37.51001067,대방동
119000022,대방역,126.9263634,37.51258813,대방동
119000023,KT동작지사,126.9356601,37.51303954,노량진동
119000024,노량진역3번출구,126.9418756,37.51349516,노량진동
119000025,노량진역2번출구,126.9434702,37.51390589,노량진동
119000026,사육신공원,126.9463011,37.51336661,노량진동
119000027,사육신공원,126.947977,37.513315,노량진동
119000028,노들역,126.9510505,37.51286531,본동
119000029,노들역,126.951007,37.512565,본동
119000030,흑석동효사정앞,126.9607462,37.51155451,흑석동
119000031,흑석동효사정앞,126.9612375,37.5115729,흑석동
119000032,흑석역.흑석동빗물펌프장,126.9632135,37.50830494,흑석동
119000033,흑석역.명수대현대아파트,126.9650448,37.50749841,흑석동
119000034,흑석역.명수대현대아파트,126.9655922,37.50758507,흑석동
119000035,흑석동명수대현대아파트,126.9662734,37.50734853,흑석동
119000036,비계,126.967675,37.50651,흑석동
119000037,비계,126.9685845,37.506437,흑석동
119000038,흑석동한강현대아파트,126.971748,37.505867,흑석동
119000039,흑석동한강현대아파트,126.971971,37.505609,흑석동
119000040,동작역.국립현충원,126.976865,37.502586,동작동
119000041,동작역.국립현충원,126.9766526,37.5031886,동작동
119000048,사당1동상점가,126.9778215,37.47683189,사당동
119000049,엔지니어링회관,126.9728451,37.47604923,사당동
119000050,서울공업고등학교,126.9223388,37.49977514,대방동
119000051,서울공업고등학교,126.921571,37.49996145,대방동
119000052,대림초등학교,126.926481,37.49960777,대방동
119000053,대림초등학교,126.9261279,37.49985536,대방동
119000054,성대시장,126.9309086,37.49999612,상도동
119000055,성대시장,126.9317049,37.50028324,상도동
119000056,상도초등학교입구,126.9367066,37.50335235,상도동
119000057,상도초등학교입구,126.9357683,37.50295988,상도동
119000058,장승배기역,126.9385221,37.50467614,상도동
119000059,동작문화복지센터.동작보건소,126.9407909,37.50493772,상도동
119000060,동작문화복지센터.동작보건소,126.9417293,37.50532973,상도동
119000061,상도노빌리티아파트,126.9459415,37.50479471,상도동
119000062,상도노빌리티아파트,126.9468675,37.50432696,상도동
119000063,상도터널.노들역3번출구,126.9541122,37.51205669,본동
119000064,상도터널.노들역4번출구,126.9536979,37.51200632,본동
119000065,상도터널상도동,126.9495037,37.50459881,상도1동
119000066,상도터널상도동,126.9495191,37.50385865,상도1동
119000067,상도역,126.9486225,37.50162713,상도1동
119000068,상도역,126.9495197,37.50124906,상도1동
119000069,상도동중앙하이츠빌.상도전통시장,126.951185,37.49881318,상도동
119000070,상도동중앙하이츠빌.상도전통시장,126.9517744,37.49868997,상도동
119000071,숭실대입구역,126.952804,37.49692604,상도동
119000072,숭실대입구역,126.9533492,37.49616661,상도동
119000073,숭실대입구역,126.9537335,37.49646142,상도동
119000074,봉현초등학교,126.9562149,37.4916784,상도동
119000075,봉천고개.관악현대아파트,126.9565953,37.49173261,상도동
119000076,숭실대중문앞,126.957055,37.49515,상도동
119000077,숭실대중문앞,126.9572808,37.49531836,상도동
119000078,숭실대별관앞,126.9602929,37.49463907,상도동
119000079,숭실대별관앞,126.9599068,37.49498474,상도동
119000080,사당5치안센터,126.9656493,37.48902778,사당동
119000081,총신대,126.9661798,37.48874228,사당동
119000082,총신대,126.9664744,37.48785982,사당동
119000083,사당중학교,126.9682728,37.48635563,사당동
119000084,사당중학교,126.9681789,37.48663695,사당동
119000085,남성역,126.9707465,37.48492912,사당동
119000086,남성역,126.9710943,37.48458754,사당동
119000087,남성역골목시장,126.9730148,37.48380429,사당동
119000088,남성역골목시장,126.9727824,37.48367626,사당동
119000089,남성초등학교,126.9785857,37.4840746,사당동
119000090,남성초등학교,126.97843,37.48429923,사당동
119000091,이수역9번출구,126.9798968,37.48444354,사당동
119000092,이수역10번출구,126.9801875,37.48483286,사당동
119000093,신대방삼거리,126.9278411,37.49777487,신대방동
119000094,신대방삼거리,126.9282547,37.49833051,신대방동
119000095,보라매병원입구,126.927191,37.494757,신대방동
119000097,동작구청.노량진초등학교앞,126.9400541,37.51055022,노량진동
119000098,동작구청.노량진초등학교앞,126.940337,37.510453,노량진동
119000099,장성교회,126.9399682,37.50821101,노량진동
119000100,청화병원,126.9400798,37.50724508,노량진동
119000101,중앙대학교,126.961322,37.50816693,흑석동
119000102,중앙대학교,126.9615072,37.50850924,흑석동
119000103,중앙대학교,126.9614383,37.50834522,흑석동
119000104,7호선장승배기역.상도2치안센터,126.9391356,37.50417184,상도동
119000105,7호선장승배기역.상도2치안센터,126.9393255,37.50434045,상도동
119000106,상도2동아이파크.포스코더샵아파트,126.9408309,37.50147931,상도동
119000107,상도2동아이파크.포스코더샵아파트,126.9411385,37.50151368,상도동
119000108,신상도초등학교,126.9435349,37.4993164,상도동
119000109,중앙대후문,126.9536356,37.50480829,상도동
119000110,중앙대후문,126.953431,37.5045505,상도동
119000111,중앙대정문,126.9582944,37.50680989,흑석동
119000112,중앙대중문,126.9572653,37.50664283,흑석동
119000113,중앙대정문,126.9591142,37.50723139,흑석동
119000114,신대방역,126.9123159,37.48737915,신대방동
119000115,신대방역,126.9117427,37.48741715,신대방동
119000116,동작상떼빌아파트,126.9071028,37.48825374,신대방동
119000117,신대방경남아파트,126.907227,37.48842865,신대방동
119000320,사당롯데캐슬골든포레.사당해그린,126.963578,37.492298,사당동
119000123,서울특별시.보라매병원,126.9244804,37.49275543,신대방동
119000124,신상도초등학교,126.9436737,37.49937392,상도동
119000125,상도4동약수맨션,126.94355,37.49794237,상도동
119000126,경향렉스빌.롯데캐슬비엔,126.942914,37.49592954,상도동
119000127,경향렉스빌.롯데캐슬비엔,126.9427353,37.49598532,상도동
119000131,상도4동약수맨션,126.9433569,37.49795904,상도동
119000317,래미안상도3차중문,126.953868,37.499875,상도동
119000316,금양빌딩,126.9535019,37.49950651,상도동
119000134,동작구청정문,126.9400622,37.51237684,노량진동
119000135,상도SH빌아파트상도팰리스후문,126.9539709,37.50265464,상도동
119000136,상도SH빌아파트상도팰리스후문,126.9542926,37.50314151,상도동
119000137,상도3차삼성래미안후문,126.9538227,37.50105476,상도동
119000138,상도3차삼성래미안후문,126.953569,37.50094074,상도동
119000139,상도1동주민센터.상도3차래미안,126.9533572,37.49840616,상도동
119000140,상도1동주민센터.상도3차래미안,126.9532555,37.49822141,상도동
119000290,노들역앞,126.952211,37.513521,본동
119000295,대방역1번출구앞,126.9274743,37.51309751,대방동
119000291,대방역.여의교앞,126.92733,37.514757,대방동
119000294,노들역4번출구앞,126.9533594,37.51245728,본동
119000293,동작실버센터입구.용양봉저정,126.9566106,37.51312088,본동
119000296,사당동대아신협앞,126.9762904,37.48337743,사당동
119000302,사당역9번출구앞,126.9813959,37.47739263,사당동
119000319,사당롯데캐슬골든포레.사당해그린,126.9630718,37.49243659,사당동
119900312,사당솔밭도서관,126.967056,37.48401713,사당동
119900311,효주파크빌,126.9267494,37.50272846,대방동
119900310,남성초등학교입구,126.9769232,37.48375635,사당동
119900308,벽산아파트,126.9218266,37.49773319,신대방동
119900306,정금마을,126.9813618,37.49377731,동작동
119900307,이수힐스테이트.이수푸르지오,126.9797525,37.49405822,동작동
119900083,사당역10번출구,126.9815811,37.47868741,사당동
119900313,현대2차아파트후문,126.9320348,37.5107013,대방동
119900256,극동상가,126.9740958,37.49168729,사당동
119900082,삼성래미안.롯데캐슬,126.9711492,37.48962703,사당동
119900081,자이아파트정문앞,126.9627803,37.48913684,사당동
119900080,달마사.흑석어린이집,126.960569,37.500332,흑석동
119900078,사자암,126.936319,37.49376893,상도동
119900156,노들역.노량진교회,126.9544767,37.51242849,본동
119900077,대림현대아파트.사당3동주민센터,126.9724841,37.48615684,사당동
119900076,행복유치원,126.9408149,37.49616289,상도동
119900075,이수역,126.9806262,37.48500144,사당동
119900074,보라매공원,126.9185785,37.4946211,신대방동
119900073,신대방삼거리역,126.928182,37.4999673,대방동
119900314,현대2차아파트후문,126.932111,37.511078,대방동
119900257,극동아파트110동,126.9746719,37.49036369,사당동
119900258,극동아파트110동,126.974121,37.49084746,사당동
119900071,대림아파트후문.래미안로이파크,126.9721846,37.48865193,사당동
119900070,자이아파트상가앞,126.963156,37.4886828,사당동
119900069,삼성래미안아파트,126.95927,37.497718,상도동
119900068,상도4동성문교회.상도어울마당,126.940108,37.499156,상도동
119900067,당곡중.고등학교,126.9353995,37.49304524,상도동
119900065,대림프라자,126.9738758,37.48392602,사당동
119900315,롯데캐슬,126.9712716,37.48982344,사당동
119900063,보라매공원입구,126.9180851,37.49600606,신대방동
119900264,강현중학교,126.9278709,37.50206774,대방동
119900062,구중앙슈퍼앞,126.935504,37.49461192,상도동
119900061,유앤미아파트,126.9604578,37.50070632,흑석동
119900318,우리교회,126.9317185,37.49776043,상도동
119900260,극동아파트112동,126.9763424,37.48859878,사당동
119900060,삼일공원,126.9738555,37.48685101,사당동
119900320,사당종합체육관,126.9696348,37.49252403,사당동
119900059,숭실대후문,126.9610346,37.49509528,상도동
119900058,더크는킨더어린이집,126.9406673,37.49962656,상도동
119900057,갑을명가아파트,126.934574,37.49369409,상도동
119900055,사당시장,126.9751267,37.48309007,사당동
119900054,롯데캐슬비엔,126.9430909,37.49684335,상도동
119900263,삼거리,126.9683026,37.48559981,사당동
119900053,대방어린이도서관,126.9254813,37.50296195,대방동
119900052,성심슈퍼,126.9344156,37.49514297,상도동
119900051,흑석자이.흑석한강센트레빌2차,126.960429,37.50209,흑석동
119900319,롯데캐슬.샤인,126.9714964,37.49092231,사당동
119900050,남성초등학교.사당청소년센터,126.9748407,37.48601049,사당동
119900049,신남성초교후문,126.9645999,37.48902837,사당동
119900047,현대아이파크,126.9416028,37.50088857,상도동
119900046,영은교회,126.934095,37.49439578,상도동
119900044,이수시너스.이수역7번출구,126.9818671,37.48391001,사당동
119900043,갑을명가,126.9667509,37.48257548,사당동
119900042,성남중고,126.9253134,37.50457842,대방동
119900041,청운종합복지관,126.9334403,37.49556685,상도동
119900040,은로초등학교,126.9609202,37.50326307,흑석동
119900321,롯데캐슬.샤인,126.9712023,37.49109568,사당동
119900039,동작삼일수영장,126.9747984,37.48739368,사당동
119900038,삼거리우편물취급소,126.9770554,37.48416458,사당동
119900037,사당.인정아파트,126.9649636,37.48997103,사당동
119900034,선재유통,126.9328022,37.49465817,상도동
119900033,중앙대병원,126.9607328,37.50768989,흑석동
119900031,밤골터널.상도역롯데캐슬파크엘,126.9460153,37.50186515,상도동
119900261,동작고교,126.9664294,37.48182186,사당동
119900030,대림아파트후문.성남중.고교,126.9248146,37.50567475,대방동
119900029,구동사무소,126.9324299,37.49610964,상도동
119900028,중대부속초등학교,126.9610502,37.50537246,흑석동
119900027,국사봉중학교,126.9437281,37.49318067,상도동
119900026,장승배기역4번출구,126.9377215,37.50448109,상도동
119900025,빙수골공영주차장,126.9321581,37.49527957,상도동
119900023,상도역1번출구,126.9472102,37.50274748,상도1동
119900022,이수역,126.9799858,37.48451517,사당동
119900021,동작상떼빌앞,126.9080421,37.4877057,신대방동
119900020,대방동주민센터,126.926167,37.50817722,대방동
119900019,빙수골마을공원,126.9321117,37.4965519,상도동
119900018,중앙대병원후문.흑석시장,126.961766,37.506984,흑석동
119900017,방범초소,126.943742,37.49416828,상도동
119900016,주택가,126.936377,37.505774,상도동
119900015,백경세탁소,126.9308348,37.49664487,상도동
119900014,중앙대중문,126.957288,37.50673852,흑석동
119900013,중대후문입구,126.9501363,37.50434551,상도1동
119900012,신대방1동주민센터,126.9095786,37.48704097,신대방동
119900265,주공아파트.남도학숙,126.9289889,37.50870233,대방동
119900248,상도3동주민센터,126.9312735,37.49917272,상도동
119900266,삼성래미안.동작청소년센터,126.9345388,37.50563681,상도동
119900011,하손초장교회,126.9300612,37.49781765,상도동
119900010,중앙대후문,126.9535419,37.50505122,상도동
119900009,이화약국,126.9505375,37.50495121,상도1동
119900008,숭의여중.고교,126.9299523,37.50791444,대방동
119900007,현대한의원,126.932562,37.50015927,상도동
119900006,사당문화복지관,126.9695707,37.48534234,사당동
119000199,효사정앞,126.960741,37.51143126,흑석동
119000200,효사정앞,126.9626137,37.51030369,흑석동
119900005,사회복지관앞,126.9330781,37.50606719,대방동
119900004,7호선신대방삼거리역2번출구.국민은행,126.9284181,37.49896582,대방동
119900003,대림프라자,126.9743794,37.48380726,사당동
119900002,상도은빛어르신복지관.터널경로당,126.9512513,37.50657169,상도1동
119900249,동광교회,126.9344857,37.50155436,상도동
119900001,남성역.남성역골목시장,126.9722197,37.48418069,사당동
119900206,대방목욕탕,126.9323906,37.50710487,대방동
119900205,건영아파트,126.9515988,37.50788294,상도1동
119900204,갯마을,126.982537,37.49623364,동작동
119900203,현대아파트,126.9320468,37.51205262,대방동
119900202,경문고등학교,126.982448,37.49018111,사당동
119900201,삼거리우편물취급소,126.9772691,37.48421778,사당동
119900309,밤골.상도역롯데캐슬파크엘,126.9455944,37.50215202,상도동
119900200,남부교회,126.9322871,37.50897099,대방동
119900199,정금마을,126.9825629,37.49433928,동작동
119900198,동작고등학교,126.9664442,37.48157226,사당동
119900197,KT동작지사,126.9344731,37.51218014,대방동
119900246,7호선장승배기역2번출구,126.9389672,37.50393206,상도동
119900196,총신대역,126.9820416,37.48734738,사당동
119900195,남성초등학교.사당청소년센터,126.9749764,37.48613757,사당동
119900194,동원베네스트,126.9451749,37.50345392,상도동
119900193,신동아정문,126.9512523,37.51014997,본동
119900192,사당솔밭도서관,126.967088,37.48342692,사당동
119900191,해태타워앞,126.9246607,37.4910939,신대방동
119900190,경성의원.새마을금고앞,126.9359546,37.51261889,노량진동
119900189,상도2동주민센터,126.9417827,37.50505265,상도동
119900188,상도은빛어르신복지관,126.9505398,37.5063886,상도1동
119900187,삼일공원,126.9740161,37.48697269,사당동
119900247,부강탕,126.9459909,37.50436711,상도동
119900186,대방역1번출구,126.9274282,37.51306991,대방동
119900185,극동아파트앞,126.9513637,37.51107274,본동
119900184,이수역,126.982087,37.48657252,사당동
119900183,삼거리,126.9684496,37.48553497,사당동
119900272,전문건설회관.보라매병원,126.924958,37.49235924,신대방동
119900182,대림아파트후문.래미안로이파크,126.9725907,37.48846189,사당동
119900181,상도브라운스톤,126.943805,37.50528612,상도동
119000279,흑석동,126.9654485,37.50767604,흑석동
119000280,흑석역.명수현대아파트,126.9650934,37.50745607,흑석동
119900254,노들역5번출구,126.9521593,37.51229045,본동
119900180,상도노빌리티,126.946671,37.50518002,상도동
119900244,상도역.하나은행,126.9473327,37.50381985,상도1동
119900179,봉천고개.관악현대아파트,126.9566324,37.4921183,상도동
119900178,동작삼일수영장,126.9747872,37.48717651,사당동
119900177,동작고교.사당5동주민센터,126.9675297,37.48520689,사당동
119900175,건영아파트,126.948005,37.50697024,노량진동
119900174,우성201동.극동112동,126.975933,37.4881461,사당동
119900173,삼호APT.오네뜨아파트,126.9656301,37.48654523,사당동
119900172,동작구건강관리청(동작구보건소),126.9415426,37.50549137,상도동
119900171,남부교회,126.932072,37.50919524,대방동
119900170,도시가스.두산아파트,126.9447021,37.50505316,상도동
119000312,핸드픽트호텔,126.9334329,37.50129574,상도동
119000313,핸드픽트호텔,126.9335302,37.50161101,상도동
119900169,7호선신대방삼거리역4번출구,126.9267443,37.4998233,대방동
119900168,우성아파트,126.947083,37.508454,노량진동
119900253,숭실대입구역2번출구,126.9535564,37.49619652,상도동
119900167,시장입구,126.9771578,37.4894721,사당동
119900262,신남성초교입구,126.9645032,37.48790286,사당동
119900166,새소망교회,126.9420034,37.50639721,노량진동
119900165,대방목욕탕,126.932239,37.507519,대방동
119900164,본동초등학교,126.953555,37.5107267,본동
119900163,코오롱하늘채아파트,126.9240091,37.49917007,대방동
119900162,강남교회.오거리,126.944929,37.51027785,노량진동
119900161,봉천고개.현대아파트,126.9562362,37.49190199,상도동
119900160,신동아아파트,126.9765787,37.49000725,사당동
119900159,LG아파트상가,126.9635608,37.48860093,사당동
119900158,신동아아파트701동앞,126.9432253,37.50748092,노량진동
119900157,사회복지관앞,126.9330952,37.5059023,대방동
119900155,동작우체국,126.9238815,37.49781023,신대방동
119900259,테니스장.우성아파트304동,126.9759361,37.49061897,사당동
119900154,자이아파트정문앞,126.9628435,37.48930537,사당동
119900153,신동아관리사무소.영어마루도서관,126.9440018,37.5083076,노량진동
119900152,삼성래미안.동작청소년센터,126.9348171,37.50553561,상도동
119900151,대방역2번출구앞,126.927588,37.51277896,대방동
119900150,경성의원.새마을금고앞,126.9359804,37.51279371,노량진동
119900149,노량진역,126.9414536,37.51372379,노량진동
119900148,신동아상가,126.9463254,37.5079978,노량진동
119900147,주택가,126.9364798,37.50550408,상도동
119900146,예스플러스,126.9224942,37.50396386,대방동
119900145,KT동작전화국,126.9345611,37.51236942,대방동
119900144,9호선노량진역.동작구청,126.9400888,37.51301484,노량진동
119900143,숭실대후문,126.9611601,37.49504846,상도동
119900142,건영아파트,126.9476598,37.50736653,노량진동
119900141,장승배기역4번출구,126.9375688,37.50441973,상도동
119900140,테니스장앞,126.9593671,37.49811161,상도동
119000305,동작대교(가상),126.9796763,37.50451971,동작동
119900139,숭의여중고교.공군항공안전단,126.929696,37.50738263,대방동
119900138,7호선장승배기역5번출구,126.9389753,37.50509629,상도동
119900136,명창빌딩,126.9365067,37.50449666,상도동
119900135,더크는킨더어린이집,126.940666,37.49977524,상도동
119900134,본동시장,126.9519738,37.51223991,본동
119900133,성원아파트,126.9254189,37.50882177,대방동
119900132,상도4동성문교회.상도어울마당,126.9399947,37.49914503,상도동
119900131,극동아파트,126.9512098,37.51111052,본동
119900267,대방동주민센터,126.926164,37.5083867,대방동
119900130,쌍용아파트,126.932986,37.50150396,상도동
119900129,삼성래미안아파트,126.9510848,37.51034544,본동
119900128,대림아파트후문.성남중.고교,126.924992,37.50586589,대방동
119900127,성대시장,126.9322988,37.50008085,상도동
119900126,노량진역,126.9432479,37.51350389,노량진동
119900125,강현중학교.동작청소년센터,126.9345123,37.50300042,상도동
119900124,한신아파트,126.9512589,37.50873975,본동
119900123,대방교회,126.9230394,37.50397142,대방동
119900122,김한욱치과의원.대륙서점,126.9333826,37.49897548,상도동
119900121,건영아파트후문,126.9515027,37.5078063,상도1동
119900268,대방동주택가.홈타운아파트,126.9241422,37.5039451,대방동
119900120,강남교회.오거리,126.9447876,37.51024624,노량진동
119900245,상도은빛어르신복지관.터널경로당,126.9509538,37.50654093,상도1동
119900119,강남중학교앞,126.9241105,37.50286916,대방동
119900118,사거리,126.9367943,37.49603636,상도동
119900117,우성아파트,126.946766,37.508537,노량진동
119900116,범한택시,126.9240184,37.50006127,대방동
119900115,제일성민교회,126.9371966,37.49546063,상도동
119900114,신동아리버파크,126.9477108,37.50667651,상도동
119900113,안일약국,126.9345558,37.49776166,상도동
119900112,상도역2번출구,126.9470766,37.50290692,상도1동
119900298,달마사,126.96069,37.49953577,흑석동
119900111,동작하이슈퍼,126.9365045,37.49501799,상도동
119900110,상도노빌리티,126.9466417,37.50538385,상도동
119900109,밤골.상도역롯데캐슬파크엘,126.945922,37.50195521,상도동
119000307,한강대교(가상),126.956781,37.51373682,본동
119900108,상도역5번출구,126.9489458,37.50357996,상도1동
119900107,약수맨션.약수당약국,126.9435185,37.49825261,상도동
119900106,현진빌라.고마트,126.9430024,37.49721095,상도동
119900105,중앙대후문,126.9539816,37.50501298,흑석동
119900104,건영아파트,126.9476345,37.50744782,노량진동
119900255,중앙대중문,126.9573559,37.50648935,흑석동
119900103,신동아상가,126.9460742,37.50813015,노량진동
119900101,중앙대정문,126.9582233,37.50674377,흑석동
119900102,신동아관리사무소.영어마루도서관,126.9445446,37.50849799,노량진동
119900100,중앙대병원,126.9613765,37.50754052,흑석동
119900099,신동아아파트701동앞,126.9429719,37.50750243,노량진동
119900098,보라매어린이집.문창중학교,126.9231862,37.49771915,신대방동
119900097,중앙대병원후문.흑석시장,126.9612696,37.50646276,흑석동
119000311,여의교(가상),126.9276683,37.51480272,대방동
119900096,새소망교회,126.9415658,37.50620956,노량진동
119900095,동작우체국,126.9245071,37.49772953,신대방동
119900094,중앙대부속초등학교.롯데캐슬에듀포레,126.9607857,37.5049212,흑석동
119900093,신대방삼거리역.성대시장,126.9279312,37.49822547,신대방동
119900092,은로초등학교,126.9607815,37.50325738,흑석동
118900115,신대방1동경남아파트,126.907561,37.48993195,신대방동
119900091,흑석한강센트레빌2차.흑석자이,126.9603298,37.50221996,흑석동
119900090,부강탕,126.9459783,37.50454733,상도동
119900089,유앤미아파트,126.9601326,37.5009247,흑석동
119900088,동원베네스트,126.9447645,37.50320593,상도동
119900087,보라매병원.전문건설회관,126.923833,37.492988,신대방동
119900086,동양아파트.달마사,126.9598585,37.49956344,흑석동
119900085,밤골.상도역롯데캐슬파크엘,126.9455074,37.50196545,상도동
119900084,아카데미타워,126.9244164,37.49121269,신대방동
119900242,신대방역,126.9130147,37.48749918,신대방동
119900241,빌라삼거리.영도교회.약수터,126.9436054,37.49535407,상도동
119900271,신대방1동주민센터,126.9097457,37.48721231,신대방동
119900240,방범초소,126.9435829,37.49442638,상도동
119900327,신대방현대아파트,126.9116914,37.49515845,신대방동
119900238,국사봉중학교,126.943573,37.49338424,상도동
119900237,신대방우성아파트앞,126.9103818,37.493343,신대방동
119900236,교수아파트,126.9134228,37.49629638,신대방동
119900235,보라매공원입구,126.91778,37.49607139,신대방동
119900234,보라매공원,126.9182419,37.49476728,신대방동
119900233,삼일초등학교앞,126.9756633,37.48810573,사당동
119900232,동작경희병원,126.9360217,37.50285279,상도동
119900231,신동아상가,126.9514071,37.50875963,본동
119900230,현대아파트,126.9319173,37.51234556,대방동
119900297,서달산약수터,126.9620217,37.49984892,흑석동
119900229,장성교회,126.939901,37.50743942,노량진동
119900228,숭의여중고교.공군항공안전단,126.9301467,37.50799926,대방동
119900269,대방동주공아파트,126.92888,37.50905279,대방동
119900227,노량진신한은행,126.9441708,37.51215539,노량진동
119900226,노량진한국법학교육원,126.9443313,37.5123537,노량진동
119900225,7호선신대방삼거리역2번출구.국민은행,126.9285172,37.49882848,신대방동
119900224,하손초장교회,126.9300251,37.4977131,신대방동
119900223,백경세탁소,126.9307149,37.49659074,상도동
119900222,빙수골공영주차장,126.932011,37.49529931,상도동
119900221,선재유통,126.9327547,37.49455452,상도동
119900220,영은교회,126.9339921,37.4943795,상도동
119900219,갑을명가아파트,126.9344802,37.49360122,상도동
119900218,당곡중.고등학교,126.9355631,37.49291755,상도동
119900217,사자암,126.936405,37.49371671,상도동
119900216,동작하이슈퍼,126.9367297,37.49491806,상도동
119900215,제일성민교회,126.9374011,37.49533743,상도동
119900214,보문사,126.9386456,37.49612024,상도동
119900213,동아아파트,126.9401631,37.49643103,상도동
119900212,행복유치원,126.9412494,37.49575211,상도동
119900211,동아아파트,126.9401307,37.49660586,상도동
119900210,보문사,126.9385591,37.4962395,상도동
119900209,사당1동주민센터입구,126.9787426,37.4840874,사당동
119900208,노들역5번출구앞,126.9525312,37.51254035,본동
119000300,한강대교남단(가상),126.9554511,37.51421559,본동
119000299,한강대교남단(가상),126.9555809,37.51461663,본동
119000298,동작대교남단(가상),126.9735854,37.50572365,동작동
119000297,동작대교남단(가상),126.9739596,37.50614095,동작동
119900296,청호아파트,126.9637882,37.50075174,흑석동
119900295,푸르지오후문,126.9643336,37.50159279,흑석동
119900294,푸르지오상가,126.9650367,37.50341979,흑석동
119900293,흑석한강푸르지오,126.9653558,37.50429386,흑석동
119900292,흑석동주민센터,126.9664605,37.50586692,흑석동
119900299,대방중학교,126.9144839,37.49549219,신대방동
119900291,상도감리교회.보건소,126.9413119,37.50549486,상도동
119900300,수도여고.남부수도사업소,126.9152513,37.49355475,신대방동
119900301,동작구민체육센터.기상청,126.9172421,37.4942401,신대방동
119900302,동작구민체육센터.기상청,126.9171797,37.49441397,신대방동
119900303,수도여고.남부수도사업소,126.9148816,37.49387742,신대방동
119900304,대방중학교,126.9145762,37.49553129,신대방동
119900305,정금마을,126.981166,37.49393266,동작동
119900290,경동아파트,126.9537175,37.50948414,본동
119900289,동양중학교,126.9548037,37.50911421,본동
119900288,극락정사,126.9518057,37.50804792,본동
119900286,흑석역,126.9623026,37.50920115,흑석동
119900285,중앙대병원,126.9603642,37.50743565,흑석동
119900284,상도역1번출구,126.9478369,37.50258556,상도1동
119000304,동작대교(가상),126.9797337,37.50511884,동작동
119900282,상도3동주민센터,126.9298934,37.49950352,대방동
119900283,양녕청년주택,126.9361666,37.49667945,상도동
119900280,두산위브아파트,126.9708755,37.48487779,사당동
119900279,보라매역.동작세무서,126.9202294,37.49799255,신대방동
119000306,한강대교(가상),126.9571941,37.51411978,본동
119900275,신남성초교입구,126.9645406,37.48770913,사당동
119900276,삼호.오네뜨아파트,126.9653451,37.48660372,사당동
119900277,사당5동주민센터,126.9674932,37.48507374,사당동
120000413,재넘이고개,126.9353673,37.49282816,상도동
121000530,정금마을,126.9827186,37.49330314,동작동
121000314,동작대교전망카페,126.9802792,37.50576281,동작동
